net,length_um
net1189,42.15µm
net1903,42.15µm
_00908_,42.1µm
_01408_,42.1µm
_03332_,42.1µm
_03959_,42.1µm
_01237_,42.05µm
_02496_,42.05µm
_02711_,42.05µm
_04016_,42.05µm
_04687_,42.05µm
_05405_,42.05µm
_05558_,42.05µm
_01198_,42µm
_02727_,42µm
_02926_,42µm
_03415_,42µm
_04602_,42µm
net1810,42µm
net2493,42µm
_01629_,41.69µm
_04252_,41.64µm
wrapper_inst.digital_domain_inst.raw_edge1_y\[9\],41.64µm
net254,41.64µm
_02506_,41.59µm
_03363_,41.59µm
_03612_,41.59µm
_04235_,41.59µm
_04307_,41.59µm
_04799_,41.59µm
wrapper_inst.digital_domain_inst.signal_processor_x_inst.s90,41.59µm
_00498_,41.54µm
_00852_,41.54µm
_01482_,41.54µm
_01608_,41.54µm
_02565_,41.54µm
_02588_,41.54µm
_02871_,41.54µm
wrapper_inst.digital_domain_inst.raw_edge2_y\[9\],41.54µm
net330,41.54µm
net420,41.54µm
net496,41.54µm
net1825,41.54µm
net2467,41.54µm
net2509,41.54µm
_01559_,41.49µm
_01588_,41.49µm
_02668_,41.49µm
_03406_,41.49µm
_03629_,41.49µm
_04003_,41.49µm
_04290_,41.49µm
_04549_,41.49µm
_04580_,41.49µm
_05323_,41.49µm
_05594_,41.49µm
wrapper_inst.digital_domain_inst.wave_controller_y_inst.ds_acc\[0\],41.49µm
net916,41.49µm
net1642,41.49µm
net1774,41.49µm
net1870,41.49µm
net2178,41.49µm
net2393,41.49µm
net2515,41.49µm
_01554_,41.44µm
wrapper_inst.digital_domain_inst.wave_controller_y_inst.cal_burst_armed,41.44µm
net1548,41.44µm
_03618_,41.08µm
_04871_,41.08µm
_01627_,41.03µm
_04112_,41.03µm
net119,41.03µm
net2158,41.03µm
net2315,41.03µm
_00819_,40.98µm
_01534_,40.98µm
_01638_,40.98µm
_04546_,40.98µm
_04598_,40.98µm
_04653_,40.98µm
_04920_,40.98µm
_05579_,40.98µm
_05905_,40.98µm
wrapper_inst.digital_domain_inst.raw_edge1_x\[3\],40.98µm
_00947_,40.93µm
_01148_,40.93µm
_01204_,40.93µm
_03681_,40.93µm
wrapper_inst.digital_domain_inst.signal_processor_y_inst.cycle_count\[1\],40.93µm
wrapper_inst.digital_domain_inst.wave_controller_y_inst.wave_cycle_cnt\[1\],40.93µm
net1610,40.93µm
net1899,40.93µm
net2137,40.93µm
net2252,40.93µm
net2506,40.93µm
_01128_,40.88µm
_01169_,40.88µm
_04081_,40.88µm
_03800_,40.47µm
_03993_,40.47µm
_04694_,40.47µm
_00654_,40.42µm
_01227_,40.42µm
_01376_,40.42µm
_01647_,40.42µm
_01997_,40.42µm
_02939_,40.42µm
_03134_,40.42µm
_04510_,40.42µm
_04796_,40.42µm
_04996_,40.42µm
_05679_,40.42µm
wrapper_inst.digital_domain_inst.signal_processor_x_inst.cycle_count\[3\],40.42µm
net351,40.42µm
net706,40.42µm
net888,40.42µm
_00749_,40.37µm
_01101_,40.37µm
_01624_,40.37µm
_01662_,40.37µm
_01703_,40.37µm
_01741_,40.37µm
_01759_,40.37µm
_05647_,40.37µm
net2271,40.37µm
net2382,40.37µm
net2626,40.37µm
_01014_,40.32µm
_01051_,40.32µm
_03542_,40.32µm
_05716_,40.32µm
net244,40.32µm
_04332_,40.01µm
_01856_,39.91µm
_02284_,39.91µm
_04657_,39.91µm
net927,39.91µm
_01342_,39.86µm
_01612_,39.86µm
_02091_,39.86µm
_02482_,39.86µm
_02609_,39.86µm
_03628_,39.86µm
_04057_,39.86µm
_04072_,39.86µm
_04162_,39.86µm
_05102_,39.86µm
wrapper_inst.digital_domain_inst.wave_controller_x_inst.ref_ds_acc\[1\],39.86µm
net320,39.86µm
net1597,39.86µm
_01002_,39.81µm
_02675_,39.81µm
_03188_,39.81µm
_04189_,39.81µm
_04759_,39.81µm
_05247_,39.81µm
_05293_,39.81µm
_05661_,39.81µm
net246,39.81µm
net1532,39.81µm
net2556,39.81µm
net2561,39.81µm
_00550_,39.76µm
_00778_,39.76µm
_01209_,39.76µm
_04416_,39.76µm
_04777_,39.76µm
_05476_,39.76µm
_05704_,39.76µm
_06001_,39.76µm
net123,39.76µm
net376,39.76µm
net1466,39.76µm
_01012_,39.4µm
_03847_,39.4µm
_01117_,39.35µm
_01203_,39.35µm
_03648_,39.35µm
wrapper_inst.digital_domain_inst.signal_processor_y_inst.s90,39.35µm
net1852,39.35µm
_01147_,39.3µm
_01455_,39.3µm
_01539_,39.3µm
_03560_,39.3µm
_05515_,39.3µm
_01487_,39.25µm
_01859_,39.25µm
_01951_,39.25µm
_02726_,39.25µm
_03088_,39.25µm
_03323_,39.25µm
_04323_,39.25µm
_04739_,39.25µm
_04811_,39.25µm
_05122_,39.25µm
_05290_,39.25µm
_05639_,39.25µm
wrapper_inst.digital_domain_inst.raw_edge2_y\[7\],39.25µm
net839,39.25µm
net1762,39.25µm
net2379,39.25µm
net2581,39.25µm
_00542_,39.2µm
_02914_,39.2µm
_05636_,39.2µm
net2238,38.94µm
_04279_,38.84µm
_05152_,38.84µm
net311,38.84µm
_01114_,38.79µm
_03396_,38.79µm
net25,38.79µm
net1748,38.79µm
_04386_,38.74µm
_04923_,38.74µm
_04933_,38.74µm
_05821_,38.74µm
net2404,38.74µm
net2511,38.74µm
_00732_,38.69µm
_01347_,38.69µm
_01685_,38.69µm
_02690_,38.69µm
_03021_,38.69µm
_03756_,38.69µm
wrapper_inst.digital_domain_inst.spi_regs_inst.reg_wr_addr\[6\],38.69µm
net1535,38.69µm
net2607,38.69µm
_00416_,38.64µm
_02509_,38.64µm
_03567_,38.64µm
_04424_,38.64µm
_05693_,38.64µm
net299,38.64µm
net921,38.64µm
net1785,38.64µm
_04066_,38.33µm
_03385_,38.28µm
_04757_,38.28µm
_01816_,38.23µm
_04054_,38.23µm
_05578_,38.23µm
net272,38.23µm
_01650_,38.18µm
_02192_,38.18µm
_03804_,38.18µm
_05168_,38.18µm
_05424_,38.18µm
wrapper_inst.digital_domain_inst.cfg_f_MEMS_fcw_x\[12\],38.18µm
net343,38.18µm
net345,38.18µm
net1046,38.18µm
net1270,38.18µm
_00779_,38.13µm
_01725_,38.13µm
_03476_,38.13µm
_03905_,38.13µm
_04712_,38.13µm
_05700_,38.13µm
_06002_,38.13µm
wrapper_inst.digital_domain_inst.raw_edge3_y\[14\],38.13µm
net218,38.13µm
net2519,38.13µm
_01973_,38.08µm
_02137_,38.08µm
_02140_,38.08µm
_04644_,38.08µm
_05435_,38.08µm
_00747_,37.72µm
_03338_,37.72µm
net26,37.72µm
_03634_,37.67µm
_03807_,37.67µm
_04063_,37.67µm
_04925_,37.67µm
wrapper_inst.digital_domain_inst.raw_edge1_y\[15\],37.67µm
_03312_,37.62µm
_03736_,37.62µm
_04664_,37.62µm
_04939_,37.62µm
_04964_,37.62µm
_05209_,37.62µm
wrapper_inst.digital_domain_inst.raw_edge1_x\[2\],37.62µm
net860,37.62µm
net2030,37.62µm
_00666_,37.57µm
_00681_,37.57µm
_01200_,37.57µm
_01582_,37.57µm
_01918_,37.57µm
_02439_,37.57µm
_02480_,37.57µm
_02870_,37.57µm
_03530_,37.57µm
_04528_,37.57µm
_05554_,37.57µm
_05691_,37.57µm
_06008_,37.57µm
net275,37.57µm
net1217,37.57µm
net1431,37.57µm
net1579,37.57µm
net2371,37.57µm
net2453,37.57µm
net2474,37.57µm
_01116_,37.52µm
_02203_,37.52µm
_04713_,37.52µm
_04853_,37.52µm
_05158_,37.52µm
_05301_,37.52µm
_05367_,37.52µm
_05771_,37.52µm
_03844_,37.21µm
_03737_,37.11µm
_04295_,37.11µm
_04477_,37.11µm
_04769_,37.11µm
_04845_,37.11µm
_05067_,37.11µm
_05565_,37.11µm
_00567_,37.06µm
_00709_,37.06µm
_00905_,37.06µm
_01133_,37.06µm
_02319_,37.06µm
_03789_,37.06µm
_04036_,37.06µm
_04583_,37.06µm
_04825_,37.06µm
_05585_,37.06µm
wrapper_inst.digital_domain_inst.spi_regs_inst.rx_shift\[6\],37.06µm
_00405_,37.01µm
_01125_,37.01µm
_01603_,37.01µm
_01913_,37.01µm
_02571_,37.01µm
_03087_,37.01µm
_03145_,37.01µm
_03561_,37.01µm
_04049_,37.01µm
_04318_,37.01µm
_05001_,37.01µm
_05393_,37.01µm
_05486_,37.01µm
net2547,37.01µm
_00882_,36.96µm
_00941_,36.96µm
_01264_,36.96µm
_01297_,36.96µm
_02816_,36.96µm
_03519_,36.96µm
_03938_,36.96µm
_05467_,36.96µm
net1297,36.65µm
_01008_,36.6µm
_04894_,36.6µm
_05406_,36.6µm
wrapper_inst.digital_domain_inst.wave_controller_y_inst.ref_ds_acc\[6\],36.6µm
_01576_,36.55µm
_03768_,36.55µm
_00612_,36.5µm
_02000_,36.5µm
_03405_,36.5µm
_03615_,36.5µm
net308,36.5µm
net1787,36.5µm
_01649_,36.45µm
_02360_,36.45µm
_02646_,36.45µm
_03658_,36.45µm
_04000_,36.45µm
_04379_,36.45µm
_05824_,36.45µm
net4,36.45µm
net248,36.45µm
net1606,36.45µm
net2399,36.45µm
net2457,36.45µm
_01189_,36.4µm
_02451_,36.4µm
_03503_,36.4µm
_05016_,36.4µm
_05087_,36.4µm
_05613_,36.4µm
_05893_,36.4µm
_05907_,36.4µm
_06014_,36.4µm
net1312,36.4µm
net1587,36.4µm
net1599,36.4µm
net2074,36.4µm
_03602_,36.04µm
net316,36.04µm
_01161_,35.99µm
_04140_,35.99µm
_05066_,35.99µm
_00453_,35.94µm
_01671_,35.94µm
_04001_,35.94µm
_04330_,35.94µm
_04554_,35.94µm
_04869_,35.94µm
_04909_,35.94µm
_05095_,35.94µm
_05148_,35.94µm
_05530_,35.94µm
_05822_,35.94µm
wrapper_inst.digital_domain_inst.wave_controller_x_inst.ds_acc\[1\],35.94µm
_01291_,35.89µm
_01592_,35.89µm
_01754_,35.89µm
_01806_,35.89µm
_02754_,35.89µm
_03501_,35.89µm
_03695_,35.89µm
_04735_,35.89µm
_06004_,35.89µm
net310,35.89µm
net1433,35.89µm
net2499,35.89µm
net2599,35.89µm
_01378_,35.84µm
_01728_,35.84µm
_02466_,35.84µm
_03142_,35.84µm
_04479_,35.84µm
_05132_,35.84µm
_00685_,35.48µm
_01618_,35.48µm
_02174_,35.48µm
_02323_,35.43µm
_03665_,35.43µm
_03730_,35.43µm
_04039_,35.43µm
_04688_,35.43µm
_04981_,35.43µm
_00743_,35.38µm
_00772_,35.38µm
_01160_,35.38µm
_01763_,35.38µm
_04107_,35.38µm
_04704_,35.38µm
net2437,35.38µm
net2579,35.38µm
_00396_,35.33µm
_01607_,35.33µm
_01955_,35.33µm
_02080_,35.33µm
_04553_,35.33µm
_04604_,35.33µm
_05371_,35.33µm
wrapper_inst.digital_domain_inst.raw_edge2_y\[16\],35.33µm
net460,35.33µm
net558,35.33µm
net1302,35.33µm
net1921,35.33µm
net2557,35.33µm
net2582,35.33µm
net2628,35.33µm
_00960_,35.28µm
_01555_,35.28µm
_01643_,35.28µm
_04449_,35.28µm
_05054_,35.28µm
_05254_,35.28µm
net1841,35.28µm
_05299_,35.05µm
_04880_,34.97µm
_01499_,34.92µm
_04793_,34.92µm
_05276_,34.87µm
net152,34.87µm
net1483,34.87µm
_00972_,34.82µm
_01035_,34.82µm
_01105_,34.82µm
_03059_,34.82µm
_04056_,34.82µm
_04236_,34.82µm
net1808,34.82µm
net1905,34.82µm
_01561_,34.77µm
_01919_,34.77µm
_02183_,34.77µm
_02188_,34.77µm
_02671_,34.77µm
_02785_,34.77µm
_02909_,34.77µm
_03040_,34.77µm
_03391_,34.77µm
_03885_,34.77µm
_03940_,34.77µm
_04331_,34.77µm
_04385_,34.77µm
_04419_,34.77µm
_04652_,34.77µm
_04955_,34.77µm
_05986_,34.77µm
_06042_,34.77µm
net9,34.77µm
net69,34.77µm
net329,34.77µm
_01486_,34.72µm
_02608_,34.72µm
_03093_,34.72µm
_04787_,34.72µm
wrapper_inst.digital_domain_inst.raw_edge1_y\[20\],34.72µm
wrapper_inst.digital_domain_inst.wave_controller_y_inst.ds_acc\[7\],34.72µm
net2538,34.72µm
_03015_,34.46µm
_02783_,34.36µm
_00757_,34.31µm
_01228_,34.31µm
_01310_,34.31µm
_03931_,34.31µm
_04574_,34.31µm
_05236_,34.31µm
_00851_,34.26µm
_01090_,34.26µm
_01518_,34.26µm
_02433_,34.26µm
_02905_,34.26µm
_03401_,34.26µm
_04093_,34.26µm
wrapper_inst.digital_domain_inst.signal_processor_x_inst.cnt_out\[2\],34.26µm
net2202,34.26µm
net2253,34.26µm
_00597_,34.21µm
_01532_,34.21µm
_02881_,34.21µm
_03720_,34.21µm
_04111_,34.21µm
_04230_,34.21µm
_04247_,34.21µm
_04488_,34.21µm
_04681_,34.21µm
_04999_,34.21µm
_05570_,34.21µm
_05823_,34.21µm
_06076_,34.21µm
net355,34.21µm
net1821,34.21µm
net2569,34.21µm
_00366_,34.16µm
_01231_,34.16µm
_01472_,34.16µm
_02549_,34.16µm
_03904_,34.16µm
_04185_,34.16µm
_04206_,34.16µm
_05844_,34.16µm
net1595,34.16µm
_05511_,34.03µm
_04410_,33.85µm
wrapper_inst.digital_domain_inst.raw_edge3_y\[19\],33.85µm
_01590_,33.75µm
_02750_,33.75µm
_03710_,33.75µm
_04705_,33.75µm
net2131,33.75µm
_00798_,33.7µm
_01389_,33.7µm
_01622_,33.7µm
_01812_,33.7µm
_02176_,33.7µm
_04091_,33.7µm
_05390_,33.7µm
_05545_,33.7µm
_05760_,33.7µm
wrapper_inst.digital_domain_inst.signal_processor_x_inst.cnt_out\[0\],33.7µm
_02705_,33.65µm
_03774_,33.65µm
_04495_,33.65µm
_04678_,33.65µm
_05359_,33.65µm
_05600_,33.65µm
_05767_,33.65µm
_05894_,33.65µm
wrapper_inst.digital_domain_inst.signal_processor_y_inst.votes_in_phase\[1\],33.65µm
wrapper_inst.digital_domain_inst.wave_controller_y_inst.phase_acc\[15\],33.65µm
net1680,33.65µm
_00447_,33.6µm
_01190_,33.6µm
_02215_,33.6µm
_02256_,33.6µm
_02660_,33.6µm
_02815_,33.6µm
_03672_,33.6µm
_03924_,33.6µm
net428,33.6µm
net1306,33.6µm
net1391,33.6µm
net2627,33.6µm
_03935_,33.25µm
_01517_,33.24µm
_05114_,33.24µm
_01893_,33.19µm
_04342_,33.19µm
_05243_,33.19µm
net318,33.19µm
net2495,33.19µm
_00449_,33.14µm
_01972_,33.14µm
_02038_,33.14µm
_04507_,33.14µm
_04771_,33.14µm
_04807_,33.14µm
_05170_,33.14µm
net2633,33.14µm
_01483_,33.09µm
_01825_,33.09µm
_02268_,33.09µm
_04149_,33.09µm
_04761_,33.09µm
_05801_,33.09µm
_01158_,33.04µm
_01526_,33.04µm
_01886_,33.04µm
_03026_,33.04µm
_04055_,33.04µm
_04164_,33.04µm
_04215_,33.04µm
_05690_,33.04µm
_05779_,33.04µm
net1295,33.04µm
_05069_,32.91µm
_04253_,32.76µm
_01974_,32.63µm
_02257_,32.63µm
_03889_,32.63µm
_05416_,32.63µm
net1592,32.63µm
_01367_,32.58µm
_01813_,32.58µm
_03337_,32.58µm
_03764_,32.58µm
_03801_,32.58µm
_04366_,32.58µm
_04790_,32.58µm
_05272_,32.58µm
_05528_,32.58µm
_05608_,32.58µm
wrapper_inst.digital_domain_inst.signal_processor_y_inst.cnt_out\[1\],32.58µm
_00536_,32.53µm
_01202_,32.53µm
_01567_,32.53µm
_01821_,32.53µm
_02495_,32.53µm
_03731_,32.53µm
_04095_,32.53µm
_04234_,32.53µm
_05175_,32.53µm
_01065_,32.48µm
_01150_,32.48µm
_01207_,32.48µm
_01327_,32.48µm
_01711_,32.48µm
_02059_,32.48µm
_05112_,32.48µm
net1074,32.48µm
net1784,32.48µm
net2560,32.48µm
_01353_,32.2µm
_02457_,32.12µm
_04946_,32.12µm
wrapper_inst.digital_domain_inst.signal_processor_y_inst.s90_pipe\[3\],32.12µm
net1720,32.12µm
_01224_,32.07µm
_01933_,32.07µm
_03042_,32.07µm
_04374_,32.07µm
_05169_,32.07µm
net2461,32.07µm
_01179_,32.02µm
_01599_,32.02µm
_02741_,32.02µm
_04144_,32.02µm
_04912_,32.02µm
wrapper_inst.digital_domain_inst.spi_regs_inst.tx_shift\[1\],32.02µm
_01543_,31.97µm
_02332_,31.97µm
_02345_,31.97µm
_02348_,31.97µm
_02928_,31.97µm
_03351_,31.97µm
_03395_,31.97µm
_03826_,31.97µm
_03934_,31.97µm
_04640_,31.97µm
_04720_,31.97µm
_04879_,31.97µm
_05402_,31.97µm
_05434_,31.97µm
_05815_,31.97µm
_05955_,31.97µm
_00926_,31.92µm
_01645_,31.92µm
_01868_,31.92µm
_02679_,31.92µm
_02771_,31.92µm
_04161_,31.92µm
_05099_,31.92µm
_05433_,31.92µm
_05644_,31.92µm
wrapper_inst.digital_domain_inst.wave_controller_x_inst.capture_pending,31.92µm
_05524_,31.56µm
_01846_,31.51µm
_02472_,31.51µm
_03739_,31.51µm
_04551_,31.51µm
_04632_,31.51µm
_04754_,31.51µm
_04767_,31.51µm
_04426_,31.5µm
_01766_,31.46µm
_03682_,31.46µm
_04129_,31.46µm
_04199_,31.46µm
_04934_,31.46µm
net445,31.46µm
net1797,31.46µm
net2485,31.46µm
_01081_,31.41µm
_02064_,31.41µm
_02639_,31.41µm
_03943_,31.41µm
_04548_,31.41µm
_04804_,31.41µm
_06065_,31.41µm
wrapper_inst.digital_domain_inst.raw_edge2_y\[13\],31.41µm
net213,31.41µm
net1047,31.41µm
net2439,31.41µm
_00506_,31.36µm
_00595_,31.36µm
_00781_,31.36µm
_01949_,31.36µm
_02204_,31.36µm
_02749_,31.36µm
_03089_,31.36µm
_03187_,31.36µm
_03463_,31.36µm
_04335_,31.36µm
_04747_,31.36µm
_05764_,31.36µm
net947,31.36µm
net1846,31.36µm
wrapper_inst.digital_domain_inst.signal_processor_x_inst.cnt_in\[0\],31.13µm
_01578_,30.95µm
_02707_,30.95µm
net669,30.95µm
net1184,30.95µm
_03322_,30.9µm
_03386_,30.9µm
_04280_,30.9µm
_04311_,30.9µm
net148,30.9µm
net657,30.9µm
net1513,30.9µm
net2456,30.9µm
_01276_,30.85µm
_01325_,30.85µm
_01792_,30.85µm
_02699_,30.85µm
_03349_,30.85µm
_03971_,30.85µm
_04174_,30.85µm
_04891_,30.85µm
_05263_,30.85µm
_05306_,30.85µm
_05470_,30.85µm
net342,30.85µm
net1250,30.85µm
_01078_,30.8µm
_01215_,30.8µm
_01269_,30.8µm
_01787_,30.8µm
_01842_,30.8µm
_03416_,30.8µm
_03639_,30.8µm
_04047_,30.8µm
_04402_,30.8µm
_04457_,30.8µm
_05235_,30.8µm
_05240_,30.8µm
_05645_,30.8µm
_05752_,30.8µm
wrapper_inst.digital_domain_inst.wave_controller_y_inst.capture_pending,30.8µm
net1717,30.8µm
net2639,30.8µm
_00599_,30.62µm
_03164_,30.44µm
_01016_,30.39µm
_01591_,30.39µm
_01984_,30.39µm
_04232_,30.39µm
_01399_,30.34µm
_03666_,30.34µm
_04283_,30.34µm
_04802_,30.34µm
_04948_,30.34µm
_05611_,30.34µm
wrapper_inst.digital_domain_inst.wave_controller_y_inst.wave_cycle_cnt\[3\],30.34µm
net190,30.34µm
_00020_,30.29µm
_00578_,30.29µm
_01186_,30.29µm
_01268_,30.29µm
_01525_,30.29µm
_01528_,30.29µm
_01727_,30.29µm
_01860_,30.29µm
_02138_,30.29µm
_02877_,30.29µm
_04387_,30.29µm
_04439_,30.29µm
_04494_,30.29µm
_04522_,30.29µm
_04809_,30.29µm
_04812_,30.29µm
_05015_,30.29µm
_05184_,30.29µm
_05631_,30.29µm
net1894,30.29µm
net2288,30.29µm
net2410,30.29µm
_00120_,30.24µm
_00511_,30.24µm
_00897_,30.24µm
_01029_,30.24µm
_01041_,30.24µm
_01899_,30.24µm
_03430_,30.24µm
_03604_,30.24µm
_04509_,30.24µm
_05546_,30.24µm
_05831_,30.24µm
wrapper_inst.digital_domain_inst.wave_controller_x_inst.ref_ds_acc\[3\],30.24µm
net777,30.24µm
net831,30.24µm
net2034,30.24µm
_03842_,30.06µm
_02136_,29.88µm
_00996_,29.83µm
_02766_,29.83µm
_03053_,29.83µm
net2624,29.83µm
_00695_,29.78µm
_01115_,29.78µm
_01646_,29.78µm
_02938_,29.78µm
_03622_,29.78µm
_04098_,29.78µm
_04884_,29.78µm
_05468_,29.78µm
net1679,29.78µm
_00627_,29.73µm
_01306_,29.73µm
_01476_,29.73µm
_01568_,29.73µm
_01819_,29.73µm
_02127_,29.73µm
_02186_,29.73µm
_02414_,29.73µm
_03043_,29.73µm
_03068_,29.73µm
_03650_,29.73µm
_03770_,29.73µm
_04052_,29.73µm
_04988_,29.73µm
_05014_,29.73µm
_05053_,29.73µm
_05553_,29.73µm
_06021_,29.73µm
wrapper_inst.digital_domain_inst.signal_processor_y_inst.cnt_out\[3\],29.73µm
wrapper_inst.digital_domain_inst.spi_regs_inst.spi_state,29.73µm
net1192,29.73µm
net1434,29.73µm
_00537_,29.68µm
_00609_,29.68µm
_01187_,29.68µm
_01225_,29.68µm
_01636_,29.68µm
_01976_,29.68µm
_02891_,29.68µm
_03132_,29.68µm
_04044_,29.68µm
_04979_,29.68µm
_05584_,29.68µm
_05888_,29.68µm
_05970_,29.68µm
wrapper_inst.digital_domain_inst.spi_regs_inst.spi_addr\[6\],29.68µm
net257,29.68µm
_00722_,29.27µm
_01026_,29.27µm
_01492_,29.27µm
_03822_,29.27µm
_03871_,29.27µm
_04053_,29.27µm
_04806_,29.27µm
wrapper_inst.digital_domain_inst.wave_controller_y_inst.cal_burst_count\[0\],29.27µm
_00785_,29.22µm
_01290_,29.22µm
_01386_,29.22µm
_01489_,29.22µm
_01535_,29.22µm
_01772_,29.22µm
_02115_,29.22µm
_02751_,29.22µm
_03509_,29.22µm
_03691_,29.22µm
_03743_,29.22µm
_03861_,29.22µm
_04163_,29.22µm
_04225_,29.22µm
_05761_,29.22µm
net853,29.22µm
net2276,29.22µm
_00927_,29.17µm
_01113_,29.17µm
_01322_,29.17µm
_01323_,29.17µm
_02225_,29.17µm
_02232_,29.17µm
_02320_,29.17µm
_02346_,29.17µm
_02491_,29.17µm
_02540_,29.17µm
_03843_,29.17µm
_03933_,29.17µm
_05131_,29.17µm
wrapper_inst.digital_domain_inst.spi_regs_inst.tx_shift\[0\],29.17µm
wrapper_inst.digital_domain_inst.wave_controller_x_inst.phase_acc\[15\],29.17µm
net1141,29.17µm
net2002,29.17µm
net2323,29.17µm
_00574_,29.12µm
_01219_,29.12µm
_01425_,29.12µm
_01699_,29.12µm
_01853_,29.12µm
_02172_,29.12µm
_02343_,29.12µm
_02490_,29.12µm
_03095_,29.12µm
_03404_,29.12µm
_03469_,29.12µm
_03936_,29.12µm
_03991_,29.12µm
_04277_,29.12µm
_04577_,29.12µm
_05627_,29.12µm
_03540_,28.96µm
_01286_,28.71µm
_01509_,28.71µm
_02693_,28.71µm
_05137_,28.71µm
_05408_,28.71µm
wrapper_inst.digital_domain_inst.wave_controller_x_inst.cal_burst_active,28.71µm
net2029,28.71µm
_00071_,28.66µm
_00871_,28.66µm
_02299_,28.66µm
_02583_,28.66µm
_03746_,28.66µm
_03930_,28.66µm
_04005_,28.66µm
_04699_,28.66µm
_05108_,28.66µm
_05239_,28.66µm
wrapper_inst.digital_domain_inst.raw_edge2_y\[3\],28.66µm
wrapper_inst.digital_domain_inst.wave_controller_x_inst.ref_ds_acc\[5\],28.66µm
wrapper_inst.digital_domain_inst.wave_controller_y_inst.ds_acc\[1\],28.66µm
net555,28.66µm
_00777_,28.61µm
_00921_,28.61µm
_01454_,28.61µm
_01490_,28.61µm
_01863_,28.61µm
_01895_,28.61µm
_01950_,28.61µm
_02286_,28.61µm
_02863_,28.61µm
_03082_,28.61µm
_03599_,28.61µm
_03660_,28.61µm
_03795_,28.61µm
_04114_,28.61µm
_04432_,28.61µm
_05092_,28.61µm
_05662_,28.61µm
wrapper_inst.digital_domain_inst.wave_controller_x_inst.cal_burst_count\[1\],28.61µm
net73,28.61µm
net2290,28.61µm
net2476,28.61µm
_01063_,28.56µm
_01234_,28.56µm
_01571_,28.56µm
_01783_,28.56µm
_01862_,28.56µm
_01968_,28.56µm
_02365_,28.56µm
_02593_,28.56µm
_02698_,28.56µm
_03582_,28.56µm
_03856_,28.56µm
_04458_,28.56µm
_05100_,28.56µm
_05331_,28.56µm
net303,28.56µm
net332,28.56µm
_01141_,28.2µm
_03607_,28.2µm
_05140_,28.2µm
_01563_,28.15µm
_01673_,28.15µm
_02024_,28.15µm
_02689_,28.15µm
_05517_,28.15µm
_00780_,28.1µm
_00953_,28.1µm
_01420_,28.1µm
_01785_,28.1µm
_02619_,28.1µm
_02681_,28.1µm
_04560_,28.1µm
wrapper_inst.digital_domain_inst.wave_controller_y_inst.ds_acc\[3\],28.1µm
net349,28.1µm
net1758,28.1µm
_00070_,28.05µm
_01193_,28.05µm
_01275_,28.05µm
_01436_,28.05µm
_01463_,28.05µm
_01644_,28.05µm
_02911_,28.05µm
_03836_,28.05µm
_04108_,28.05µm
_04376_,28.05µm
_04513_,28.05µm
_04562_,28.05µm
_04702_,28.05µm
_04789_,28.05µm
_05572_,28.05µm
_05646_,28.05µm
net1564,28.05µm
net2212,28.05µm
_00919_,28µm
_01248_,28µm
_01866_,28µm
_02045_,28µm
_03735_,28µm
wrapper_inst.digital_domain_inst.latch_phase90_y,28µm
wrapper_inst.digital_domain_inst.raw_edge1_x\[0\],28µm
net1658,28µm
wrapper_inst.digital_domain_inst.raw_edge3_y\[4\],27.82µm
_00645_,27.64µm
_01214_,27.64µm
_02731_,27.59µm
_04364_,27.59µm
_05029_,27.59µm
_05081_,27.59µm
net226,27.59µm
net231,27.59µm
net1734,27.59µm
_01223_,27.54µm
_01572_,27.54µm
_02152_,27.54µm
_02231_,27.54µm
_02545_,27.54µm
_02917_,27.54µm
_03608_,27.54µm
_04030_,27.54µm
_04346_,27.54µm
_04397_,27.54µm
_04486_,27.54µm
_04780_,27.54µm
_00647_,27.49µm
_00891_,27.49µm
_01589_,27.49µm
_01824_,27.49µm
_02502_,27.49µm
_03343_,27.49µm
_03627_,27.49µm
_03663_,27.49µm
_03818_,27.49µm
_03929_,27.49µm
_04159_,27.49µm
_04269_,27.49µm
_04527_,27.49µm
_04695_,27.49µm
_04982_,27.49µm
_05228_,27.49µm
_05375_,27.49µm
_05575_,27.49µm
wrapper_inst.digital_domain_inst.wave_controller_x_inst.phase_acc\[10\],27.49µm
wrapper_inst.digital_domain_inst.wave_controller_x_inst.ref_ds_acc\[7\],27.49µm
wrapper_inst.digital_domain_inst.wave_controller_y_inst.phase_acc\[6\],27.49µm
_00890_,27.44µm
_01849_,27.44µm
_02703_,27.44µm
_02739_,27.44µm
_02876_,27.44µm
_03036_,27.44µm
_03263_,27.44µm
_05149_,27.44µm
_05483_,27.44µm
_05547_,27.44µm
_06086_,27.44µm
wrapper_inst.digital_domain_inst.latch_phase270_ack_x,27.44µm
wrapper_inst.digital_domain_inst.wave_controller_x_inst.cal_burst_armed,27.44µm
_00713_,27.08µm
_01626_,27.08µm
_01959_,27.08µm
wrapper_inst.digital_domain_inst.signal_processor_y_inst.cnt_out\[0\],27.08µm
_01066_,27.03µm
_02937_,27.03µm
_03079_,27.03µm
_04074_,27.03µm
_04550_,27.03µm
_00788_,26.98µm
_00973_,26.98µm
_01273_,26.98µm
_01876_,26.98µm
_02760_,26.98µm
_03010_,26.98µm
_03047_,26.98µm
_03388_,26.98µm
_03390_,26.98µm
_03606_,26.98µm
_03848_,26.98µm
_04942_,26.98µm
_05156_,26.98µm
_05160_,26.98µm
net1469,26.98µm
