net,length_um
net110,92.5µm
net154,92.5µm
net616,92.5µm
net1822,92.5µm
digital_domain_inst.spi_regs_inst.rx_shift\[4\],92.45µm
net283,92.45µm
net1680,92.45µm
net1964,92.45µm
net2063,92.45µm
net1904,92.4µm
_02816_,92.04µm
net1578,92.04µm
net886,91.94µm
_01002_,91.89µm
_01391_,91.89µm
net385,91.89µm
net1066,91.89µm
net1151,91.89µm
_01223_,91.84µm
_03200_,91.84µm
net490,91.84µm
net828,91.84µm
net1025,91.84µm
net1366,91.84µm
net975,91.43µm
net1192,91.38µm
net1606,91.38µm
net743,91.33µm
net1888,91.33µm
_02050_,91.28µm
digital_domain_inst.cfg_phase90_offset_y\[11\],91.28µm
net356,91.28µm
_00649_,91.02µm
_00608_,90.87µm
digital_domain_inst.wave_controller_x_inst.phase_acc\[8\],90.87µm
net258,90.87µm
net870,90.87µm
net1487,90.87µm
net448,90.82µm
digital_domain_inst.raw_edge2_x\[5\],90.77µm
net382,90.77µm
net694,90.77µm
net1299,90.77µm
_00601_,90.31µm
net1424,90.31µm
net1547,90.31µm
digital_domain_inst.signal_processor_y_inst.cycle_count\[1\],90.26µm
net1379,90.26µm
_04211_,90.21µm
_02836_,90.16µm
_03894_,90.16µm
_04637_,90.16µm
net129,90.16µm
net328,90.16µm
net751,90.16µm
net1812,90.16µm
net1976,90.16µm
digital_domain_inst.ref_wave_y,90.06µm
_00670_,89.93µm
net976,89.75µm
net1900,89.75µm
net184,89.7µm
net1621,89.7µm
net1673,89.7µm
net127,89.65µm
net1119,89.65µm
_04129_,89.6µm
_01508_,89.24µm
net1368,89.24µm
digital_domain_inst.raw_edge2_y\[16\],89.19µm
_05244_,89.14µm
net900,89.14µm
net2184,89.14µm
_01571_,89.09µm
_03985_,89.09µm
_04111_,89.09µm
net1540,89.09µm
net2030,89.09µm
net2161,89.09µm
net545,89.04µm
net1659,89.04µm
net181,88.88µm
_00613_,88.68µm
digital_domain_inst.raw_edge1_x\[9\],88.68µm
_02389_,88.58µm
_03858_,88.58µm
net2179,88.58µm
_00796_,88.53µm
_02701_,88.53µm
net817,88.53µm
net888,88.48µm
net1113,88.48µm
net990,88.02µm
net1082,88.02µm
_00553_,87.97µm
net688,87.97µm
net723,87.97µm
net1896,87.97µm
net1999,87.97µm
_03902_,87.92µm
net2117,87.92µm
_00662_,87.56µm
_01484_,87.51µm
net447,87.51µm
net1919,87.51µm
net2155,87.51µm
_04083_,87.41µm
net592,87.41µm
net1244,87.41µm
net1374,87.41µm
net2101,87.41µm
net275,87.36µm
net1744,87.36µm
_04480_,87.05µm
net543,87.05µm
_00821_,86.95µm
digital_domain_inst.wave_controller_x_inst.phase_acc\[13\],86.95µm
net1156,86.95µm
_00830_,86.9µm
net146,86.9µm
net408,86.9µm
net668,86.9µm
net2064,86.9µm
_02594_,86.85µm
_04246_,86.85µm
net397,86.85µm
net505,86.85µm
net748,86.85µm
net1588,86.8µm
digital_domain_inst.wave_controller_x_inst.wave_cycle_cnt\[0\],86.54µm
net1040,86.49µm
net1399,86.39µm
_00809_,86.34µm
net595,86.34µm
net2036,86.34µm
_02066_,86.29µm
_02664_,86.29µm
_04288_,86.29µm
digital_domain_inst.cfg_f_MEMS_fcw_y\[3\],86.29µm
net278,86.29µm
net566,86.29µm
net1097,86.29µm
net1365,86.29µm
net1471,86.29µm
net1612,86.29µm
_01353_,86.24µm
_04072_,86.24µm
_04807_,86.24µm
net678,86.24µm
net920,86.24µm
_01554_,85.88µm
_00621_,85.83µm
_02116_,85.78µm
_03479_,85.78µm
digital_domain_inst.raw_edge1_y\[12\],85.78µm
digital_domain_inst.signal_processor_y_inst.cycle_count\[0\],85.78µm
net38,85.78µm
net104,85.78µm
net335,85.78µm
net1010,85.78µm
net1081,85.78µm
net1277,85.78µm
net1336,85.78µm
net1813,85.78µm
_01864_,85.73µm
_02587_,85.73µm
net102,85.73µm
net1923,85.73µm
_00755_,85.68µm
_03688_,85.68µm
_03998_,85.68µm
net294,85.68µm
net725,85.68µm
net825,85.68µm
net1643,85.68µm
net2026,85.68µm
net431,85.32µm
_00577_,85.27µm
net1922,85.27µm
net2001,85.27µm
_04039_,85.22µm
net252,85.22µm
net764,85.22µm
_01405_,85.17µm
_01562_,85.17µm
net605,85.17µm
net1035,85.17µm
_03650_,85.12µm
net474,85.12µm
net957,85.12µm
net2105,85.12µm
net2125,85.12µm
net765,84.86µm
_02294_,84.71µm
_04469_,84.71µm
digital_domain_inst.signal_processor_y_inst.s90_valid,84.66µm
net512,84.66µm
net804,84.66µm
net1429,84.66µm
net1536,84.66µm
_03872_,84.61µm
net758,84.61µm
net896,84.61µm
_03948_,84.56µm
net426,84.56µm
net581,84.2µm
_02277_,84.15µm
net326,84.15µm
net655,84.1µm
_00711_,84.05µm
_01515_,84.05µm
net214,84.05µm
net429,84.05µm
net988,84.05µm
net1880,84.05µm
_00818_,84µm
net1347,84µm
net459,83.64µm
digital_domain_inst.raw_edge1_x\[1\],83.59µm
_03239_,83.54µm
net1154,83.54µm
net2096,83.54µm
_02981_,83.49µm
digital_domain_inst.spi_regs_inst.state_o\[2\],83.49µm
net1860,83.49µm
_01558_,83.44µm
_02269_,83.44µm
_03548_,83.44µm
net1110,83.44µm
net1948,83.08µm
net269,83.03µm
_05662_,82.98µm
net1538,82.98µm
net1771,82.98µm
net1954,82.98µm
_00675_,82.93µm
_01438_,82.93µm
_03168_,82.93µm
net713,82.93µm
_01550_,82.88µm
_03584_,82.88µm
net1243,82.88µm
net1668,82.88µm
_03193_,82.52µm
digital_domain_inst.wave_controller_y_inst.wave_cycle_cnt\[3\],82.52µm
net124,82.52µm
_00679_,82.47µm
digital_domain_inst.raw_edge1_y\[10\],82.47µm
net625,82.47µm
net640,82.47µm
net1357,82.47µm
_02555_,82.42µm
net190,82.42µm
net815,82.42µm
net1188,82.42µm
net1854,82.42µm
_02331_,82.37µm
net149,82.37µm
net270,82.37µm
net722,82.37µm
net1239,82.37µm
net2247,82.37µm
_01261_,82.32µm
_04100_,82.32µm
net523,82.32µm
net2024,82.32µm
net2195,82.32µm
net1108,82.14µm
_02436_,81.91µm
net1649,81.91µm
net1050,81.86µm
net1845,81.86µm
net2152,81.86µm
_01200_,81.81µm
_01314_,81.81µm
_01318_,81.81µm
_02115_,81.81µm
digital_domain_inst.cfg_phase0_offset_y\[0\],81.81µm
net471,81.81µm
net1252,81.81µm
net2015,81.81µm
_01532_,81.76µm
digital_domain_inst.raw_edge3_x\[8\],81.76µm
net1544,81.76µm
_00798_,81.5µm
_00681_,81.45µm
net1332,81.35µm
digital_domain_inst.cfg_phase270_offset_x\[5\],81.3µm
net1186,81.3µm
net2186,81.3µm
_02458_,81.25µm
_02858_,81.25µm
net702,81.25µm
_02035_,81.2µm
_02560_,81.2µm
_02786_,81.2µm
_04222_,81.2µm
_04937_,80.74µm
digital_domain_inst.wave_controller_y_inst.phase_acc\[8\],80.74µm
net762,80.74µm
net796,80.74µm
net1092,80.74µm
net1242,80.74µm
digital_domain_inst.delay_wave_cycle_y\[2\],80.69µm
net709,80.69µm
net1640,80.69µm
net232,80.64µm
_01462_,80.18µm
digital_domain_inst.wave_controller_x_inst.phase_acc\[17\],80.18µm
net159,80.18µm
net1721,80.18µm
net1785,80.18µm
net2039,80.18µm
net2204,80.18µm
_01379_,80.13µm
_03574_,80.13µm
_03990_,80.13µm
net851,80.13µm
net1355,80.13µm
_01574_,80.08µm
_04101_,80.08µm
_04200_,80.08µm
net794,80.08µm
net914,80.08µm
net1710,80.08µm
net1912,80.08µm
digital_domain_inst.wave_controller_x_inst.phase_acc\[14\],79.82µm
net1248,79.8µm
_03727_,79.72µm
digital_domain_inst.signal_processor_x_inst.s90,79.72µm
net484,79.72µm
_05657_,79.67µm
_01560_,79.62µm
_01887_,79.62µm
_04242_,79.62µm
digital_domain_inst.cfg_phase0_offset_y\[19\],79.62µm
net772,79.62µm
_00695_,79.57µm
_01003_,79.57µm
_01883_,79.57µm
_02258_,79.57µm
_04067_,79.57µm
net619,79.57µm
net1011,79.57µm
net1148,79.57µm
net1400,79.57µm
net1593,79.57µm
net1908,79.57µm
_00909_,79.52µm
_02879_,79.52µm
net1604,79.52µm
net627,79.16µm
net757,79.11µm
net1039,79.11µm
net1276,79.11µm
_00548_,79.06µm
_00609_,79.06µm
net663,79.06µm
net890,79.06µm
_02736_,79.01µm
net164,79.01µm
net434,79.01µm
net656,79.01µm
net806,79.01µm
net1525,79.01µm
net1955,79.01µm
_01027_,78.96µm
_03591_,78.96µm
_00854_,78.73µm
_00820_,78.65µm
_00636_,78.5µm
_04786_,78.5µm
net2206,78.45µm
net2213,78.45µm
_03683_,78.4µm
digital_domain_inst.wave_controller_y_inst.phase_acc\[2\],78.4µm
clknet_1_1__leaf_clk,78.3µm
_02638_,78.09µm
_02672_,78.04µm
_01471_,77.99µm
_01950_,77.99µm
_04314_,77.99µm
net188,77.99µm
net550,77.89µm
_01201_,77.84µm
net478,77.84µm
_03290_,77.48µm
_00826_,77.43µm
_01461_,77.43µm
digital_domain_inst.wave_controller_y_inst.phase_acc\[10\],77.43µm
net379,77.43µm
net869,77.43µm
net1942,77.43µm
_00552_,77.38µm
_02673_,77.38µm
digital_domain_inst.raw_edge3_y\[6\],77.38µm
net871,77.38µm
net1610,77.38µm
net2169,77.38µm
_01447_,77.33µm
_01573_,77.33µm
net1189,77.33µm
_02023_,77.28µm
net194,77.28µm
net1015,77.28µm
net2014,77.28µm
net2244,77.28µm
digital_domain_inst.wave_controller_x_inst.wave_cycle_cnt\[2\],77.12µm
net1958,76.97µm
net1478,76.87µm
net195,76.82µm
_02363_,76.77µm
digital_domain_inst.raw_edge2_y\[13\],76.77µm
_01702_,76.72µm
net684,76.72µm
net1398,76.72µm
net2088,76.72µm
_05419_,76.36µm
_00672_,76.31µm
net561,76.31µm
net958,76.31µm
_00708_,76.26µm
_00822_,76.26µm
_02119_,76.26µm
_02546_,76.26µm
digital_domain_inst.raw_edge2_x\[14\],76.26µm
net2192,76.26µm
_02800_,76.21µm
_05653_,76.21µm
net838,76.21µm
_02880_,76.16µm
_03602_,76.16µm
net314,76.16µm
net268,75.93µm
net1182,75.85µm
net1346,75.8µm
_00616_,75.75µm
_02478_,75.75µm
digital_domain_inst.wave_controller_y_inst.phase_acc\[11\],75.7µm
net1410,75.7µm
net1576,75.7µm
_00743_,75.65µm
net103,75.65µm
net519,75.65µm
net824,75.65µm
net1636,75.65µm
net1684,75.65µm
net1997,75.65µm
net2097,75.65µm
_01545_,75.6µm
_01588_,75.6µm
_02443_,75.6µm
_03588_,75.6µm
_05575_,75.6µm
net816,75.6µm
_03292_,75.24µm
net166,75.19µm
_01203_,75.14µm
_01681_,75.14µm
_02490_,75.14µm
net701,75.14µm
net1103,75.14µm
net1761,75.14µm
net525,75.09µm
net768,75.09µm
net951,75.09µm
net1991,75.09µm
_01551_,75.04µm
_02181_,75.04µm
_03793_,75.04µm
net23,75.04µm
net106,75.04µm
net2224,75.04µm
net2168,74.68µm
_00795_,74.63µm
net1004,74.63µm
net1120,74.63µm
_04486_,74.58µm
digital_domain_inst.raw_edge3_x\[5\],74.58µm
net1405,74.58µm
net1539,74.58µm
_02571_,74.53µm
_04088_,74.53µm
net325,74.53µm
net779,74.53µm
net1973,74.53µm
_00981_,74.48µm
_05020_,74.22µm
_01901_,74.12µm
_03538_,74.12µm
net165,74.07µm
net1087,74.07µm
net2124,74.07µm
net2200,74.07µm
_00819_,74.02µm
_01731_,74.02µm
_02341_,74.02µm
_03021_,74.02µm
net2044,74.02µm
net2091,74.02µm
_02327_,73.97µm
net1173,73.97µm
net2068,73.97µm
_02527_,73.92µm
_02939_,73.92µm
_01559_,73.56µm
digital_domain_inst.delay_wave_cycle_x\[1\],73.51µm
_00810_,73.46µm
_00872_,73.46µm
_03877_,73.46µm
net1096,73.46µm
net1762,73.46µm
_03050_,73.41µm
_03647_,73.41µm
_03996_,73.41µm
digital_domain_inst.raw_edge1_x\[6\],73.41µm
digital_domain_inst.raw_edge2_x\[7\],73.41µm
net745,73.41µm
net879,73.41µm
net906,73.41µm
net1394,73.41µm
_00715_,73.36µm
net1278,73.36µm
net1361,73.13µm
net1228,73µm
digital_domain_inst.raw_edge1_y\[9\],72.95µm
net440,72.95µm
net2107,72.95µm
_03609_,72.9µm
_04241_,72.9µm
net711,72.9µm
_00586_,72.85µm
_01457_,72.85µm
_02043_,72.85µm
digital_domain_inst.cal_done_x,72.85µm
digital_domain_inst.wave_controller_x_inst.phase_acc\[20\],72.85µm
net156,72.85µm
net706,72.85µm
net994,72.85µm
net1561,72.85µm
net2202,72.85µm
_02357_,72.8µm
_03504_,72.39µm
net316,72.39µm
net1372,72.39µm
net1674,72.39µm
net721,72.34µm
net2102,72.34µm
net2104,72.34µm
net509,72.29µm
_02323_,72.24µm
_02480_,72.24µm
digital_domain_inst.raw_edge2_x\[6\],72.11µm
net649,71.83µm
net1473,71.83µm
_00723_,71.78µm
digital_domain_inst.cfg_f_MEMS_fcw_x\[7\],71.78µm
_01596_,71.73µm
_02039_,71.73µm
_02134_,71.73µm
_02276_,71.73µm
_05267_,71.73µm
digital_domain_inst.phase_state_y\[0\],71.73µm
net234,71.73µm
net534,71.73µm
net586,71.73µm
net1676,71.73µm
net2201,71.73µm
_03794_,71.68µm
_03908_,71.68µm
_04190_,71.68µm
net686,71.68µm
net1161,71.68µm
net2052,71.27µm
digital_domain_inst.wave_controller_x_inst.phase_acc\[4\],71.22µm
net9,71.22µm
net36,71.22µm
net2033,71.22µm
_00791_,71.17µm
_01694_,71.17µm
net2103,71.17µm
_01468_,71.12µm
_03867_,71.12µm
_04132_,71.12µm
net277,71.12µm
_00997_,70.81µm
net1915,70.81µm
_03492_,70.71µm
net33,70.71µm
net612,70.71µm
net670,70.71µm
_01251_,70.66µm
net1510,70.66µm
_00304_,70.61µm
_01497_,70.61µm
_02146_,70.61µm
_02335_,70.61µm
_02749_,70.61µm
net150,70.61µm
net753,70.61µm
net1689,70.61µm
net1926,70.61µm
net2130,70.61µm
net2150,70.61µm
_01336_,70.56µm
_01424_,70.56µm
_01683_,70.56µm
_04197_,70.56µm
net2034,70.56µm
net1088,70.25µm
_02151_,70.15µm
_03498_,70.15µm
net552,70.15µm
net623,70.15µm
_02160_,70.1µm
net300,70.1µm
net452,70.1µm
net495,70.1µm
net1725,70.1µm
_00284_,70.05µm
_01867_,70.05µm
_02829_,70.05µm
_03600_,70.05µm
net654,70.05µm
net661,70.05µm
net2031,70.05µm
_04817_,70µm
digital_domain_inst.raw_edge2_x\[13\],70µm
net424,70µm
net1196,70µm
net2146,70µm
digital_domain_inst.signal_processor_y_inst.s90,69.74µm
net1064,69.69µm
net211,69.59µm
_02250_,69.54µm
_03989_,69.54µm
_04614_,69.54µm
digital_domain_inst.wave_controller_y_inst.phase_acc\[5\],69.54µm
net898,69.54µm
net1137,69.54µm
net1637,69.54µm
net2172,69.54µm
_00803_,69.49µm
_01572_,69.49µm
_04793_,69.49µm
digital_domain_inst.cfg_phase270_offset_y\[0\],69.49µm
_01491_,69.44µm
_01521_,69.44µm
_03295_,69.44µm
_04010_,69.44µm
_04826_,69.44µm
_04876_,69.44µm
digital_domain_inst.raw_edge2_y\[5\],69.44µm
digital_domain_inst.spi_regs_inst.reg_wr_addr\[3\],69.44µm
net716,69.44µm
net853,69.44µm
net1611,69.44µm
net1629,69.44µm
net1960,69.44µm
net242,69.08µm
digital_domain_inst.cfg_phase0_offset_y\[13\],69.03µm
_01788_,68.98µm
_01576_,68.93µm
_02129_,68.93µm
_03935_,68.93µm
_01701_,68.88µm
_04872_,68.88µm
_05240_,68.88µm
_05649_,68.88µm
net208,68.88µm
net1254,68.88µm
net2229,68.88µm
net948,68.47µm
net2041,68.47µm
_00668_,68.42µm
_01884_,68.42µm
_04669_,68.42µm
digital_domain_inst.delay_wave_cycle_x\[0\],68.42µm
net92,68.42µm
net230,68.42µm
net482,68.42µm
net802,68.42µm
net1226,68.42µm
_02959_,68.37µm
_03703_,68.37µm
net53,68.37µm
net946,68.37µm
net1784,68.37µm
net1934,68.37µm
_03709_,68.32µm
net465,68.32µm
_02324_,67.96µm
digital_domain_inst.cfg_phase270_offset_y\[3\],67.91µm
_00283_,67.86µm
_00547_,67.86µm
_03680_,67.81µm
net310,67.81µm
net1549,67.81µm
_03604_,67.76µm
_03720_,67.76µm
_04051_,67.76µm
net1577,67.76µm
_02082_,67.4µm
digital_domain_inst.wave_controller_x_inst.phase_acc\[18\],67.35µm
net995,67.35µm
_00829_,67.3µm
_03394_,67.3µm
net2058,67.3µm
net347,67.25µm
net375,67.25µm
net852,67.25µm
net2131,67.25µm
_02259_,67.2µm
_04874_,67.2µm
net445,67.2µm
_00627_,66.84µm
_00793_,66.84µm
_02489_,66.84µm
digital_domain_inst.wave_controller_y_inst.wave_cycle_cnt\[7\],66.84µm
net604,66.84µm
net1060,66.84µm
_04712_,66.79µm
net1457,66.79µm
net2193,66.79µm
_00766_,66.74µm
_00953_,66.74µm
_03558_,66.74µm
net345,66.74µm
net1861,66.74µm
_01449_,66.69µm
digital_domain_inst.cfg_phase270_offset_y\[2\],66.69µm
net1063,66.69µm
_03572_,66.64µm
_04238_,66.64µm
net1873,66.64µm
digital_domain_inst.wave_controller_x_inst.wave_cycle_cnt\[6\],66.28µm
net578,66.28µm
_03170_,66.23µm
net1310,66.23µm
_00641_,66.18µm
_01184_,66.18µm
_02433_,66.18µm
_02885_,66.18µm
net589,66.18µm
net970,66.18µm
_03796_,66.13µm
_03967_,66.13µm
net1670,66.13µm
net1879,66.13µm
_02163_,66.08µm
_03711_,66.08µm
_03724_,66.08µm
_04204_,66.08µm
_04334_,66.08µm
net218,66.08µm
net1414,66.08µm
_02596_,65.77µm
digital_domain_inst.wave_controller_x_inst.wave_cycle_cnt\[7\],65.72µm
net867,65.72µm
net2143,65.72µm
_01986_,65.67µm
_02223_,65.67µm
_00775_,65.62µm
_01528_,65.62µm
_01987_,65.62µm
digital_domain_inst.cfg_phase90_offset_y\[13\],65.62µm
digital_domain_inst.wave_controller_y_inst.phase_acc\[20\],65.62µm
net192,65.62µm
_02068_,65.57µm
_02591_,65.57µm
net643,65.57µm
net1130,65.57µm
net2170,65.57µm
clknet_leaf_35_clk_regs,65.57µm
_04125_,65.52µm
_04304_,65.52µm
_05714_,65.52µm
net1707,65.52µm
_00851_,65.24µm
_00580_,65.11µm
_02328_,65.11µm
net1009,65.11µm
net2094,65.11µm
_01490_,65.06µm
net374,65.06µm
net491,65.06µm
net1291,65.06µm
net1989,65.06µm
net2252,65.06µm
_00646_,65.01µm
_01539_,65.01µm
_01659_,65.01µm
_02626_,65.01µm
_03748_,65.01µm
_03785_,65.01µm
digital_domain_inst.raw_edge1_y\[2\],65.01µm
_00994_,64.96µm
_01514_,64.96µm
_02208_,64.96µm
_04324_,64.96µm
net11,64.96µm
net271,64.96µm
net1605,64.96µm
_04517_,64.73µm
_00653_,64.55µm
_01330_,64.55µm
net1952,64.55µm
_00579_,64.5µm
_02062_,64.5µm
_04201_,64.5µm
_05731_,64.5µm
net113,64.5µm
net286,64.5µm
net1615,64.5µm
net1920,64.5µm
_01863_,64.45µm
_02165_,64.45µm
net285,64.45µm
net1157,64.45µm
_03197_,64.4µm
_03276_,64.4µm
_04677_,64.4µm
_05030_,64.4µm
net651,64.4µm
net907,64.4µm
_00763_,64.04µm
_02630_,64.04µm
net979,64.04µm
_01057_,63.94µm
digital_domain_inst.cfg_phase0_offset_x\[6\],63.94µm
net546,63.94µm
net860,63.94µm
net1160,63.94µm
net1287,63.94µm
_00571_,63.89µm
_02261_,63.89µm
_02275_,63.89µm
_02406_,63.89µm
net279,63.89µm
net840,63.89µm
net1293,63.89µm
_01472_,63.84µm
_03035_,63.84µm
_04470_,63.84µm
net123,63.48µm
net206,63.48µm
_01993_,63.43µm
_03039_,63.43µm
net231,63.43µm
_00285_,63.38µm
_01598_,63.38µm
_03024_,63.38µm
net49,63.38µm
net413,63.38µm
_02360_,63.33µm
_03565_,63.33µm
net137,63.33µm
net832,63.33µm
net1466,63.33µm
net2218,63.33µm
_02764_,63.28µm
net724,63.28µm
net1095,63.28µm
net1245,62.87µm
net2084,62.87µm
_00740_,62.82µm
_01269_,62.77µm
_02828_,62.77µm
digital_domain_inst.delay_wave_cycle_x\[4\],62.77µm
net2173,62.77µm
net771,62.72µm
net918,62.72µm
_01910_,62.51µm
_02604_,62.41µm
_03728_,62.41µm
net544,62.36µm
digital_domain_inst.raw_edge1_y\[7\],62.31µm
net37,62.26µm
net45,62.26µm
net1236,62.26µm
net1772,62.26µm
net2074,62.26µm
_02199_,62.21µm
net2080,62.21µm
clknet_leaf_42_clk_regs,62.21µm
net411,62.16µm
_03310_,61.8µm
digital_domain_inst.raw_edge1_y\[17\],61.8µm
net1001,61.8µm
net432,61.75µm
net392,61.7µm
net631,61.7µm
_03190_,61.65µm
_04195_,61.65µm
net148,61.65µm
net1214,61.65µm
net1780,61.65µm
_02756_,61.6µm
_04084_,61.6µm
digital_domain_inst.wave_controller_y_inst.phase_acc\[3\],61.19µm
net105,61.19µm
_00692_,61.14µm
_01509_,61.14µm
_04917_,61.14µm
net416,61.14µm
net839,61.14µm
net1362,61.14µm
net2219,61.14µm
_00543_,61.09µm
_00691_,61.09µm
_02617_,61.09µm
digital_domain_inst.cfg_phase270_offset_x\[14\],61.09µm
net407,61.09µm
net968,61.09µm
net1887,61.09µm
net861,61.04µm
net1407,61.04µm
_01463_,60.68µm
digital_domain_inst.spi_regs_inst.reg_wr_addr\[2\],60.68µm
_00630_,60.63µm
_03745_,60.63µm
_03396_,60.58µm
_03528_,60.58µm
net807,60.58µm
net1932,60.58µm
net2127,60.58µm
_02623_,60.53µm
_04918_,60.53µm
net295,60.53µm
net515,60.53µm
net1720,60.53µm
_01167_,60.48µm
_02842_,60.48µm
_03219_,60.48µm
_04689_,60.48µm
net2251,60.48µm
net1042,60.35µm
_03067_,60.12µm
digital_domain_inst.signal_processor_y_inst.s90_pipe\[3\],60.12µm
net856,60.07µm
net1159,60.07µm
net1509,60.07µm
_00705_,60.02µm
net974,60.02µm
net1013,60.02µm
_04916_,59.97µm
net174,59.97µm
net273,59.97µm
net400,59.97µm
net752,59.97µm
net915,59.97µm
net1085,59.97µm
net2018,59.92µm
net2123,59.56µm
_02819_,59.51µm
_01845_,59.46µm
digital_domain_inst.raw_edge1_x\[3\],59.46µm
net2136,59.46µm
net2177,59.46µm
_01149_,59.41µm
_01886_,59.41µm
_02976_,59.41µm
_03236_,59.41µm
_03585_,59.41µm
_04093_,59.41µm
digital_domain_inst.wave_controller_x_inst.phase_acc\[12\],59.41µm
net179,59.41µm
net1988,59.41µm
_02033_,59.36µm
_03605_,59.36µm
_03792_,59.36µm
_05729_,59.36µm
_04330_,59.23µm
digital_domain_inst.signal_processor_x_inst.s270_pipe\[3\],59.13µm
net237,59µm
_02272_,58.9µm
_02289_,58.9µm
digital_domain_inst.raw_edge3_y\[9\],58.9µm
net323,58.9µm
net2134,58.9µm
net2174,58.9µm
_00693_,58.85µm
_03031_,58.85µm
_03152_,58.85µm
net488,58.85µm
net669,58.85µm
net1367,58.85µm
net2049,58.85µm
net2083,58.85µm
net2240,58.85µm
_00588_,58.44µm
_02101_,58.44µm
_01906_,58.39µm
_02346_,58.39µm
_04511_,58.34µm
digital_domain_inst.cfg_f_MEMS_fcw_y\[14\],58.34µm
net2007,58.34µm
_02355_,58.29µm
_02636_,58.29µm
_03001_,58.29µm
_04729_,58.29µm
digital_domain_inst.cfg_phase90_offset_y\[9\],58.29µm
digital_domain_inst.raw_edge1_y\[4\],58.29µm
net892,58.29µm
net1098,58.29µm
net1683,58.29µm
net2142,58.29µm
_01586_,58.24µm
_02040_,58.24µm
_04086_,58.24µm
digital_domain_inst.cfg_f_MEMS_fcw_x\[10\],58.24µm
net62,58.24µm
net750,58.24µm
net780,58.24µm
net854,57.88µm
_02418_,57.83µm
net648,57.83µm
net1797,57.83µm
net2122,57.83µm
_00746_,57.78µm
_02541_,57.78µm
net307,57.78µm
net450,57.78µm
net1575,57.78µm
net2156,57.78µm
_03135_,57.73µm
_03715_,57.73µm
_03816_,57.73µm
_04512_,57.73µm
_05554_,57.73µm
net763,57.73µm
net2233,57.73µm
_02799_,57.68µm
_03433_,57.68µm
_03607_,57.68µm
_03883_,57.68µm
_03886_,57.68µm
net292,57.68µm
net1232,57.68µm
net2046,57.27µm
_00652_,57.22µm
_02795_,57.22µm
_02991_,57.22µm
_05726_,57.22µm
net349,57.22µm
net399,57.22µm
net1080,57.22µm
net1235,57.22µm
net1589,57.22µm
net2178,57.22µm
_00611_,57.17µm
_02099_,57.17µm
_03676_,57.17µm
_03691_,57.17µm
digital_domain_inst.raw_edge1_x\[13\],57.17µm
net671,57.17µm
net1101,57.17µm
net1709,57.17µm
net1801,57.17µm
net1914,57.17µm
net2072,57.17µm
net2171,57.17µm
_00039_,57.12µm
_03598_,57.12µm
net463,57.12µm
net517,57.12µm
_02941_,56.76µm
net966,56.71µm
_00643_,56.66µm
_01454_,56.66µm
_01670_,56.66µm
net157,56.66µm
net359,56.66µm
net2113,56.66µm
net2137,56.66µm
net2199,56.66µm
_00572_,56.61µm
_03525_,56.61µm
_05007_,56.61µm
_05732_,56.61µm
net791,56.61µm
net2000,56.61µm
_02162_,56.56µm
_03673_,56.56µm
_04013_,56.56µm
_04128_,56.56µm
net1647,56.56µm
_02963_,56.15µm
digital_domain_inst.raw_edge2_y\[10\],56.15µm
_04295_,56.1µm
digital_domain_inst.cfg_phase0_offset_y\[6\],56.1µm
_00637_,56.05µm
_01183_,56.05µm
_01301_,56.05µm
_01546_,56.05µm
_02847_,56.05µm
_03018_,56.05µm
_04169_,56.05µm
_04796_,56.05µm
digital_domain_inst.raw_edge2_y\[1\],56.05µm
digital_domain_inst.raw_edge3_y\[18\],56.05µm
net144,56.05µm
net653,56.05µm
net1052,56.05µm
net1068,56µm
_02347_,55.64µm
digital_domain_inst.signal_processor_x_inst.cycle_count\[1\],55.64µm
_02733_,55.59µm
net1990,55.59µm
_02423_,55.54µm
digital_domain_inst.cfg_phase90_offset_y\[2\],55.54µm
net675,55.54µm
net1306,55.54µm
net1978,55.54µm
_01679_,55.49µm
_01875_,55.49µm
_03553_,55.49µm
_03672_,55.49µm
_03871_,55.49µm
net1342,55.49µm
net1667,55.49µm
_04792_,55.44µm
net221,55.44µm
net800,55.44µm
_00654_,55.31µm
_00626_,55.08µm
_02582_,55.08µm
_03142_,55.08µm
_03257_,55.03µm
_05389_,55.03µm
net1947,55.03µm
_00582_,54.98µm
_00593_,54.98µm
_00825_,54.98µm
_02863_,54.98µm
_04245_,54.98µm
_05669_,54.98µm
digital_domain_inst.raw_edge1_y\[11\],54.98µm
digital_domain_inst.wave_controller_x_inst.cal_burst_armed,54.98µm
net477,54.98µm
net1307,54.98µm
net2235,54.98µm
_00578_,54.93µm
_02290_,54.93µm
_03118_,54.93µm
net500,54.93µm
net2158,54.93µm
_01604_,54.88µm
_02292_,54.88µm
_02926_,54.88µm
_04685_,54.88µm
_05577_,54.88µm
net1646,54.88µm
net1814,54.88µm
net2159,54.88µm
net2182,54.88µm
_01738_,54.75µm
_00625_,54.52µm
net652,54.47µm
net700,54.47µm
_01874_,54.42µm
net618,54.42µm
net1158,54.42µm
_00624_,54.37µm
_01706_,54.37µm
net419,54.37µm
net2017,54.37µm
_00566_,54.32µm
_00657_,54.32µm
_00976_,54.32µm
_02908_,54.32µm
_05363_,54.32µm
net583,54.32µm
net878,54.32µm
net2232,54.32µm
_00607_,53.91µm
_02599_,53.91µm
_02610_,53.91µm
digital_domain_inst.wave_controller_y_inst.wave_cycle_cnt\[6\],53.91µm
