net,length_um
net656,96.22µm
net246,95.96µm
_00783_,95.91µm
digital_domain_inst.raw_edge2_x\[15\],95.91µm
net550,95.91µm
_02437_,95.86µm
net140,95.86µm
net1088,95.86µm
net1283,95.86µm
net532,95.76µm
net1557,95.76µm
net2239,95.76µm
net2259,95.76µm
net78,95.35µm
_00795_,95.3µm
net1892,95.3µm
_00780_,95.25µm
net1507,95.25µm
net2161,95.25µm
net2226,95.2µm
net91,94.84µm
net510,94.79µm
net2072,94.79µm
net2238,94.79µm
net55,94.74µm
net208,94.74µm
_01119_,94.69µm
_05659_,94.64µm
net387,94.64µm
net1861,94.64µm
net1922,94.64µm
_00799_,94.28µm
digital_domain_inst.wave_controller_y_inst.wave_cycle_cnt\[3\],94.28µm
net964,94.23µm
net257,94.18µm
net1466,94.13µm
net79,94.08µm
net1471,94.08µm
_00598_,93.62µm
net125,93.62µm
net1312,93.62µm
net75,93.57µm
net321,93.57µm
net1176,93.57µm
net1745,93.57µm
net1757,93.57µm
_03892_,93.52µm
_04161_,93.52µm
digital_domain_inst.delay_wave_cycle_y\[1\],93.11µm
net846,93.11µm
digital_domain_inst.wave_controller_y_inst.wave_cycle_cnt\[5\],93.06µm
net971,93.06µm
net1884,93.06µm
net1906,93.06µm
_04637_,93.01µm
net376,93.01µm
net1590,93.01µm
net1931,93.01µm
_03688_,92.96µm
net928,92.96µm
net1885,92.96µm
_02678_,92.55µm
_00554_,92.5µm
digital_domain_inst.wave_controller_x_inst.phase_acc\[18\],92.5µm
net327,92.5µm
_00789_,92.45µm
_05030_,92.45µm
net465,92.45µm
net606,92.45µm
net1680,92.4µm
_00832_,92.19µm
_00582_,92.04µm
_00608_,91.99µm
_00692_,91.99µm
_01467_,91.99µm
digital_domain_inst.wave_controller_y_inst.phase_acc\[6\],91.99µm
_01003_,91.94µm
_02339_,91.94µm
digital_domain_inst.raw_edge1_x\[5\],91.94µm
net226,91.94µm
net440,91.94µm
net1306,91.94µm
net583,91.89µm
net1216,91.89µm
_03793_,91.84µm
_04202_,91.84µm
net502,91.53µm
_00618_,91.43µm
net988,91.43µm
net1919,91.43µm
_03531_,91.38µm
net1196,91.38µm
net1536,91.38µm
_00685_,91.33µm
_01505_,91.33µm
digital_domain_inst.raw_edge2_x\[7\],91.33µm
net95,91.33µm
net472,91.33µm
net859,91.33µm
net1678,91.33µm
net1798,91.33µm
_03561_,91.28µm
net126,91.28µm
net271,91.28µm
net2011,91.28µm
_01512_,91.22µm
net157,90.92µm
net2217,90.92µm
net521,90.87µm
net1108,90.87µm
digital_domain_inst.cfg_phase270_offset_x\[12\],90.82µm
net164,90.82µm
net291,90.82µm
net441,90.82µm
net1207,90.82µm
net1911,90.82µm
_02066_,90.77µm
net69,90.77µm
net646,90.77µm
net1008,90.77µm
net1692,90.77µm
_00745_,90.72µm
_04088_,90.72µm
net375,90.72µm
digital_domain_inst.cfg_phase0_offset_x\[19\],90.35µm
net390,90.31µm
_02294_,90.26µm
_02819_,90.26µm
net1182,90.26µm
net2184,90.26µm
net2206,90.26µm
_01504_,90.21µm
digital_domain_inst.phase_state_y\[1\],90.16µm
net30,89.75µm
net915,89.75µm
net1891,89.75µm
_03678_,89.7µm
net902,89.7µm
net1146,89.7µm
net1370,89.7µm
_01535_,89.65µm
net129,89.65µm
net987,89.65µm
net1129,89.65µm
net1378,89.65µm
net1944,89.65µm
net32,89.6µm
net885,89.6µm
net2210,89.6µm
_02598_,89.19µm
net1898,89.19µm
_00181_,89.14µm
net1049,89.14µm
net1447,89.14µm
net1956,89.14µm
net558,89.09µm
net1974,89.09µm
net2061,89.09µm
_01383_,89.04µm
_01701_,89.04µm
_03656_,89.04µm
net307,89.04µm
net566,89.04µm
net675,89.04µm
net1744,89.04µm
digital_domain_inst.cfg_f_MEMS_fcw_y\[11\],88.58µm
_00624_,88.53µm
_01960_,88.53µm
digital_domain_inst.cfg_phase270_offset_y\[6\],88.53µm
net735,88.53µm
net940,88.53µm
net1719,88.53µm
_00809_,88.48µm
_04023_,88.48µm
digital_domain_inst.spi_regs_inst.reg_wr_data\[5\],88.48µm
net793,88.48µm
net1210,88.48µm
_00622_,88.2µm
net602,88.12µm
_00628_,88.07µm
net139,88.07µm
net1938,88.07µm
_00854_,88.02µm
_01551_,88.02µm
net58,88.02µm
net1368,88.02µm
_02816_,87.97µm
net2070,87.97µm
_01394_,87.92µm
net70,87.92µm
net2258,87.92µm
net1073,87.69µm
digital_domain_inst.signal_processor_y_inst.s90,87.56µm
_00716_,87.51µm
digital_domain_inst.raw_edge1_x\[11\],87.51µm
digital_domain_inst.raw_edge2_y\[8\],87.51µm
net867,87.51µm
net785,87.5µm
_00602_,87.46µm
digital_domain_inst.raw_edge1_y\[14\],87.46µm
net978,87.46µm
net1120,87.46µm
net2103,87.46µm
_01604_,87.41µm
_02043_,87.41µm
_04039_,87.41µm
net1392,87.41µm
net2236,87.41µm
_03911_,87.36µm
digital_domain_inst.cfg_phase0_offset_x\[16\],87.36µm
net1349,87.36µm
net1775,87.36µm
_00619_,87µm
_00600_,86.95µm
digital_domain_inst.wave_controller_x_inst.phase_acc\[8\],86.95µm
net1396,86.95µm
net1386,86.9µm
net1728,86.9µm
net1703,86.85µm
net2207,86.8µm
digital_domain_inst.delay_wave_cycle_y\[5\],86.49µm
digital_domain_inst.signal_processor_x_inst.s270_pipe\[3\],86.49µm
_04300_,86.44µm
net1558,86.44µm
digital_domain_inst.raw_edge1_x\[16\],86.39µm
net1384,86.34µm
net756,86.33µm
net579,86.29µm
net1538,86.29µm
_00498_,86.24µm
_01513_,86.24µm
_05746_,86.24µm
net1671,86.24µm
digital_domain_inst.wave_controller_x_inst.wave_cycle_cnt\[6\],86.03µm
_00588_,85.88µm
digital_domain_inst.cfg_phase90_offset_y\[11\],85.88µm
digital_domain_inst.signal_processor_y_inst.s90_valid,85.83µm
_02342_,85.78µm
_02436_,85.78µm
_04055_,85.78µm
digital_domain_inst.spi_regs_inst.rx_shift\[2\],85.78µm
net1123,85.78µm
net2145,85.78µm
_01465_,85.73µm
_04080_,85.73µm
net938,85.73µm
net1465,85.73µm
net1616,85.73µm
net1738,85.73µm
net287,85.68µm
net1078,85.68µm
net1889,85.32µm
net2204,85.32µm
_05383_,85.27µm
net628,85.27µm
_05347_,85.22µm
net1367,85.22µm
_00182_,85.18µm
_02328_,85.18µm
_01864_,85.17µm
_03435_,85.17µm
digital_domain_inst.cfg_phase0_offset_y\[15\],85.17µm
net326,85.17µm
net786,85.17µm
net2274,85.17µm
net657,85.12µm
net811,85.12µm
net2115,85.12µm
net2200,85.12µm
net2216,85.12µm
digital_domain_inst.cfg_phase0_offset_x\[10\],85.04µm
digital_domain_inst.delay_wave_cycle_x\[7\],84.76µm
_02432_,84.66µm
_02915_,84.66µm
net422,84.66µm
net504,84.66µm
net1326,84.66µm
net1867,84.66µm
net2196,84.66µm
_02431_,84.61µm
net379,84.61µm
net947,84.61µm
net1653,84.61µm
_01670_,84.56µm
_02311_,84.56µm
_03548_,84.56µm
net956,84.56µm
digital_domain_inst.raw_edge1_y\[3\],84.1µm
net739,84.1µm
net1555,84.1µm
_00747_,84.05µm
_01347_,84.05µm
_04128_,84.05µm
_04304_,84.05µm
net1619,84.05µm
_04067_,84µm
_05197_,84µm
net266,84µm
net1062,84µm
digital_domain_inst.spi_regs_inst.rx_shift\[0\],83.59µm
net115,83.54µm
net953,83.54µm
_01436_,83.49µm
_01596_,83.49µm
_02270_,83.49µm
_02656_,83.49µm
_03947_,83.49µm
_04281_,83.49µm
net961,83.49µm
net1081,83.49µm
net1410,83.49µm
_03391_,83.44µm
net962,83.44µm
net781,83.08µm
digital_domain_inst.cfg_f_MEMS_fcw_x\[7\],83.03µm
net552,83.03µm
net963,83.03µm
net954,82.98µm
net31,82.93µm
net493,82.93µm
net1943,82.88µm
_00621_,82.72µm
net1032,82.52µm
net1406,82.52µm
_01473_,82.49µm
_01804_,82.42µm
digital_domain_inst.raw_edge1_x\[7\],82.42µm
net116,82.42µm
net699,82.42µm
net724,82.37µm
net1160,82.37µm
net1404,82.37µm
net1552,82.37µm
_00499_,82.32µm
_02085_,82.32µm
net182,81.96µm
_03984_,81.94µm
_00830_,81.91µm
_01117_,81.86µm
_01306_,81.86µm
_01237_,81.81µm
_01855_,81.76µm
_02378_,81.76µm
net1971,81.76µm
net2178,81.76µm
net181,81.4µm
net2179,81.35µm
net184,81.3µm
net1061,81.3µm
net1526,81.3µm
_01813_,81.25µm
_03689_,81.25µm
_04071_,81.25µm
_04297_,81.25µm
net406,81.25µm
net1027,81.25µm
_03528_,81.2µm
_04082_,81.2µm
_04225_,81.02µm
net1188,80.84µm
_00662_,80.79µm
net345,80.79µm
net382,80.79µm
_00862_,80.74µm
_00996_,80.74µm
_01863_,80.74µm
_02588_,80.74µm
net318,80.74µm
net596,80.74µm
net2079,80.74µm
_00183_,80.69µm
net795,80.69µm
_01478_,80.64µm
_03698_,80.64µm
_03896_,80.64µm
_03899_,80.64µm
net397,80.64µm
net2059,80.64µm
digital_domain_inst.raw_edge2_x\[6\],80.33µm
net45,80.33µm
net2015,80.33µm
digital_domain_inst.raw_edge2_y\[7\],80.28µm
_00822_,80.23µm
_01557_,80.23µm
_03444_,80.23µm
net1267,80.23µm
_02296_,80.18µm
digital_domain_inst.delay_wave_cycle_y\[2\],80.18µm
digital_domain_inst.wave_controller_x_inst.capture_pending,80.18µm
net543,80.13µm
net705,80.13µm
net2013,80.13µm
_01334_,80.08µm
net496,80.08µm
net1736,80.08µm
net1324,79.72µm
_02405_,79.67µm
_02638_,79.67µm
digital_domain_inst.wave_controller_y_inst.phase_acc\[0\],79.67µm
net185,79.67µm
net188,79.67µm
net539,79.62µm
net975,79.62µm
net1686,79.62µm
clknet_1_1__leaf_clk,79.58µm
_01489_,79.57µm
net1072,79.57µm
net2147,79.57µm
_00639_,79.52µm
_01589_,79.52µm
net1328,79.52µm
net2008,79.52µm
net264,79.13µm
_04992_,79.11µm
_01830_,79.06µm
net73,79.06µm
net1139,79.06µm
net1534,79.06µm
_01579_,79.01µm
_02683_,79.01µm
net698,79.01µm
net2213,79.01µm
net2245,79.01µm
_02751_,78.96µm
_04329_,78.96µm
_05773_,78.96µm
net1786,78.96µm
digital_domain_inst.wave_controller_y_inst.phase_acc\[3\],78.65µm
_00818_,78.55µm
_02427_,78.55µm
net967,78.55µm
net1405,78.5µm
_00714_,78.45µm
_02999_,78.45µm
_04062_,78.45µm
_05500_,78.45µm
net697,78.45µm
_00805_,78.4µm
_01264_,78.4µm
digital_domain_inst.cfg_phase0_offset_x\[5\],78.4µm
net1625,78.4µm
digital_domain_inst.spi_regs_inst.rx_shift\[1\],78.04µm
net1242,77.99µm
_00601_,77.94µm
_00771_,77.94µm
_00848_,77.94µm
digital_domain_inst.raw_edge3_y\[15\],77.94µm
net391,77.94µm
net535,77.94µm
net2057,77.94µm
net2084,77.94µm
_00580_,77.89µm
_02023_,77.89µm
_04146_,77.89µm
digital_domain_inst.signal_processor_y_inst.comp_sync,77.89µm
net1872,77.89µm
net1879,77.89µm
net1915,77.89µm
net2231,77.89µm
_01115_,77.84µm
digital_domain_inst.wave_controller_x_inst.capture_step\[0\],77.84µm
net707,77.84µm
digital_domain_inst.wave_controller_x_inst.wave_cycle_cnt\[0\],77.53µm
net1313,77.43µm
_04137_,77.38µm
net777,77.38µm
_01426_,77.33µm
_03884_,77.33µm
net118,77.33µm
net882,77.33µm
_04072_,77.28µm
net1193,77.28µm
_00655_,76.87µm
net960,76.87µm
net1208,76.87µm
digital_domain_inst.spi_regs_inst.rx_shift\[3\],76.82µm
net764,76.82µm
net1467,76.82µm
_05393_,76.77µm
net631,76.77µm
net1514,76.77µm
net1562,76.77µm
net1461,76.72µm
_00607_,76.36µm
digital_domain_inst.delay_wave_cycle_y\[6\],76.31µm
net277,76.26µm
net899,76.26µm
_03935_,76.21µm
digital_domain_inst.wave_controller_x_inst.wave_cycle_cnt\[4\],76.21µm
net317,76.21µm
net499,76.21µm
net930,76.21µm
net1473,76.21µm
net2267,76.21µm
_01106_,76.16µm
_01477_,76.16µm
_02594_,76.16µm
_04185_,76.16µm
net228,76.16µm
net260,76.16µm
net881,76.16µm
net1935,76.16µm
net2143,76.16µm
_01561_,75.75µm
_02091_,75.65µm
_05204_,75.65µm
digital_domain_inst.raw_edge3_x\[6\],75.65µm
net68,75.65µm
net565,75.65µm
net1251,75.65µm
_00647_,75.6µm
_01507_,75.6µm
_03776_,75.6µm
net1172,75.6µm
net1189,75.6µm
net1211,75.6µm
_00653_,75.29µm
net1098,75.24µm
net1525,75.24µm
_02740_,75.19µm
net1539,75.19µm
net2136,75.19µm
_01367_,75.14µm
_02245_,75.14µm
_02589_,75.14µm
net721,75.14µm
net2211,75.14µm
net212,75.09µm
net886,75.09µm
_00663_,75.04µm
_03571_,75.04µm
_03697_,75.04µm
net1275,74.63µm
digital_domain_inst.cfg_phase270_offset_y\[14\],74.58µm
net1133,74.58µm
_01595_,74.53µm
_05207_,74.53µm
digital_domain_inst.raw_edge2_y\[14\],74.53µm
_02293_,74.48µm
_03983_,74.48µm
net53,74.48µm
net218,74.48µm
net1531,74.48µm
_03193_,74.12µm
net898,74.12µm
_01731_,74.07µm
net1874,74.07µm
_01625_,74.02µm
_01844_,74.02µm
_04007_,74.02µm
net1979,74.02µm
net1274,73.97µm
_00048_,73.92µm
_02108_,73.92µm
net482,73.92µm
net736,73.92µm
net2062,73.92µm
digital_domain_inst.signal_processor_x_inst.s90_valid,73.61µm
net1276,73.56µm
net529,73.51µm
_01788_,73.46µm
net726,73.46µm
net2076,73.46µm
_03525_,73.42µm
_01023_,73.41µm
_02595_,73.41µm
_03925_,73.41µm
_05674_,73.41µm
net1636,73.41µm
_01528_,73.36µm
net2020,73.36µm
net2043,73.36µm
_02583_,73µm
_02850_,72.95µm
_00719_,72.9µm
net1512,72.9µm
net2243,72.9µm
_02708_,72.85µm
_02941_,72.85µm
_03661_,72.85µm
_04070_,72.85µm
net399,72.85µm
net665,72.85µm
net820,72.85µm
net1106,72.85µm
_00686_,72.8µm
_02419_,72.8µm
_03255_,72.8µm
net1218,72.8µm
net1214,72.44µm
_02604_,72.39µm
net128,72.39µm
net2253,72.39µm
_05196_,72.34µm
digital_domain_inst.cfg_phase270_offset_y\[15\],72.34µm
digital_domain_inst.delay_wave_cycle_x\[0\],72.34µm
net968,72.34µm
_04237_,72.29µm
net2066,72.29µm
net2150,72.29µm
_02887_,72.24µm
_03031_,72.24µm
_03923_,72.24µm
_05045_,72.24µm
net347,72.24µm
net706,72.24µm
net2111,72.24µm
net833,72.11µm
net90,71.83µm
net1374,71.83µm
_01565_,71.78µm
_05492_,71.78µm
digital_domain_inst.spi_regs_inst.spi_addr\[6\],71.78µm
net733,71.78µm
_00552_,71.73µm
_01118_,71.73µm
_01728_,71.73µm
_04242_,71.73µm
_05368_,71.73µm
digital_domain_inst.cfg_phase270_offset_y\[10\],71.73µm
net436,71.73µm
net1063,71.73µm
_01283_,71.68µm
_02236_,71.68µm
_03650_,71.68µm
_04230_,71.68µm
net1646,71.68µm
_01529_,71.52µm
net221,71.32µm
net588,71.32µm
_01318_,71.27µm
_01621_,71.27µm
_05050_,71.22µm
_05649_,71.22µm
digital_domain_inst.cfg_phase90_offset_y\[8\],71.22µm
net2262,71.22µm
_01451_,71.17µm
_04042_,71.17µm
net262,71.17µm
net282,71.17µm
net1089,71.17µm
net1496,71.17µm
_00748_,71.12µm
net748,71.12µm
net1202,71.12µm
_00654_,70.99µm
_00656_,70.94µm
_02163_,70.76µm
_02098_,70.71µm
net1068,70.71µm
net1551,70.71µm
_00761_,70.66µm
net1076,70.66µm
net1882,70.66µm
digital_domain_inst.ref_wave_x,70.62µm
_00885_,70.61µm
_01314_,70.61µm
_01351_,70.61µm
_02586_,70.61µm
_03050_,70.61µm
_03310_,70.61µm
_04079_,70.61µm
digital_domain_inst.signal_processor_y_inst.cycle_count\[0\],70.61µm
net783,70.61µm
_02022_,70.56µm
_03700_,70.56µm
_04183_,70.56µm
_04826_,70.56µm
net86,70.56µm
net1797,70.56µm
net1888,70.25µm
_04661_,70.2µm
digital_domain_inst.wave_controller_x_inst.wave_cycle_cnt\[7\],70.15µm
net1508,70.15µm
_01924_,70.1µm
net830,70.1µm
net1390,70.1µm
_02330_,70.05µm
digital_domain_inst.cfg_phase0_offset_y\[7\],70.05µm
net1084,70.05µm
_01107_,70µm
_02052_,70µm
_03573_,70µm
net309,70µm
net461,70µm
net636,70µm
net1711,70µm
net1521,69.64µm
_01423_,69.59µm
_01859_,69.54µm
_01992_,69.54µm
net213,69.54µm
net227,69.54µm
net1443,69.54µm
net2265,69.54µm
_02065_,69.49µm
_02623_,69.49µm
net433,69.49µm
net660,69.49µm
net1197,69.49µm
net238,69.44µm
_02633_,69.13µm
_03039_,69.13µm
net1086,69.08µm
net57,69.03µm
net2242,69.03µm
net598,68.98µm
digital_domain_inst.signal_processor_y_inst.votes_in_phase\[1\],68.93µm
net478,68.93µm
net578,68.93µm
net1617,68.93µm
_01720_,68.88µm
net231,68.88µm
digital_domain_inst.signal_processor_y_inst.cycle_count\[1\],68.62µm
digital_domain_inst.cfg_f_MEMS_fcw_x\[3\],68.52µm
net1047,68.52µm
_01906_,68.47µm
_05376_,68.47µm
_01452_,68.42µm
net2164,68.42µm
_03067_,68.37µm
_03939_,68.37µm
net951,68.37µm
net1537,68.37µm
_03470_,68.32µm
net683,68.32µm
_05693_,68.09µm
_00604_,68.01µm
net973,67.91µm
net1407,67.91µm
net2149,67.91µm
_00872_,67.86µm
_01185_,67.86µm
net137,67.86µm
net1366,67.86µm
_01645_,67.81µm
net1899,67.81µm
net2054,67.81µm
_01447_,67.76µm
_02926_,67.76µm
_03873_,67.76µm
net586,67.76µm
net1518,67.76µm
net2099,67.53µm
_00975_,67.45µm
_00594_,67.4µm
_02053_,67.35µm
_03414_,67.35µm
_00849_,67.3µm
_01469_,67.3µm
_01694_,67.3µm
_02608_,67.3µm
_05657_,67.3µm
net520,67.3µm
net2123,67.3µm
_04712_,67.25µm
net135,67.25µm
net1446,67.25µm
net2270,67.25µm
_01179_,67.2µm
_01476_,67.2µm
_03874_,67.2µm
_04038_,67.2µm
_05716_,67.2µm
net2005,67.2µm
net1394,66.84µm
digital_domain_inst.raw_edge1_x\[6\],66.79µm
digital_domain_inst.raw_edge3_x\[20\],66.74µm
net977,66.74µm
net1002,66.74µm
net1492,66.74µm
net2075,66.74µm
net1195,66.69µm
net1491,66.69µm
net2048,66.69µm
net2139,66.69µm
net600,66.64µm
net1305,66.64µm
net1928,66.28µm
digital_domain_inst.signal_processor_x_inst.cycle_count\[0\],66.23µm
net1639,66.23µm
digital_domain_inst.raw_edge2_y\[18\],66.13µm
digital_domain_inst.wave_controller_x_inst.phase_acc\[0\],66.13µm
net2050,66.13µm
_04097_,66.08µm
_04197_,66.08µm
_04199_,66.08µm
net765,66.08µm
net1890,66.08µm
digital_domain_inst.delay_wave_cycle_x\[1\],65.82µm
_02129_,65.67µm
digital_domain_inst.raw_edge3_y\[7\],65.67µm
_01950_,65.57µm
_04330_,65.57µm
_00810_,65.52µm
_02112_,65.52µm
net941,65.52µm
_00589_,65.16µm
_04241_,65.11µm
digital_domain_inst.raw_edge2_y\[9\],65.11µm
net449,65.11µm
net553,65.11µm
_02231_,65.06µm
_02626_,65.06µm
_03999_,65.06µm
net2097,65.06µm
net2191,65.06µm
_01167_,65.01µm
_02691_,65.01µm
net124,65.01µm
_01108_,64.96µm
_03035_,64.96µm
_05001_,64.96µm
net959,64.78µm
net1243,64.65µm
_00765_,64.6µm
_01888_,64.6µm
digital_domain_inst.cal_timeout_x,64.6µm
_00981_,64.55µm
_03752_,64.55µm
net836,64.55µm
net1770,64.55µm
_00623_,64.5µm
_01499_,64.5µm
_01683_,64.5µm
_05193_,64.5µm
net40,64.5µm
net986,64.5µm
net1684,64.5µm
_03576_,64.45µm
_03869_,64.45µm
net412,64.45µm
net272,64.4µm
net879,64.4µm
net1085,64.4µm
_00579_,63.99µm
_01475_,63.99µm
digital_domain_inst.raw_edge1_y\[1\],63.99µm
digital_domain_inst.wave_controller_y_inst.wave_cycle_cnt\[6\],63.99µm
net763,63.99µm
_04971_,63.94µm
digital_domain_inst.spi_regs_inst.spi_addr\[3\],63.94µm
_02654_,63.89µm
_03397_,63.89µm
net344,63.89µm
net2077,63.89µm
_01991_,63.84µm
_04187_,63.84µm
_05312_,63.84µm
net696,63.84µm
_01986_,63.53µm
_01466_,63.43µm
_01887_,63.38µm
digital_domain_inst.raw_edge1_y\[7\],63.38µm
net217,63.38µm
net1190,63.38µm
net2181,63.38µm
_01555_,63.33µm
_02152_,63.33µm
net1862,63.33µm
net2055,63.33µm
_02418_,63.28µm
_03197_,63.28µm
_03564_,63.28µm
_03565_,63.28µm
_03658_,63.28µm
net592,63.28µm
net1015,63.28µm
net1071,63.28µm
net1122,63.28µm
net1327,63.28µm
net2137,63.28µm
_00668_,62.97µm
_01422_,62.92µm
_02546_,62.92µm
digital_domain_inst.raw_edge1_y\[11\],62.92µm
digital_domain_inst.spi_regs_inst.rx_shift\[4\],62.87µm
net741,62.87µm
net1044,62.87µm
net2160,62.87µm
net2199,62.87µm
_00666_,62.82µm
_00797_,62.82µm
net1124,62.82µm
_01823_,62.77µm
_03245_,62.77µm
net2158,62.77µm
_01120_,62.72µm
_02361_,62.72µm
_03194_,62.72µm
_04091_,62.72µm
net1962,62.41µm
_01564_,62.36µm
_00976_,62.31µm
_01910_,62.31µm
net842,62.31µm
net847,62.31µm
_00723_,62.26µm
_01901_,62.26µm
_02157_,62.26µm
_03327_,62.26µm
_04515_,62.26µm
_05374_,62.26µm
net1505,62.26µm
net2096,62.26µm
_01626_,62.21µm
_02146_,62.21µm
_04214_,62.21µm
_05692_,62.21µm
digital_domain_inst.wave_controller_y_inst.phase_acc\[7\],62.21µm
net134,62.21µm
net370,62.21µm
_01240_,62.16µm
_02049_,62.16µm
net1387,62.16µm
net2080,62.16µm
net1511,61.8µm
net831,61.75µm
_01754_,61.7µm
_03973_,61.7µm
net186,61.7µm
net924,61.7µm
net1532,61.7µm
net2205,61.7µm
_01348_,61.65µm
_01534_,61.65µm
_03155_,61.65µm
net223,61.65µm
net480,61.65µm
net571,61.65µm
net616,61.65µm
net2132,61.65µm
_00994_,61.6µm
_03696_,61.6µm
_04077_,61.6µm
_04961_,61.6µm
_05206_,61.6µm
net1614,61.6µm
_00539_,61.48µm
_02630_,61.24µm
_00997_,61.19µm
net715,61.14µm
_02026_,61.09µm
_03693_,61.09µm
_03992_,61.09µm
net487,61.09µm
net2169,61.09µm
_03662_,61.04µm
net2156,61.04µm
net2263,61.04µm
_00640_,60.58µm
_01628_,60.58µm
_05498_,60.58µm
digital_domain_inst.raw_edge3_y\[8\],60.58µm
net1379,60.58µm
net2134,60.58µm
net2244,60.58µm
_01462_,60.53µm
_02673_,60.53µm
_02847_,60.53µm
_03687_,60.48µm
_05545_,60.48µm
_03524_,60.22µm
_01957_,60.12µm
net768,60.07µm
_01201_,60.02µm
_01702_,60.02µm
digital_domain_inst.raw_edge3_y\[5\],60.02µm
net2163,60.02µm
_01725_,59.97µm
_02636_,59.97µm
digital_domain_inst.raw_edge1_y\[15\],59.97µm
net640,59.97µm
net662,59.97µm
_01376_,59.92µm
_03584_,59.92µm
net299,59.92µm
net1259,59.92µm
net1955,59.92µm
net2058,59.92µm
net738,59.66µm
net1556,59.51µm
net29,59.46µm
net324,59.46µm
net1704,59.46µm
_01344_,59.41µm
net1863,59.41µm
net2044,59.41µm
net2071,59.41µm
net2203,59.41µm
digital_domain_inst.cfg_phase90_offset_x\[17\],59.36µm
_04498_,58.95µm
digital_domain_inst.cal_done_x,58.95µm
net792,58.95µm
net1132,58.95µm
_02973_,58.9µm
digital_domain_inst.cfg_f_MEMS_fcw_y\[8\],58.9µm
net1340,58.9µm
net1598,58.9µm
net2193,58.9µm
_00629_,58.85µm
_01582_,58.85µm
_02099_,58.85µm
_02343_,58.85µm
_05372_,58.85µm
net2165,58.85µm
_01487_,58.8µm
_02366_,58.8µm
_02959_,58.8µm
net769,58.8µm
net1542,58.8µm
net1652,58.68µm
net1277,58.44µm
_02179_,58.39µm
_02784_,58.39µm
net466,58.39µm
net1213,58.39µm
net2063,58.39µm
_02346_,58.34µm
_05211_,58.34µm
_05042_,58.29µm
net2042,58.29µm
net2102,58.29µm
_04153_,58.24µm
net225,58.24µm
net477,58.24µm
net1131,58.24µm
_03671_,58.05µm
_00851_,57.83µm
net2098,57.83µm
_04480_,57.78µm
_05202_,57.78µm
net1530,57.78µm
net2060,57.78µm
_00613_,57.73µm
digital_domain_inst.signal_processor_x_inst.cycle_count\[1\],57.73µm
net576,57.73µm
net1338,57.73µm
net1599,57.73µm
_02274_,57.68µm
_03504_,57.68µm
_05419_,57.68µm
_05493_,57.68µm
net1145,57.68µm
net1897,57.68µm
_00827_,57.32µm
_05375_,57.27µm
_05669_,57.27µm
_01868_,57.22µm
_02101_,57.22µm
_04337_,57.22µm
_04729_,57.22µm
net114,57.22µm
net2006,57.22µm
_00772_,57.17µm
_02025_,57.17µm
_02250_,57.17µm
_03499_,57.17µm
net1409,57.17µm
net2122,57.17µm
_02115_,57.12µm
_02223_,57.12µm
_04309_,57.12µm
net749,57.12µm
net1187,57.12µm
_03256_,56.76µm
_01688_,56.71µm
_02610_,56.71µm
net1381,56.71µm
_00652_,56.66µm
_01543_,56.66µm
net364,56.66µm
net2180,56.66µm
net2190,56.66µm
_01113_,56.61µm
_02385_,56.61µm
_03210_,56.61µm
_04867_,56.61µm
net378,56.61µm
net937,56.61µm
net1221,56.61µm
_05395_,56.56µm
net270,56.56µm
net303,56.56µm
net352,56.56µm
net862,56.56µm
net1606,56.56µm
net2038,56.56µm
_00583_,56.2µm
net133,56.2µm
net839,56.2µm
_02939_,56.15µm
_03075_,56.15µm
_03083_,56.15µm
_04231_,56.15µm
net2023,56.15µm
_00787_,56.1µm
_01987_,56.1µm
_05714_,56.1µm
net1564,56.1µm
net1924,56.1µm
_00614_,56.05µm
_03745_,56.05µm
_04132_,56.05µm
net1533,56.05µm
net2068,56.05µm
net2101,56.05µm
net2189,56.05µm
net2249,56.05µm
_03282_,56µm
_04140_,56µm
_04238_,56µm
net233,56µm
_05232_,55.74µm
_03365_,55.69µm
_03100_,55.64µm
_05217_,55.59µm
net1298,55.59µm
_01669_,55.54µm
net1583,55.54µm
net2046,55.54µm
net2069,55.54µm
net2119,55.54µm
net2268,55.54µm
_01027_,55.49µm
_01474_,55.49µm
_02755_,55.49µm
digital_domain_inst.raw_edge2_x\[20\],55.49µm
net590,55.49µm
net1377,55.49µm
net1472,55.49µm
net2073,55.49µm
_01307_,55.44µm
_03258_,55.44µm
_03774_,55.44µm
_01653_,55.03µm
_01791_,55.03µm
_04245_,55.03µm
net1087,55.03µm
net2114,55.03µm
_01497_,54.98µm
_05216_,54.98µm
net435,54.98µm
net1144,54.98µm
_01110_,54.93µm
_03346_,54.93µm
digital_domain_inst.spi_regs_inst.tx_shift\[4\],54.93µm
_00850_,54.88µm
_01274_,54.88µm
_01437_,54.88µm
_02601_,54.88µm
_03709_,54.88µm
net280,54.88µm
net1908,54.88µm
_00118_,54.82µm
_00974_,54.57µm
_02401_,54.52µm
_03417_,54.47µm
net530,54.47µm
_01647_,54.42µm
_02677_,54.42µm
net729,54.42µm
net2192,54.42µm
_00626_,54.37µm
_03882_,54.37µm
net331,54.37µm
net672,54.37µm
net1878,54.37µm
net2083,54.37µm
_00541_,54.32µm
_02509_,54.32µm
net202,54.32µm
net1080,54.32µm
_03311_,54.01µm
_00593_,53.96µm
_02458_,53.91µm
net834,53.91µm
