net,length_um
wave_controller_x_inst/_0142_,14.66µm
wave_controller_x_inst/_0165_,14.66µm
wave_controller_x_inst/_0620_,14.66µm
wave_controller_x_inst/_0757_,14.66µm
wave_controller_x_inst/_0857_,14.66µm
wave_controller_x_inst/_1573_,14.66µm
wave_controller_y_inst/_0160_,14.66µm
wave_controller_y_inst/_0339_,14.66µm
wave_controller_y_inst/_0623_,14.66µm
wave_controller_y_inst/_1000_,14.66µm
wave_controller_y_inst/_1001_,14.66µm
wave_controller_y_inst/_1032_,14.66µm
wave_controller_y_inst/_1311_,14.66µm
wave_controller_y_inst/_1326_,14.66µm
wave_controller_y_inst/_1591_,14.66µm
wave_controller_y_inst/_1747_,14.66µm
wave_controller_y_inst/_1761_,14.66µm
spi_regs_inst/net487,14.66µm
signal_processor_y_inst/s270_pipe\[0\],14.61µm
spi_regs_inst/_0014_,14.61µm
spi_regs_inst/_0278_,14.61µm
spi_regs_inst/_0593_,14.61µm
wave_controller_x_inst/_0035_,14.61µm
wave_controller_x_inst/_0170_,14.61µm
wave_controller_x_inst/_0259_,14.61µm
wave_controller_x_inst/_0414_,14.61µm
wave_controller_x_inst/_0612_,14.61µm
wave_controller_x_inst/_0647_,14.61µm
wave_controller_x_inst/_1113_,14.61µm
wave_controller_x_inst/_1196_,14.61µm
wave_controller_x_inst/_1311_,14.61µm
wave_controller_x_inst/_1427_,14.61µm
wave_controller_x_inst/_1469_,14.61µm
wave_controller_x_inst/_1507_,14.61µm
wave_controller_x_inst/_1544_,14.61µm
wave_controller_x_inst/_1547_,14.61µm
wave_controller_x_inst/_1739_,14.61µm
wave_controller_y_inst/_0001_,14.61µm
wave_controller_y_inst/_0572_,14.61µm
wave_controller_y_inst/_0594_,14.61µm
wave_controller_y_inst/_0868_,14.61µm
wave_controller_y_inst/_0905_,14.61µm
wave_controller_y_inst/_1411_,14.61µm
signal_processor_x_inst/_029_,14.56µm
signal_processor_x_inst/_074_,14.56µm
spi_regs_inst/_0639_,14.56µm
wave_controller_x_inst/_0048_,14.56µm
wave_controller_x_inst/_0183_,14.56µm
wave_controller_x_inst/_0440_,14.56µm
wave_controller_x_inst/_0479_,14.56µm
wave_controller_x_inst/_0530_,14.56µm
wave_controller_x_inst/_0851_,14.56µm
wave_controller_x_inst/_0959_,14.56µm
wave_controller_x_inst/_1252_,14.56µm
wave_controller_x_inst/_1774_,14.56µm
wave_controller_y_inst/_0162_,14.56µm
wave_controller_y_inst/_0169_,14.56µm
wave_controller_y_inst/_0380_,14.56µm
wave_controller_y_inst/_0519_,14.56µm
wave_controller_y_inst/_0725_,14.56µm
wave_controller_y_inst/_0738_,14.56µm
wave_controller_y_inst/_0913_,14.56µm
wave_controller_y_inst/_1185_,14.56µm
wave_controller_y_inst/_1208_,14.56µm
wave_controller_y_inst/_1228_,14.56µm
wave_controller_y_inst/_1650_,14.56µm
wave_controller_y_inst/_1742_,14.56µm
net626,14.225µm
net644,14.225µm
spi_regs_inst/_0572_,14.15µm
spi_regs_inst/tx_shift\[4\],14.15µm
wave_controller_x_inst/_1286_,14.15µm
signal_processor_x_inst/_063_,14.1µm
wave_controller_x_inst/_0327_,14.1µm
wave_controller_x_inst/_0608_,14.1µm
wave_controller_x_inst/_0945_,14.1µm
wave_controller_x_inst/_1012_,14.1µm
wave_controller_x_inst/_1209_,14.1µm
wave_controller_x_inst/_1218_,14.1µm
wave_controller_x_inst/_1444_,14.1µm
wave_controller_y_inst/_0134_,14.1µm
wave_controller_y_inst/_0705_,14.1µm
wave_controller_y_inst/_0812_,14.1µm
wave_controller_y_inst/_1139_,14.1µm
wave_controller_y_inst/_1642_,14.1µm
signal_processor_x_inst/_010_,14.05µm
signal_processor_x_inst/_021_,14.05µm
spi_regs_inst/_0016_,14.05µm
wave_controller_x_inst/_0101_,14.05µm
wave_controller_x_inst/_0284_,14.05µm
wave_controller_x_inst/_0306_,14.05µm
wave_controller_x_inst/_0364_,14.05µm
wave_controller_x_inst/_0445_,14.05µm
wave_controller_x_inst/_0709_,14.05µm
wave_controller_x_inst/_0793_,14.05µm
wave_controller_x_inst/_0868_,14.05µm
wave_controller_x_inst/_0892_,14.05µm
wave_controller_x_inst/_1015_,14.05µm
wave_controller_x_inst/_1022_,14.05µm
wave_controller_x_inst/_1078_,14.05µm
wave_controller_x_inst/_1256_,14.05µm
wave_controller_x_inst/_1339_,14.05µm
wave_controller_x_inst/_1369_,14.05µm
wave_controller_x_inst/_1439_,14.05µm
wave_controller_x_inst/_1451_,14.05µm
wave_controller_x_inst/_1561_,14.05µm
wave_controller_x_inst/_1722_,14.05µm
wave_controller_x_inst/_1746_,14.05µm
wave_controller_x_inst/ds_acc\[0\],14.05µm
wave_controller_y_inst/_0148_,14.05µm
wave_controller_y_inst/_0439_,14.05µm
wave_controller_y_inst/_0620_,14.05µm
wave_controller_y_inst/_0826_,14.05µm
wave_controller_y_inst/_1375_,14.05µm
wave_controller_y_inst/_1616_,14.05µm
wave_controller_y_inst/_1657_,14.05µm
wave_controller_y_inst/_1716_,14.05µm
signal_processor_y_inst/_090_,14µm
spi_regs_inst/_0015_,14µm
state_machine_inst/_17_,14µm
wave_controller_x_inst/_0053_,14µm
wave_controller_x_inst/_0378_,14µm
wave_controller_x_inst/_0493_,14µm
wave_controller_x_inst/_0838_,14µm
wave_controller_x_inst/_0899_,14µm
wave_controller_x_inst/_0931_,14µm
wave_controller_x_inst/_0938_,14µm
wave_controller_x_inst/_0978_,14µm
wave_controller_x_inst/_1543_,14µm
wave_controller_y_inst/_0210_,14µm
wave_controller_y_inst/_0254_,14µm
wave_controller_y_inst/_0261_,14µm
wave_controller_y_inst/_0376_,14µm
wave_controller_y_inst/_0407_,14µm
wave_controller_y_inst/_0507_,14µm
wave_controller_y_inst/_0636_,14µm
wave_controller_y_inst/_0639_,14µm
wave_controller_y_inst/_0708_,14µm
wave_controller_y_inst/_0750_,14µm
wave_controller_y_inst/_1057_,14µm
wave_controller_y_inst/_1479_,14µm
wave_controller_y_inst/_1500_,14µm
wave_controller_y_inst/_1562_,14µm
net672,13.86µm
wave_controller_y_inst/_0664_,13.69µm
wave_controller_y_inst/_0701_,13.64µm
wave_controller_x_inst/_1596_,13.59µm
wave_controller_x_inst/_1648_,13.59µm
signal_processor_x_inst/_066_,13.54µm
wave_controller_x_inst/_0691_,13.54µm
wave_controller_x_inst/_0797_,13.54µm
wave_controller_x_inst/_0823_,13.54µm
wave_controller_x_inst/_0830_,13.54µm
wave_controller_x_inst/_1006_,13.54µm
wave_controller_x_inst/_1018_,13.54µm
wave_controller_x_inst/_1714_,13.54µm
wave_controller_y_inst/_0215_,13.54µm
wave_controller_y_inst/_0283_,13.54µm
wave_controller_y_inst/_0345_,13.54µm
wave_controller_y_inst/_0450_,13.54µm
wave_controller_y_inst/_0731_,13.54µm
wave_controller_y_inst/_0762_,13.54µm
wave_controller_y_inst/_0818_,13.54µm
wave_controller_y_inst/_0902_,13.54µm
wave_controller_y_inst/_1136_,13.54µm
wave_controller_y_inst/_1415_,13.54µm
wave_controller_y_inst/_1472_,13.54µm
wave_controller_y_inst/_1507_,13.54µm
wave_controller_y_inst/_1608_,13.54µm
wave_controller_y_inst/_1707_,13.54µm
cfg_f_MEMS_fcw_y\[7\],13.49µm
signal_processor_y_inst/_032_,13.49µm
spi_regs_inst/_0130_,13.49µm
spi_regs_inst/_0145_,13.49µm
spi_regs_inst/_0215_,13.49µm
wave_controller_x_inst/_0012_,13.49µm
wave_controller_x_inst/_0070_,13.49µm
wave_controller_x_inst/_0106_,13.49µm
wave_controller_x_inst/_0136_,13.49µm
wave_controller_x_inst/_0146_,13.49µm
wave_controller_x_inst/_0207_,13.49µm
wave_controller_x_inst/_0251_,13.49µm
wave_controller_x_inst/_0317_,13.49µm
wave_controller_x_inst/_0335_,13.49µm
wave_controller_x_inst/_0341_,13.49µm
wave_controller_x_inst/_0345_,13.49µm
wave_controller_x_inst/_0482_,13.49µm
wave_controller_x_inst/_1282_,13.49µm
wave_controller_x_inst/_1471_,13.49µm
wave_controller_x_inst/_1520_,13.49µm
wave_controller_x_inst/_1674_,13.49µm
wave_controller_y_inst/_0133_,13.49µm
wave_controller_y_inst/_0398_,13.49µm
wave_controller_y_inst/_0400_,13.49µm
wave_controller_y_inst/_0431_,13.49µm
wave_controller_y_inst/_0741_,13.49µm
wave_controller_y_inst/_0954_,13.49µm
wave_controller_y_inst/_0995_,13.49µm
wave_controller_y_inst/_1231_,13.49µm
wave_controller_y_inst/_1250_,13.49µm
wave_controller_y_inst/_1281_,13.49µm
wave_controller_y_inst/_1283_,13.49µm
wave_controller_y_inst/_1330_,13.49µm
wave_controller_y_inst/_1419_,13.49µm
wave_controller_y_inst/_1436_,13.49µm
wave_controller_y_inst/_1623_,13.49µm
cal_phase90_offset_y\[14\],13.44µm
wave_controller_x_inst/_0125_,13.44µm
wave_controller_x_inst/_0376_,13.44µm
wave_controller_x_inst/_0405_,13.44µm
wave_controller_x_inst/_0494_,13.44µm
wave_controller_x_inst/_0673_,13.44µm
wave_controller_x_inst/_0677_,13.44µm
wave_controller_x_inst/_1567_,13.44µm
wave_controller_x_inst/_1592_,13.44µm
wave_controller_x_inst/_1687_,13.44µm
wave_controller_x_inst/_1762_,13.44µm
wave_controller_y_inst/_0023_,13.44µm
wave_controller_y_inst/_0112_,13.44µm
wave_controller_y_inst/_0151_,13.44µm
wave_controller_y_inst/_0520_,13.44µm
wave_controller_y_inst/_0563_,13.44µm
wave_controller_y_inst/_0681_,13.44µm
wave_controller_y_inst/_0912_,13.44µm
wave_controller_y_inst/_1196_,13.44µm
wave_controller_y_inst/_1327_,13.44µm
wave_controller_y_inst/_1482_,13.44µm
wave_controller_y_inst/_1509_,13.44µm
wave_controller_y_inst/_1547_,13.44µm
wave_controller_y_inst/_1563_,13.44µm
wave_controller_y_inst/_1673_,13.44µm
net663,13.155µm
net684,13.105µm
wave_controller_x_inst/_1231_,13.03µm
wave_controller_y_inst/_0795_,13.03µm
wave_controller_y_inst/_1272_,13.03µm
wave_controller_y_inst/_1480_,13.03µm
wave_controller_x_inst/net119,13.03µm
wave_controller_x_inst/_0201_,12.98µm
wave_controller_x_inst/_0266_,12.98µm
wave_controller_x_inst/_0480_,12.98µm
wave_controller_x_inst/_0652_,12.98µm
wave_controller_x_inst/_0773_,12.98µm
wave_controller_x_inst/_0812_,12.98µm
wave_controller_x_inst/_0988_,12.98µm
wave_controller_y_inst/_0851_,12.98µm
wave_controller_y_inst/_0930_,12.98µm
wave_controller_y_inst/_0949_,12.98µm
wave_controller_y_inst/_0992_,12.98µm
wave_controller_y_inst/_1598_,12.98µm
signal_processor_x_inst/_024_,12.93µm
signal_processor_y_inst/_023_,12.93µm
signal_processor_y_inst/_024_,12.93µm
signal_processor_y_inst/_096_,12.93µm
spi_regs_inst/_0172_,12.93µm
spi_regs_inst/_0279_,12.93µm
spi_regs_inst/_0650_,12.93µm
wave_controller_x_inst/_0006_,12.93µm
wave_controller_x_inst/_0033_,12.93µm
wave_controller_x_inst/_0058_,12.93µm
wave_controller_x_inst/_0185_,12.93µm
wave_controller_x_inst/_0215_,12.93µm
wave_controller_x_inst/_0377_,12.93µm
wave_controller_x_inst/_0526_,12.93µm
wave_controller_x_inst/_0663_,12.93µm
wave_controller_x_inst/_0882_,12.93µm
wave_controller_x_inst/_0894_,12.93µm
wave_controller_x_inst/_0947_,12.93µm
wave_controller_x_inst/_1257_,12.93µm
wave_controller_x_inst/_1316_,12.93µm
wave_controller_x_inst/_1434_,12.93µm
wave_controller_x_inst/_1697_,12.93µm
wave_controller_y_inst/_0014_,12.93µm
wave_controller_y_inst/_0255_,12.93µm
wave_controller_y_inst/_0260_,12.93µm
wave_controller_y_inst/_0319_,12.93µm
wave_controller_y_inst/_0437_,12.93µm
wave_controller_y_inst/_0569_,12.93µm
wave_controller_y_inst/_0580_,12.93µm
wave_controller_y_inst/_0603_,12.93µm
wave_controller_y_inst/_0824_,12.93µm
wave_controller_y_inst/_0980_,12.93µm
wave_controller_y_inst/_1036_,12.93µm
wave_controller_y_inst/_1252_,12.93µm
wave_controller_y_inst/_1288_,12.93µm
wave_controller_y_inst/_1352_,12.93µm
wave_controller_y_inst/_1388_,12.93µm
wave_controller_y_inst/_1393_,12.93µm
wave_controller_y_inst/_1418_,12.93µm
wave_controller_y_inst/_1670_,12.93µm
wave_controller_y_inst/_1697_,12.93µm
signal_processor_x_inst/_026_,12.88µm
spi_regs_inst/_0042_,12.88µm
spi_regs_inst/_0401_,12.88µm
spi_regs_inst/_0467_,12.88µm
spi_regs_inst/_0609_,12.88µm
wave_controller_x_inst/_0163_,12.88µm
wave_controller_x_inst/_0204_,12.88µm
wave_controller_x_inst/_0275_,12.88µm
wave_controller_x_inst/_0282_,12.88µm
wave_controller_x_inst/_0598_,12.88µm
wave_controller_x_inst/_0820_,12.88µm
wave_controller_x_inst/_0853_,12.88µm
wave_controller_x_inst/_0902_,12.88µm
wave_controller_x_inst/_0908_,12.88µm
wave_controller_x_inst/_0980_,12.88µm
wave_controller_x_inst/_1057_,12.88µm
wave_controller_x_inst/_1208_,12.88µm
wave_controller_x_inst/_1417_,12.88µm
wave_controller_x_inst/_1433_,12.88µm
wave_controller_x_inst/_1588_,12.88µm
wave_controller_x_inst/_1738_,12.88µm
wave_controller_y_inst/_0068_,12.88µm
wave_controller_y_inst/_0321_,12.88µm
wave_controller_y_inst/_0576_,12.88µm
wave_controller_y_inst/_0592_,12.88µm
wave_controller_y_inst/_0967_,12.88µm
wave_controller_y_inst/_1034_,12.88µm
wave_controller_y_inst/_1078_,12.88µm
wave_controller_y_inst/_1501_,12.88µm
wave_controller_y_inst/_1641_,12.88µm
wave_controller_y_inst/_1643_,12.88µm
wave_controller_y_inst/_1709_,12.88µm
signal_processor_x_inst/net340,12.88µm
net679,12.74µm
net675,12.545µm
net631,12.545µm
net639,12.545µm
net640,12.545µm
net641,12.545µm
net645,12.545µm
wave_controller_x_inst/_0626_,12.47µm
wave_controller_x_inst/_1017_,12.47µm
wave_controller_y_inst/net557,12.47µm
signal_processor_y_inst/cnt_out\[3\],12.42µm
spi_regs_inst/_0585_,12.42µm
spi_regs_inst/_0618_,12.42µm
wave_controller_x_inst/_0235_,12.42µm
wave_controller_x_inst/_0412_,12.42µm
wave_controller_x_inst/_0880_,12.42µm
wave_controller_x_inst/_1443_,12.42µm
wave_controller_x_inst/_1695_,12.42µm
wave_controller_y_inst/_1528_,12.42µm
signal_processor_x_inst/s90_pipe\[1\],12.37µm
spi_regs_inst/_0430_,12.37µm
spi_regs_inst/_0689_,12.37µm
wave_controller_x_inst/_0137_,12.37µm
wave_controller_x_inst/_0594_,12.37µm
wave_controller_x_inst/_0662_,12.37µm
wave_controller_x_inst/_0666_,12.37µm
wave_controller_x_inst/_0684_,12.37µm
wave_controller_x_inst/_0740_,12.37µm
wave_controller_x_inst/_0785_,12.37µm
wave_controller_x_inst/_0810_,12.37µm
wave_controller_x_inst/_1029_,12.37µm
wave_controller_x_inst/_1139_,12.37µm
wave_controller_x_inst/_1253_,12.37µm
wave_controller_x_inst/_1401_,12.37µm
wave_controller_x_inst/_1448_,12.37µm
wave_controller_x_inst/_1482_,12.37µm
wave_controller_x_inst/_1591_,12.37µm
wave_controller_x_inst/_1645_,12.37µm
wave_controller_x_inst/_1707_,12.37µm
wave_controller_x_inst/ds_acc\[4\],12.37µm
wave_controller_y_inst/_0056_,12.37µm
wave_controller_y_inst/_0406_,12.37µm
wave_controller_y_inst/_0504_,12.37µm
wave_controller_y_inst/_0680_,12.37µm
wave_controller_y_inst/_0866_,12.37µm
wave_controller_y_inst/_0870_,12.37µm
wave_controller_y_inst/_1024_,12.37µm
wave_controller_y_inst/_1046_,12.37µm
wave_controller_y_inst/_1387_,12.37µm
wave_controller_y_inst/_1639_,12.37µm
wave_controller_y_inst/_1704_,12.37µm
wave_controller_y_inst/_1744_,12.37µm
wave_controller_y_inst/cal_burst_count\[0\],12.37µm
signal_processor_x_inst/_072_,12.32µm
signal_processor_x_inst/_085_,12.32µm
spi_regs_inst/_0052_,12.32µm
spi_regs_inst/_0114_,12.32µm
spi_regs_inst/_0123_,12.32µm
spi_regs_inst/_0157_,12.32µm
spi_regs_inst/_0371_,12.32µm
spi_regs_inst/_0500_,12.32µm
wave_controller_x_inst/_0001_,12.32µm
wave_controller_x_inst/_0095_,12.32µm
wave_controller_x_inst/_0121_,12.32µm
wave_controller_x_inst/_0171_,12.32µm
wave_controller_x_inst/_0337_,12.32µm
wave_controller_x_inst/_0357_,12.32µm
wave_controller_x_inst/_0363_,12.32µm
wave_controller_x_inst/_0458_,12.32µm
wave_controller_x_inst/_0722_,12.32µm
wave_controller_x_inst/_0759_,12.32µm
wave_controller_x_inst/_0761_,12.32µm
wave_controller_x_inst/_1079_,12.32µm
wave_controller_x_inst/_1114_,12.32µm
wave_controller_x_inst/_1473_,12.32µm
wave_controller_x_inst/_1716_,12.32µm
wave_controller_y_inst/_0038_,12.32µm
wave_controller_y_inst/_0050_,12.32µm
wave_controller_y_inst/_0058_,12.32µm
wave_controller_y_inst/_0128_,12.32µm
wave_controller_y_inst/_0301_,12.32µm
wave_controller_y_inst/_0381_,12.32µm
wave_controller_y_inst/_0391_,12.32µm
wave_controller_y_inst/_0412_,12.32µm
wave_controller_y_inst/_0774_,12.32µm
wave_controller_y_inst/_0931_,12.32µm
wave_controller_y_inst/_0947_,12.32µm
wave_controller_y_inst/_1127_,12.32µm
wave_controller_y_inst/_1141_,12.32µm
wave_controller_y_inst/_1167_,12.32µm
wave_controller_y_inst/_1213_,12.32µm
wave_controller_y_inst/_1389_,12.32µm
wave_controller_y_inst/_1414_,12.32µm
wave_controller_x_inst/_0519_,12.04µm
net680,11.985µm
spi_regs_inst/_0303_,11.91µm
wave_controller_x_inst/_0130_,11.91µm
wave_controller_y_inst/_1019_,11.91µm
spi_regs_inst/_0364_,11.86µm
wave_controller_x_inst/_0155_,11.86µm
wave_controller_x_inst/_0164_,11.86µm
wave_controller_x_inst/_0210_,11.86µm
wave_controller_x_inst/_0264_,11.86µm
wave_controller_x_inst/_1548_,11.86µm
wave_controller_x_inst/_1614_,11.86µm
wave_controller_x_inst/_1693_,11.86µm
wave_controller_x_inst/_1741_,11.86µm
wave_controller_y_inst/_0433_,11.86µm
wave_controller_y_inst/_0551_,11.86µm
wave_controller_y_inst/_0964_,11.86µm
wave_controller_y_inst/_1017_,11.86µm
wave_controller_y_inst/_1200_,11.86µm
wave_controller_y_inst/_1719_,11.86µm
spi_regs_inst/net294,11.86µm
signal_processor_y_inst/_043_,11.81µm
signal_processor_y_inst/_075_,11.81µm
spi_regs_inst/_0109_,11.81µm
spi_regs_inst/_0354_,11.81µm
spi_regs_inst/_0458_,11.81µm
spi_regs_inst/reg_wr_data\[3\],11.81µm
wave_controller_x_inst/_0014_,11.81µm
wave_controller_x_inst/_0564_,11.81µm
wave_controller_x_inst/_0634_,11.81µm
wave_controller_x_inst/_0667_,11.81µm
wave_controller_x_inst/_0949_,11.81µm
wave_controller_x_inst/_1096_,11.81µm
wave_controller_x_inst/_1163_,11.81µm
wave_controller_x_inst/_1170_,11.81µm
wave_controller_x_inst/_1190_,11.81µm
wave_controller_x_inst/_1436_,11.81µm
wave_controller_x_inst/_1571_,11.81µm
wave_controller_x_inst/_1669_,11.81µm
wave_controller_x_inst/_1772_,11.81µm
wave_controller_y_inst/_0195_,11.81µm
wave_controller_y_inst/_0334_,11.81µm
wave_controller_y_inst/_0514_,11.81µm
wave_controller_y_inst/_0927_,11.81µm
wave_controller_y_inst/_0963_,11.81µm
wave_controller_y_inst/_1020_,11.81µm
wave_controller_y_inst/_1221_,11.81µm
wave_controller_y_inst/_1334_,11.81µm
wave_controller_y_inst/_1622_,11.81µm
wave_controller_y_inst/_1717_,11.81µm
cal_done,11.76µm
cfg_f_MEMS_fcw_x\[4\],11.76µm
signal_processor_x_inst/_045_,11.76µm
signal_processor_x_inst/_047_,11.76µm
signal_processor_x_inst/_089_,11.76µm
signal_processor_y_inst/_010_,11.76µm
spi_regs_inst/_0007_,11.76µm
spi_regs_inst/_0079_,11.76µm
spi_regs_inst/_0088_,11.76µm
spi_regs_inst/_0151_,11.76µm
spi_regs_inst/_0508_,11.76µm
wave_controller_x_inst/_0158_,11.76µm
wave_controller_x_inst/_0169_,11.76µm
wave_controller_x_inst/_0536_,11.76µm
wave_controller_x_inst/_0559_,11.76µm
wave_controller_x_inst/_0676_,11.76µm
wave_controller_x_inst/_0781_,11.76µm
wave_controller_x_inst/_0856_,11.76µm
wave_controller_x_inst/_1103_,11.76µm
wave_controller_x_inst/_1108_,11.76µm
wave_controller_x_inst/_1283_,11.76µm
wave_controller_x_inst/_1490_,11.76µm
wave_controller_x_inst/_1565_,11.76µm
wave_controller_x_inst/_1703_,11.76µm
wave_controller_x_inst/_1744_,11.76µm
wave_controller_x_inst/_1748_,11.76µm
wave_controller_x_inst/cal_burst_count\[0\],11.76µm
wave_controller_y_inst/_0266_,11.76µm
wave_controller_y_inst/_0340_,11.76µm
wave_controller_y_inst/_0872_,11.76µm
wave_controller_y_inst/_0877_,11.76µm
wave_controller_y_inst/_0894_,11.76µm
wave_controller_y_inst/_0907_,11.76µm
wave_controller_y_inst/_0942_,11.76µm
wave_controller_y_inst/_1023_,11.76µm
wave_controller_y_inst/_1056_,11.76µm
wave_controller_y_inst/_1108_,11.76µm
wave_controller_y_inst/_1487_,11.76µm
bidir_out[8],11.62µm
bidir_out[9],11.62µm
net628,11.425µm
net632,11.425µm
net637,11.425µm
net638,11.425µm
net653,11.425µm
net660,11.425µm
net666,11.425µm
net670,11.425µm
wave_controller_x_inst/_0134_,11.35µm
wave_controller_x_inst/_0153_,11.35µm
wave_controller_y_inst/_0597_,11.35µm
wave_controller_y_inst/_0797_,11.35µm
wave_controller_y_inst/_1253_,11.35µm
wave_controller_y_inst/net28,11.35µm
spi_regs_inst/_0390_,11.3µm
spi_regs_inst/_0588_,11.3µm
spi_regs_inst/tx_shift\[1\],11.3µm
wave_controller_x_inst/_0316_,11.3µm
wave_controller_x_inst/_0339_,11.3µm
wave_controller_x_inst/_0469_,11.3µm
wave_controller_x_inst/_0489_,11.3µm
wave_controller_x_inst/_0507_,11.3µm
wave_controller_x_inst/_0764_,11.3µm
wave_controller_x_inst/_0782_,11.3µm
wave_controller_x_inst/_1001_,11.3µm
wave_controller_x_inst/_1743_,11.3µm
wave_controller_x_inst/_1767_,11.3µm
wave_controller_y_inst/_0225_,11.3µm
wave_controller_y_inst/_0302_,11.3µm
wave_controller_y_inst/_0408_,11.3µm
wave_controller_y_inst/_0467_,11.3µm
wave_controller_y_inst/_0643_,11.3µm
wave_controller_y_inst/_0790_,11.3µm
wave_controller_y_inst/_1379_,11.3µm
wave_controller_y_inst/_1574_,11.3µm
wave_controller_y_inst/_1656_,11.3µm
wave_controller_y_inst/_1730_,11.3µm
signal_processor_x_inst/_043_,11.25µm
signal_processor_y_inst/_016_,11.25µm
signal_processor_y_inst/_038_,11.25µm
signal_processor_y_inst/comp_pipe\[1\],11.25µm
spi_regs_inst/_0183_,11.25µm
wave_controller_x_inst/_0195_,11.25µm
wave_controller_x_inst/_0593_,11.25µm
wave_controller_x_inst/_0611_,11.25µm
wave_controller_x_inst/_0799_,11.25µm
wave_controller_x_inst/_0816_,11.25µm
wave_controller_x_inst/_0932_,11.25µm
wave_controller_x_inst/_0964_,11.25µm
wave_controller_x_inst/_0987_,11.25µm
wave_controller_x_inst/_1013_,11.25µm
wave_controller_x_inst/_1035_,11.25µm
wave_controller_x_inst/_1650_,11.25µm
wave_controller_x_inst/_1651_,11.25µm
wave_controller_x_inst/_1736_,11.25µm
wave_controller_y_inst/_0364_,11.25µm
wave_controller_y_inst/_0379_,11.25µm
wave_controller_y_inst/_0424_,11.25µm
wave_controller_y_inst/_0579_,11.25µm
wave_controller_y_inst/_0781_,11.25µm
wave_controller_y_inst/_0887_,11.25µm
wave_controller_y_inst/_0898_,11.25µm
wave_controller_y_inst/_0944_,11.25µm
wave_controller_y_inst/_0985_,11.25µm
wave_controller_y_inst/_1038_,11.25µm
wave_controller_y_inst/_1099_,11.25µm
wave_controller_y_inst/_1386_,11.25µm
wave_controller_y_inst/_1403_,11.25µm
wave_controller_y_inst/_1449_,11.25µm
wave_controller_y_inst/_1450_,11.25µm
wave_controller_y_inst/_1490_,11.25µm
wave_controller_y_inst/_1517_,11.25µm
wave_controller_y_inst/_1536_,11.25µm
wave_controller_y_inst/_1684_,11.25µm
net1,11.2µm
cal_phase0_offset_x\[20\],11.2µm
cfg_f_MEMS_fcw_y\[2\],11.2µm
latch_phase90_ack_x,11.2µm
signal_processor_x_inst/_105_,11.2µm
signal_processor_y_inst/_053_,11.2µm
signal_processor_y_inst/_094_,11.2µm
spi_regs_inst/_0302_,11.2µm
spi_regs_inst/_0389_,11.2µm
wave_controller_x_inst/_0074_,11.2µm
wave_controller_x_inst/_0166_,11.2µm
wave_controller_x_inst/_0184_,11.2µm
wave_controller_x_inst/_0190_,11.2µm
wave_controller_x_inst/_0298_,11.2µm
wave_controller_x_inst/_0315_,11.2µm
wave_controller_x_inst/_0321_,11.2µm
wave_controller_x_inst/_0379_,11.2µm
wave_controller_x_inst/_0406_,11.2µm
wave_controller_x_inst/_0450_,11.2µm
wave_controller_x_inst/_0524_,11.2µm
wave_controller_x_inst/_0570_,11.2µm
wave_controller_x_inst/_0632_,11.2µm
wave_controller_x_inst/_0645_,11.2µm
wave_controller_x_inst/_0665_,11.2µm
wave_controller_x_inst/_0687_,11.2µm
wave_controller_x_inst/_0731_,11.2µm
wave_controller_x_inst/_0758_,11.2µm
wave_controller_x_inst/_0992_,11.2µm
wave_controller_x_inst/_1771_,11.2µm
wave_controller_x_inst/comp_sync4,11.2µm
wave_controller_x_inst/ds_acc\[3\],11.2µm
wave_controller_y_inst/_0015_,11.2µm
wave_controller_y_inst/_0045_,11.2µm
wave_controller_y_inst/_0101_,11.2µm
wave_controller_y_inst/_0108_,11.2µm
wave_controller_y_inst/_0118_,11.2µm
wave_controller_y_inst/_0291_,11.2µm
wave_controller_y_inst/_0410_,11.2µm
wave_controller_y_inst/_0423_,11.2µm
wave_controller_y_inst/_0522_,11.2µm
wave_controller_y_inst/_0574_,11.2µm
wave_controller_y_inst/_0777_,11.2µm
wave_controller_y_inst/_0981_,11.2µm
wave_controller_y_inst/_1165_,11.2µm
wave_controller_y_inst/_1264_,11.2µm
wave_controller_y_inst/_1372_,11.2µm
wave_controller_y_inst/_1431_,11.2µm
wave_controller_y_inst/_1435_,11.2µm
wave_controller_y_inst/_1551_,11.2µm
wave_controller_y_inst/_1603_,11.2µm
wave_controller_y_inst/_1711_,11.2µm
net646,11.06µm
net664,11.06µm
net685,10.865µm
wave_controller_x_inst/_0271_,10.79µm
wave_controller_x_inst/_0755_,10.79µm
wave_controller_y_inst/_0434_,10.79µm
wave_controller_y_inst/_0893_,10.79µm
wave_controller_y_inst/_1033_,10.78µm
signal_processor_y_inst/_068_,10.74µm
spi_regs_inst/_0332_,10.74µm
spi_regs_inst/_0456_,10.74µm
spi_regs_inst/_0647_,10.74µm
wave_controller_x_inst/_0310_,10.74µm
wave_controller_x_inst/_0381_,10.74µm
wave_controller_x_inst/_1034_,10.74µm
wave_controller_x_inst/_1422_,10.74µm
wave_controller_y_inst/_0640_,10.74µm
wave_controller_y_inst/_1152_,10.74µm
wave_controller_y_inst/_1236_,10.74µm
wave_controller_y_inst/_1580_,10.74µm
spi_regs_inst/net564,10.74µm
cfg_f_MEMS_fcw_y\[5\],10.69µm
signal_processor_x_inst/_051_,10.69µm
signal_processor_x_inst/comp_pipe\[2\],10.69µm
signal_processor_y_inst/_063_,10.69µm
