net,length_um
wave_controller_x_inst/_0374_,23.16µm
wave_controller_y_inst/_1656_,23.16µm
net1556,23.135µm
net1581,23.135µm
wave_controller_x_inst/_0587_,23.11µm
wave_controller_x_inst/_1579_,23.11µm
wave_controller_y_inst/_0821_,23.11µm
wave_controller_y_inst/_1521_,23.11µm
wave_controller_x_inst/net919,23.11µm
net1604,23.085µm
net1611,23.085µm
net1593,23.085µm
net1601,23.085µm
bidir_out[0],23.085µm
signal_processor_y_inst/s270_pipe\[3\],23.06µm
wave_controller_x_inst/_0389_,23.06µm
wave_controller_x_inst/_0681_,23.06µm
wave_controller_x_inst/_0837_,23.06µm
wave_controller_x_inst/_0956_,23.06µm
wave_controller_x_inst/_1373_,23.06µm
wave_controller_x_inst/_1657_,23.06µm
wave_controller_y_inst/_0373_,23.06µm
wave_controller_y_inst/_0779_,23.06µm
wave_controller_y_inst/_1259_,23.06µm
wave_controller_y_inst/_1477_,23.06µm
spi_regs_inst/_0110_,23.01µm
spi_regs_inst/_0175_,23.01µm
wave_controller_x_inst/_0629_,23.01µm
wave_controller_x_inst/_0786_,23.01µm
wave_controller_x_inst/_0887_,23.01µm
wave_controller_x_inst/_0998_,23.01µm
wave_controller_x_inst/_1423_,23.01µm
wave_controller_x_inst/_1444_,23.01µm
wave_controller_x_inst/_1617_,23.01µm
wave_controller_x_inst/_1662_,23.01µm
wave_controller_y_inst/_0393_,23.01µm
wave_controller_y_inst/_0538_,23.01µm
wave_controller_y_inst/_0665_,23.01µm
wave_controller_y_inst/_0723_,23.01µm
wave_controller_y_inst/_0788_,23.01µm
wave_controller_y_inst/_1156_,23.01µm
wave_controller_y_inst/_1358_,23.01µm
wave_controller_y_inst/net634,23.01µm
net1359,23.01µm
spi_regs_inst/_0045_,22.96µm
spi_regs_inst/_0049_,22.96µm
spi_regs_inst/_0186_,22.96µm
wave_controller_x_inst/_0497_,22.96µm
wave_controller_x_inst/_0855_,22.96µm
wave_controller_x_inst/_1407_,22.96µm
wave_controller_x_inst/_1428_,22.96µm
wave_controller_x_inst/_1739_,22.96µm
wave_controller_y_inst/_0269_,22.96µm
wave_controller_y_inst/_0508_,22.96µm
wave_controller_y_inst/_0715_,22.96µm
wave_controller_y_inst/_0856_,22.96µm
wave_controller_x_inst/_0214_,22.55µm
spi_regs_inst/_0714_,22.5µm
wave_controller_x_inst/_0223_,22.5µm
wave_controller_x_inst/_0790_,22.5µm
wave_controller_x_inst/_1187_,22.5µm
wave_controller_x_inst/_1691_,22.5µm
wave_controller_x_inst/_1734_,22.5µm
wave_controller_y_inst/_1461_,22.5µm
wave_controller_y_inst/_1660_,22.5µm
net1308,22.5µm
wave_controller_x_inst/net1311,22.5µm
signal_processor_x_inst/_047_,22.45µm
signal_processor_y_inst/s90_valid,22.45µm
spi_regs_inst/_0178_,22.45µm
spi_regs_inst/_0656_,22.45µm
wave_controller_x_inst/_0231_,22.45µm
wave_controller_x_inst/_0760_,22.45µm
wave_controller_x_inst/_0993_,22.45µm
wave_controller_x_inst/_1204_,22.45µm
wave_controller_x_inst/_1370_,22.45µm
wave_controller_y_inst/_0165_,22.45µm
wave_controller_y_inst/_0245_,22.45µm
wave_controller_y_inst/_0469_,22.45µm
wave_controller_y_inst/_0586_,22.45µm
wave_controller_y_inst/_0777_,22.45µm
wave_controller_y_inst/_1081_,22.45µm
wave_controller_y_inst/_1563_,22.45µm
wave_controller_y_inst/_1597_,22.45µm
wave_controller_y_inst/_1599_,22.45µm
wave_controller_y_inst/_1671_,22.45µm
wave_controller_y_inst/_1691_,22.45µm
wave_controller_y_inst/net143,22.45µm
wave_controller_y_inst/net765,22.45µm
spi_regs_inst/_0416_,22.4µm
wave_controller_x_inst/_0851_,22.4µm
wave_controller_x_inst/_0988_,22.4µm
wave_controller_x_inst/_0991_,22.4µm
wave_controller_x_inst/_1595_,22.4µm
wave_controller_y_inst/_0096_,22.4µm
wave_controller_y_inst/_0349_,22.4µm
wave_controller_y_inst/_0385_,22.4µm
wave_controller_y_inst/_0827_,22.4µm
wave_controller_y_inst/_1341_,22.4µm
wave_controller_y_inst/_1411_,22.4µm
wave_controller_y_inst/_1616_,22.4µm
signal_processor_y_inst/cnt_out\[0\],22.04µm
wave_controller_x_inst/_0166_,22.04µm
net1566,22.015µm
wave_controller_x_inst/_1618_,21.99µm
net1567,21.965µm
signal_processor_x_inst/_060_,21.94µm
signal_processor_x_inst/cnt_out\[2\],21.94µm
signal_processor_y_inst/_073_,21.94µm
wave_controller_y_inst/_0192_,21.94µm
wave_controller_y_inst/_0255_,21.94µm
wave_controller_y_inst/_0436_,21.94µm
wave_controller_y_inst/_1444_,21.94µm
wave_controller_x_inst/net118,21.94µm
spi_miso,21.89µm
signal_processor_y_inst/_060_,21.89µm
wave_controller_x_inst/_0147_,21.89µm
wave_controller_x_inst/_0212_,21.89µm
wave_controller_x_inst/_0404_,21.89µm
wave_controller_x_inst/_0495_,21.89µm
wave_controller_x_inst/_0729_,21.89µm
wave_controller_x_inst/_1049_,21.89µm
wave_controller_x_inst/_1088_,21.89µm
wave_controller_x_inst/_1597_,21.89µm
wave_controller_x_inst/_1627_,21.89µm
wave_controller_y_inst/_0343_,21.89µm
wave_controller_y_inst/_0345_,21.89µm
wave_controller_y_inst/_0477_,21.89µm
wave_controller_y_inst/_0711_,21.89µm
wave_controller_y_inst/_0749_,21.89µm
wave_controller_y_inst/_1105_,21.89µm
wave_controller_y_inst/_1370_,21.89µm
wave_controller_y_inst/_1519_,21.89µm
wave_controller_y_inst/_1700_,21.89µm
net1327,21.89µm
signal_processor_y_inst/_087_,21.84µm
spi_regs_inst/_0253_,21.84µm
wave_controller_x_inst/_0008_,21.84µm
wave_controller_x_inst/_0540_,21.84µm
wave_controller_x_inst/_0696_,21.84µm
wave_controller_x_inst/_1377_,21.84µm
wave_controller_x_inst/_1538_,21.84µm
wave_controller_x_inst/_1692_,21.84µm
wave_controller_y_inst/_0031_,21.84µm
wave_controller_y_inst/_0369_,21.84µm
wave_controller_y_inst/_0491_,21.84µm
wave_controller_y_inst/_0575_,21.84µm
wave_controller_y_inst/_0658_,21.84µm
wave_controller_y_inst/_1179_,21.84µm
wave_controller_y_inst/_1196_,21.84µm
wave_controller_y_inst/_1570_,21.84µm
wave_controller_y_inst/_1741_,21.84µm
spi_regs_inst/net563,21.84µm
state_machine_inst/_07_,21.43µm
wave_controller_x_inst/_0386_,21.43µm
wave_controller_x_inst/_1330_,21.43µm
wave_controller_y_inst/_0365_,21.43µm
wave_controller_y_inst/_0727_,21.43µm
signal_processor_x_inst/_066_,21.38µm
wave_controller_x_inst/_0924_,21.38µm
wave_controller_x_inst/_1192_,21.38µm
wave_controller_y_inst/_0214_,21.38µm
wave_controller_y_inst/_0348_,21.38µm
wave_controller_y_inst/_0924_,21.38µm
cal_phase0_offset_x\[7\],21.33µm
cfg_f_MEMS_fcw_x\[11\],21.33µm
raw_edge3_y\[1\],21.33µm
signal_processor_y_inst/_062_,21.33µm
signal_processor_y_inst/cnt_in\[3\],21.33µm
spi_regs_inst/_0039_,21.33µm
spi_regs_inst/_0183_,21.33µm
spi_regs_inst/_0441_,21.33µm
spi_regs_inst/_0634_,21.33µm
wave_controller_x_inst/_0285_,21.33µm
wave_controller_x_inst/_0557_,21.33µm
wave_controller_x_inst/_0644_,21.33µm
wave_controller_x_inst/_0701_,21.33µm
wave_controller_x_inst/_1105_,21.33µm
wave_controller_x_inst/_1164_,21.33µm
wave_controller_x_inst/_1259_,21.33µm
wave_controller_x_inst/_1363_,21.33µm
wave_controller_x_inst/_1619_,21.33µm
wave_controller_y_inst/_0183_,21.33µm
wave_controller_y_inst/_0330_,21.33µm
wave_controller_y_inst/_0335_,21.33µm
wave_controller_y_inst/_0442_,21.33µm
wave_controller_y_inst/_0667_,21.33µm
wave_controller_y_inst/_0849_,21.33µm
wave_controller_y_inst/_1025_,21.33µm
wave_controller_y_inst/_1375_,21.33µm
wave_controller_y_inst/_1412_,21.33µm
wave_controller_y_inst/_1560_,21.33µm
wave_controller_y_inst/_1632_,21.33µm
wave_controller_y_inst/_1661_,21.33µm
wave_controller_y_inst/ds_acc\[7\],21.33µm
wave_controller_y_inst/net1178,21.33µm
cal_phase0_offset_x\[3\],21.28µm
signal_processor_x_inst/_087_,21.28µm
spi_regs_inst/_0109_,21.28µm
spi_regs_inst/_0486_,21.28µm
wave_controller_x_inst/_0671_,21.28µm
wave_controller_x_inst/_0698_,21.28µm
wave_controller_x_inst/_1055_,21.28µm
wave_controller_x_inst/_1544_,21.28µm
wave_controller_x_inst/_1701_,21.28µm
wave_controller_x_inst/ds_acc\[1\],21.28µm
wave_controller_y_inst/_0054_,21.28µm
wave_controller_y_inst/_0626_,21.28µm
wave_controller_y_inst/_0767_,21.28µm
wave_controller_y_inst/_0983_,21.28µm
wave_controller_y_inst/_1138_,21.28µm
wave_controller_y_inst/_1155_,21.28µm
wave_controller_y_inst/_1157_,21.28µm
wave_controller_y_inst/_1340_,21.28µm
wave_controller_y_inst/_1345_,21.28µm
wave_controller_x_inst/net870,21.28µm
wave_controller_x_inst/_0694_,21.1µm
net1570,20.895µm
net1580,20.895µm
wave_controller_x_inst/_0862_,20.87µm
wave_controller_x_inst/_1660_,20.87µm
wave_controller_y_inst/_0544_,20.87µm
net1602,20.845µm
net1603,20.845µm
net1605,20.845µm
net1608,20.845µm
bidir_in[1],20.845µm
spi_regs_inst/_0444_,20.82µm
wave_controller_x_inst/_0129_,20.82µm
wave_controller_x_inst/_0556_,20.82µm
wave_controller_x_inst/_0838_,20.82µm
wave_controller_x_inst/_0912_,20.82µm
wave_controller_x_inst/_0931_,20.82µm
wave_controller_x_inst/_1500_,20.82µm
wave_controller_y_inst/_0142_,20.82µm
wave_controller_y_inst/_0160_,20.82µm
wave_controller_y_inst/_0308_,20.82µm
wave_controller_y_inst/_0355_,20.82µm
wave_controller_y_inst/_0846_,20.82µm
spi_regs_inst/net597,20.82µm
raw_edge3_y\[0\],20.77µm
signal_processor_x_inst/_084_,20.77µm
spi_regs_inst/_0286_,20.77µm
spi_regs_inst/_0561_,20.77µm
spi_regs_inst/reg_wr_data\[1\],20.77µm
wave_controller_x_inst/_0199_,20.77µm
wave_controller_x_inst/_0294_,20.77µm
wave_controller_x_inst/_0372_,20.77µm
wave_controller_x_inst/_0626_,20.77µm
wave_controller_x_inst/_0648_,20.77µm
wave_controller_x_inst/_0771_,20.77µm
wave_controller_x_inst/_0927_,20.77µm
wave_controller_x_inst/_1050_,20.77µm
wave_controller_x_inst/_1059_,20.77µm
wave_controller_x_inst/_1412_,20.77µm
wave_controller_x_inst/_1594_,20.77µm
wave_controller_x_inst/_1636_,20.77µm
wave_controller_x_inst/_1650_,20.77µm
wave_controller_x_inst/_1683_,20.77µm
wave_controller_y_inst/_0184_,20.77µm
wave_controller_y_inst/_0380_,20.77µm
wave_controller_y_inst/_0437_,20.77µm
wave_controller_y_inst/_0554_,20.77µm
wave_controller_y_inst/_0875_,20.77µm
wave_controller_y_inst/_0916_,20.77µm
wave_controller_y_inst/_1161_,20.77µm
wave_controller_y_inst/_1555_,20.77µm
wave_controller_y_inst/_1693_,20.77µm
wave_controller_x_inst/net652,20.77µm
wave_controller_x_inst/net661,20.77µm
signal_processor_y_inst/_040_,20.72µm
spi_regs_inst/_0070_,20.72µm
spi_regs_inst/_0606_,20.72µm
spi_regs_inst/_0652_,20.72µm
wave_controller_x_inst/_0125_,20.72µm
wave_controller_x_inst/_0317_,20.72µm
wave_controller_x_inst/_0390_,20.72µm
wave_controller_x_inst/_0554_,20.72µm
wave_controller_x_inst/_0800_,20.72µm
wave_controller_x_inst/_1039_,20.72µm
wave_controller_x_inst/_1140_,20.72µm
wave_controller_x_inst/_1144_,20.72µm
wave_controller_x_inst/_1349_,20.72µm
wave_controller_x_inst/_1418_,20.72µm
wave_controller_x_inst/_1438_,20.72µm
wave_controller_y_inst/_0206_,20.72µm
wave_controller_y_inst/_0216_,20.72µm
wave_controller_y_inst/_0773_,20.72µm
wave_controller_y_inst/_0977_,20.72µm
wave_controller_y_inst/_1413_,20.72µm
wave_controller_y_inst/_1689_,20.72µm
wave_controller_x_inst/_0268_,20.31µm
wave_controller_x_inst/_0665_,20.31µm
wave_controller_x_inst/_1630_,20.31µm
wave_controller_y_inst/_1677_,20.31µm
net1282,20.31µm
net1607,20.285µm
net1563,20.285µm
net1610,20.285µm
net1594,20.285µm
wave_controller_y_inst/_0288_,20.26µm
wave_controller_y_inst/_0426_,20.26µm
wave_controller_y_inst/_0797_,20.26µm
wave_controller_y_inst/_1303_,20.26µm
wave_controller_y_inst/_1426_,20.26µm
wave_controller_y_inst/_1628_,20.26µm
wave_controller_y_inst/_1655_,20.26µm
latch_phase90_y,20.21µm
signal_processor_x_inst/_075_,20.21µm
spi_regs_inst/_0050_,20.21µm
spi_regs_inst/_0118_,20.21µm
spi_regs_inst/_0243_,20.21µm
spi_regs_inst/_0371_,20.21µm
spi_regs_inst/_0628_,20.21µm
spi_regs_inst/_0637_,20.21µm
wave_controller_x_inst/_0159_,20.21µm
wave_controller_x_inst/_0221_,20.21µm
wave_controller_x_inst/_0332_,20.21µm
wave_controller_x_inst/_0792_,20.21µm
wave_controller_x_inst/_0806_,20.21µm
wave_controller_x_inst/_1235_,20.21µm
wave_controller_y_inst/_0492_,20.21µm
wave_controller_y_inst/_0736_,20.21µm
wave_controller_y_inst/_0883_,20.21µm
wave_controller_y_inst/_0976_,20.21µm
wave_controller_y_inst/_1158_,20.21µm
wave_controller_y_inst/_1163_,20.21µm
wave_controller_y_inst/_1455_,20.21µm
wave_controller_y_inst/_1501_,20.21µm
wave_controller_y_inst/_1559_,20.21µm
wave_controller_y_inst/_1727_,20.21µm
wave_controller_y_inst/net46,20.21µm
wave_controller_y_inst/net620,20.21µm
spi_regs_inst/_0460_,20.16µm
wave_controller_x_inst/_0037_,20.16µm
wave_controller_x_inst/_0326_,20.16µm
wave_controller_x_inst/_0605_,20.16µm
wave_controller_x_inst/_0662_,20.16µm
wave_controller_x_inst/_0721_,20.16µm
wave_controller_x_inst/_0834_,20.16µm
wave_controller_x_inst/_0860_,20.16µm
wave_controller_x_inst/_1311_,20.16µm
wave_controller_y_inst/_0644_,20.16µm
wave_controller_y_inst/_0663_,20.16µm
wave_controller_y_inst/_0890_,20.16µm
wave_controller_y_inst/_1162_,20.16µm
wave_controller_y_inst/_1331_,20.16µm
wave_controller_y_inst/_1344_,20.16µm
wave_controller_y_inst/_1462_,20.16µm
wave_controller_y_inst/_1483_,20.16µm
wave_controller_y_inst/_1582_,20.16µm
wave_controller_y_inst/net62,20.16µm
wave_controller_x_inst/_0470_,19.8µm
wave_controller_y_inst/_0386_,19.8µm
wave_controller_y_inst/_1077_,19.8µm
net1576,19.775µm
wave_controller_x_inst/_1446_,19.75µm
net1568,19.725µm
net1609,19.725µm
net1578,19.725µm
net1596,19.725µm
signal_processor_x_inst/cnt_in\[2\],19.7µm
wave_controller_x_inst/_0204_,19.7µm
wave_controller_x_inst/_0319_,19.7µm
wave_controller_x_inst/_0785_,19.7µm
wave_controller_x_inst/_1334_,19.7µm
wave_controller_y_inst/_0138_,19.7µm
wave_controller_y_inst/_0679_,19.7µm
wave_controller_y_inst/_0867_,19.7µm
wave_controller_y_inst/_0990_,19.7µm
wave_controller_y_inst/_1593_,19.7µm
wave_controller_y_inst/cal_burst_active,19.7µm
signal_processor_y_inst/_084_,19.65µm
spi_regs_inst/_0114_,19.65µm
spi_regs_inst/_0340_,19.65µm
spi_regs_inst/_0428_,19.65µm
wave_controller_x_inst/_0165_,19.65µm
wave_controller_x_inst/_0189_,19.65µm
wave_controller_x_inst/_0405_,19.65µm
wave_controller_x_inst/_0845_,19.65µm
wave_controller_x_inst/_0936_,19.65µm
wave_controller_x_inst/_1462_,19.65µm
wave_controller_x_inst/_1613_,19.65µm
wave_controller_x_inst/_1623_,19.65µm
wave_controller_x_inst/_1700_,19.65µm
wave_controller_x_inst/comp_sync1,19.65µm
wave_controller_y_inst/_0191_,19.65µm
wave_controller_y_inst/_0195_,19.65µm
wave_controller_y_inst/_0292_,19.65µm
wave_controller_y_inst/_0541_,19.65µm
wave_controller_y_inst/_0659_,19.65µm
wave_controller_y_inst/_0870_,19.65µm
wave_controller_y_inst/_1256_,19.65µm
wave_controller_y_inst/_1506_,19.65µm
wave_controller_y_inst/_1536_,19.65µm
wave_controller_y_inst/_1561_,19.65µm
wave_controller_y_inst/_1613_,19.65µm
wave_controller_y_inst/net42,19.65µm
signal_processor_x_inst/_097_,19.6µm
signal_processor_y_inst/_083_,19.6µm
signal_processor_y_inst/_098_,19.6µm
spi_regs_inst/_0179_,19.6µm
spi_regs_inst/_0258_,19.6µm
spi_regs_inst/rw_n,19.6µm
wave_controller_x_inst/_0379_,19.6µm
wave_controller_x_inst/_1113_,19.6µm
wave_controller_x_inst/_1161_,19.6µm
wave_controller_x_inst/_1736_,19.6µm
wave_controller_x_inst/_1742_,19.6µm
wave_controller_x_inst/phase_acc\[19\],19.6µm
wave_controller_y_inst/_0374_,19.6µm
wave_controller_y_inst/_0884_,19.6µm
wave_controller_y_inst/_0886_,19.6µm
wave_controller_y_inst/_1018_,19.6µm
wave_controller_y_inst/_1576_,19.6µm
wave_controller_y_inst/_0445_,19.24µm
wave_controller_y_inst/_1271_,19.24µm
signal_processor_x_inst/cycle_count\[2\],19.19µm
wave_controller_x_inst/_1729_,19.19µm
wave_controller_y_inst/_1600_,19.19µm
wave_controller_y_inst/cal_burst_count\[0\],19.19µm
net1557,19.165µm
net1569,19.165µm
net1585,19.165µm
net1592,19.165µm
bidir_in[0],19.165µm
bidir_in[2],19.165µm
rst_n,19.165µm
raw_edge1_x\[2\],19.14µm
signal_processor_y_inst/_063_,19.14µm
spi_regs_inst/_0683_,19.14µm
wave_controller_x_inst/_0233_,19.14µm
wave_controller_x_inst/_1517_,19.14µm
wave_controller_x_inst/_1543_,19.14µm
wave_controller_y_inst/_0655_,19.14µm
wave_controller_y_inst/net649,19.14µm
wave_controller_y_inst/net1412,19.14µm
signal_processor_x_inst/_053_,19.09µm
wave_controller_x_inst/_0419_,19.09µm
wave_controller_x_inst/_0440_,19.09µm
wave_controller_x_inst/_0588_,19.09µm
wave_controller_x_inst/_0866_,19.09µm
wave_controller_x_inst/_0977_,19.09µm
wave_controller_x_inst/_0986_,19.09µm
wave_controller_x_inst/_1168_,19.09µm
wave_controller_x_inst/_1585_,19.09µm
wave_controller_x_inst/_1599_,19.09µm
wave_controller_x_inst/_1664_,19.09µm
wave_controller_y_inst/_0126_,19.09µm
wave_controller_y_inst/_0204_,19.09µm
wave_controller_y_inst/_0250_,19.09µm
wave_controller_y_inst/_0263_,19.09µm
wave_controller_y_inst/_0601_,19.09µm
wave_controller_y_inst/_0707_,19.09µm
wave_controller_y_inst/_0794_,19.09µm
wave_controller_y_inst/_0996_,19.09µm
wave_controller_y_inst/_1059_,19.09µm
wave_controller_y_inst/_1102_,19.09µm
wave_controller_y_inst/_1317_,19.09µm
wave_controller_y_inst/_1528_,19.09µm
wave_controller_y_inst/_1748_,19.09µm
spi_regs_inst/net438,19.09µm
net2,19.04µm
signal_processor_y_inst/_006_,19.04µm
state_machine_inst/_08_,19.04µm
wave_controller_x_inst/_0132_,19.04µm
wave_controller_x_inst/_0306_,19.04µm
wave_controller_x_inst/_0832_,19.04µm
wave_controller_x_inst/_0894_,19.04µm
wave_controller_x_inst/_0952_,19.04µm
wave_controller_x_inst/_0962_,19.04µm
wave_controller_x_inst/_1180_,19.04µm
wave_controller_x_inst/_1498_,19.04µm
wave_controller_x_inst/phase_acc\[9\],19.04µm
wave_controller_y_inst/_0375_,19.04µm
wave_controller_y_inst/_1136_,19.04µm
wave_controller_y_inst/_1574_,19.04µm
wave_controller_x_inst/net288,19.04µm
wave_controller_x_inst/net672,19.04µm
wave_controller_x_inst/net1431,19.04µm
signal_processor_y_inst/cnt_in\[2\],18.76µm
wave_controller_y_inst/_0342_,18.68µm
wave_controller_x_inst/_0573_,18.63µm
wave_controller_y_inst/_0226_,18.63µm
wave_controller_y_inst/_0517_,18.63µm
wave_controller_y_inst/_0942_,18.63µm
net1572,18.605µm
wave_controller_x_inst/_0054_,18.58µm
wave_controller_x_inst/_0188_,18.58µm
wave_controller_x_inst/_0207_,18.58µm
wave_controller_x_inst/_0393_,18.58µm
wave_controller_x_inst/_0410_,18.58µm
wave_controller_x_inst/_0848_,18.58µm
wave_controller_x_inst/_1481_,18.58µm
wave_controller_x_inst/_1642_,18.58µm
wave_controller_x_inst/_1653_,18.58µm
wave_controller_x_inst/_1717_,18.58µm
wave_controller_x_inst/_1723_,18.58µm
wave_controller_x_inst/_1732_,18.58µm
wave_controller_y_inst/_0133_,18.58µm
wave_controller_y_inst/_0319_,18.58µm
wave_controller_y_inst/_0782_,18.58µm
wave_controller_y_inst/_1192_,18.58µm
wave_controller_y_inst/_1657_,18.58µm
cal_phase270_offset_x\[18\],18.53µm
latch_phase270_ack_x,18.53µm
signal_processor_x_inst/_027_,18.53µm
signal_processor_x_inst/_064_,18.53µm
spi_regs_inst/_0234_,18.53µm
wave_controller_x_inst/_0178_,18.53µm
wave_controller_x_inst/_0202_,18.53µm
wave_controller_x_inst/_0254_,18.53µm
wave_controller_x_inst/_0278_,18.53µm
wave_controller_x_inst/_0329_,18.53µm
wave_controller_x_inst/_0475_,18.53µm
wave_controller_x_inst/_0482_,18.53µm
wave_controller_x_inst/_0541_,18.53µm
wave_controller_x_inst/_0563_,18.53µm
wave_controller_x_inst/_0872_,18.53µm
wave_controller_x_inst/_1062_,18.53µm
wave_controller_x_inst/_1236_,18.53µm
wave_controller_x_inst/_1576_,18.53µm
wave_controller_x_inst/_1674_,18.53µm
wave_controller_x_inst/ds_acc\[3\],18.53µm
wave_controller_y_inst/_0188_,18.53µm
wave_controller_y_inst/_0235_,18.53µm
wave_controller_y_inst/_0261_,18.53µm
wave_controller_y_inst/_0361_,18.53µm
wave_controller_y_inst/_0728_,18.53µm
wave_controller_y_inst/_1089_,18.53µm
wave_controller_y_inst/_1101_,18.53µm
wave_controller_y_inst/_1486_,18.53µm
wave_controller_y_inst/_1556_,18.53µm
wave_controller_y_inst/_1558_,18.53µm
wave_controller_y_inst/_1687_,18.53µm
wave_controller_y_inst/_1692_,18.53µm
wave_controller_x_inst/net1268,18.53µm
cfg_f_MEMS_fcw_y\[15\],18.48µm
signal_processor_x_inst/_074_,18.48µm
signal_processor_y_inst/_075_,18.48µm
signal_processor_y_inst/_096_,18.48µm
spi_regs_inst/_0112_,18.48µm
spi_regs_inst/_0176_,18.48µm
spi_regs_inst/_0363_,18.48µm
spi_regs_inst/_0457_,18.48µm
wave_controller_x_inst/_0501_,18.48µm
wave_controller_x_inst/_0586_,18.48µm
wave_controller_x_inst/_0697_,18.48µm
wave_controller_x_inst/_0748_,18.48µm
wave_controller_x_inst/_0799_,18.48µm
wave_controller_x_inst/_0878_,18.48µm
wave_controller_x_inst/_1171_,18.48µm
wave_controller_x_inst/_1182_,18.48µm
wave_controller_x_inst/_1194_,18.48µm
wave_controller_x_inst/_1199_,18.48µm
wave_controller_x_inst/_1417_,18.48µm
wave_controller_x_inst/_1589_,18.48µm
wave_controller_x_inst/_1612_,18.48µm
wave_controller_y_inst/_0105_,18.48µm
wave_controller_y_inst/_0189_,18.48µm
wave_controller_y_inst/_0190_,18.48µm
wave_controller_y_inst/_0524_,18.48µm
wave_controller_y_inst/_0862_,18.48µm
wave_controller_y_inst/_0900_,18.48µm
wave_controller_y_inst/_1153_,18.48µm
wave_controller_y_inst/_1280_,18.48µm
wave_controller_y_inst/_1752_,18.48µm
spi_regs_inst/net582,18.48µm
signal_processor_x_inst/net1289,18.48µm
wave_controller_x_inst/_0941_,18.07µm
wave_controller_x_inst/_1271_,18.07µm
wave_controller_x_inst/_1374_,18.07µm
wave_controller_x_inst/_1593_,18.07µm
net1558,18.045µm
net1577,18.045µm
net1583,18.045µm
net1600,18.045µm
spi_regs_inst/_0335_,18.02µm
wave_controller_x_inst/_0235_,18.02µm
wave_controller_x_inst/_0471_,18.02µm
wave_controller_x_inst/_0545_,18.02µm
wave_controller_x_inst/_0657_,18.02µm
wave_controller_x_inst/_1335_,18.02µm
wave_controller_x_inst/ds_acc\[4\],18.02µm
wave_controller_y_inst/_0211_,18.02µm
wave_controller_y_inst/_0354_,18.02µm
wave_controller_y_inst/_0372_,18.02µm
wave_controller_y_inst/_0558_,18.02µm
wave_controller_y_inst/_0843_,18.02µm
wave_controller_y_inst/_1495_,18.02µm
wave_controller_y_inst/_1718_,18.02µm
wave_controller_y_inst/net610,18.02µm
signal_processor_x_inst/_010_,17.97µm
signal_processor_y_inst/_052_,17.97µm
spi_regs_inst/_0255_,17.97µm
wave_controller_x_inst/_0131_,17.97µm
wave_controller_x_inst/_0283_,17.97µm
wave_controller_x_inst/_0324_,17.97µm
wave_controller_x_inst/_0380_,17.97µm
wave_controller_x_inst/_0426_,17.97µm
wave_controller_x_inst/_0427_,17.97µm
wave_controller_x_inst/_0459_,17.97µm
wave_controller_x_inst/_0919_,17.97µm
wave_controller_x_inst/_1063_,17.97µm
wave_controller_x_inst/_1479_,17.97µm
wave_controller_x_inst/_1541_,17.97µm
wave_controller_x_inst/_1561_,17.97µm
wave_controller_x_inst/_1679_,17.97µm
wave_controller_x_inst/_1680_,17.97µm
wave_controller_y_inst/_0123_,17.97µm
wave_controller_y_inst/_0396_,17.97µm
wave_controller_y_inst/_0514_,17.97µm
wave_controller_y_inst/_0547_,17.97µm
wave_controller_y_inst/_0677_,17.97µm
wave_controller_y_inst/_0700_,17.97µm
wave_controller_y_inst/_0785_,17.97µm
wave_controller_y_inst/_0950_,17.97µm
wave_controller_y_inst/_1096_,17.97µm
wave_controller_y_inst/comp_sync2,17.97µm
wave_controller_y_inst/ds_acc\[4\],17.97µm
wave_controller_x_inst/net1249,17.97µm
signal_processor_x_inst/s270_pipe\[3\],17.92µm
spi_regs_inst/_0029_,17.92µm
spi_regs_inst/_0594_,17.92µm
wave_controller_x_inst/_0146_,17.92µm
wave_controller_x_inst/_0474_,17.92µm
wave_controller_x_inst/_0641_,17.92µm
wave_controller_x_inst/_0891_,17.92µm
wave_controller_x_inst/_0907_,17.92µm
wave_controller_x_inst/_0939_,17.92µm
wave_controller_x_inst/_1157_,17.92µm
wave_controller_x_inst/_1380_,17.92µm
wave_controller_x_inst/_1621_,17.92µm
wave_controller_y_inst/_1008_,17.92µm
wave_controller_y_inst/_1510_,17.92µm
wave_controller_y_inst/_1711_,17.92µm
wave_controller_x_inst/_0263_,17.51µm
wave_controller_x_inst/_1270_,17.51µm
wave_controller_y_inst/_1738_,17.51µm
wave_controller_x_inst/_0875_,17.46µm
wave_controller_x_inst/_1189_,17.46µm
wave_controller_x_inst/_1313_,17.46µm
wave_controller_x_inst/_1614_,17.46µm
wave_controller_x_inst/_1693_,17.46µm
wave_controller_x_inst/_1703_,17.46µm
wave_controller_y_inst/_0249_,17.46µm
wave_controller_y_inst/_0278_,17.46µm
wave_controller_y_inst/_0311_,17.46µm
wave_controller_y_inst/_0316_,17.46µm
wave_controller_y_inst/_0646_,17.46µm
wave_controller_y_inst/_1330_,17.46µm
wave_controller_y_inst/_1614_,17.46µm
spi_regs_inst/_0515_,17.41µm
wave_controller_x_inst/_0330_,17.41µm
wave_controller_x_inst/_0494_,17.41µm
wave_controller_x_inst/_0886_,17.41µm
wave_controller_x_inst/_1376_,17.41µm
wave_controller_x_inst/_1476_,17.41µm
wave_controller_x_inst/ds_acc\[2\],17.41µm
wave_controller_y_inst/_0027_,17.41µm
wave_controller_y_inst/_0043_,17.41µm
wave_controller_y_inst/_0137_,17.41µm
