Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_74_317,VDD,Metal1,202.8750,308.8655,3.299988
FILLER_74_311,VDD,Metal1,182.3800,309.2475,3.299988
FILLER_74_247,VDD,Metal1,163.6750,308.8655,3.299988
FILLER_74_241,VDD,Metal1,143.1800,309.2475,3.299988
FILLER_74_177,VDD,Metal1,124.4750,308.8655,3.299988
FILLER_74_171,VDD,Metal1,103.9800,309.2475,3.299988
FILLER_74_107,VDD,Metal1,85.2750,308.8655,3.299988
FILLER_74_101,VDD,Metal1,64.7800,309.2475,3.299988
FILLER_74_37,VDD,Metal1,46.0750,308.8655,3.299988
FILLER_74_34,VDD,Metal1,26.0400,309.6800,3.299988
FILLER_74_32,VDD,Metal1,25.2000,309.6800,3.299988
FILLER_74_28,VDD,Metal1,23.9000,309.2475,3.299988
FILLER_74_20,VDD,Metal1,20.6665,309.1030,3.299988
FILLER_73_552,VDD,Metal1,316.4000,301.8400,3.299957
FILLER_73_548,VDD,Metal1,315.1000,302.2725,3.299957
FILLER_73_540,VDD,Metal1,311.8665,302.4165,3.299957
FILLER_73_524,VDD,Metal1,305.2480,302.5320,3.299957
FILLER_73_492,VDD,Metal1,291.8755,302.6085,3.299957
FILLER_73_489,VDD,Metal1,280.8400,301.8400,3.299957
FILLER_73_473,VDD,Metal1,276.6880,302.5320,3.299957
FILLER_73_430,VDD,Metal1,247.8000,301.8400,3.299957
FILLER_73_378,VDD,Metal1,218.6800,301.8400,3.299958
FILLER_73_376,VDD,Metal1,217.8400,301.8400,3.299958
FILLER_73_368,VDD,Metal1,215.5465,302.4165,3.299958
FILLER_73_352,VDD,Metal1,208.9280,302.5320,3.299958
FILLER_73_346,VDD,Metal1,201.9800,302.2725,3.299959
FILLER_73_282,VDD,Metal1,183.2750,302.6540,3.299959
FILLER_73_276,VDD,Metal1,162.7800,302.2725,3.299959
FILLER_73_212,VDD,Metal1,144.0750,302.6540,3.299959
FILLER_73_206,VDD,Metal1,123.5800,302.2725,3.299959
FILLER_73_142,VDD,Metal1,104.8750,302.6540,3.299959
FILLER_73_136,VDD,Metal1,84.3800,302.2725,3.299959
FILLER_73_72,VDD,Metal1,65.6750,302.6540,3.299959
FILLER_73_68,VDD,Metal1,45.3600,301.8400,3.299959
FILLER_73_64,VDD,Metal1,44.0600,302.2725,3.299959
FILLER_73_48,VDD,Metal1,38.6880,302.5320,3.299959
FILLER_73_16,VDD,Metal1,25.3155,302.6085,3.299960
FILLER_72_549,VDD,Metal1,314.4400,301.8400,3.299957
FILLER_72_547,VDD,Metal1,313.6000,301.8400,3.299957
FILLER_72_543,VDD,Metal1,312.3000,301.4075,3.299957
FILLER_72_527,VDD,Metal1,306.9280,301.1480,3.299957
FILLER_72_523,VDD,Metal1,300.1600,301.8400,3.299957
FILLER_72_515,VDD,Metal1,297.8665,301.2630,3.299957
FILLER_72_483,VDD,Metal1,286.8355,301.0710,3.299957
FILLER_72_454,VDD,Metal1,261.2400,301.8400,3.299957
FILLER_72_452,VDD,Metal1,260.4000,301.8400,3.299957
FILLER_72_448,VDD,Metal1,259.1000,301.4075,3.299957
FILLER_72_401,VDD,Metal1,231.5600,301.8400,3.299957
FILLER_72_399,VDD,Metal1,230.7200,301.8400,3.299957
FILLER_72_395,VDD,Metal1,229.4200,301.4075,3.299957
FILLER_72_387,VDD,Metal1,226.1865,301.2630,3.299957
FILLER_72_383,VDD,Metal1,221.7600,301.8400,3.299957
FILLER_72_361,VDD,Metal1,209.1600,301.8400,3.299958
FILLER_72_357,VDD,Metal1,208.1400,301.4075,3.299958
FILLER_72_349,VDD,Metal1,204.9065,301.2630,3.299958
FILLER_72_317,VDD,Metal1,193.8755,301.0710,3.299959
FILLER_72_311,VDD,Metal1,182.3800,301.4075,3.299959
FILLER_72_247,VDD,Metal1,163.6750,301.0255,3.299959
FILLER_72_241,VDD,Metal1,143.1800,301.4075,3.299959
FILLER_72_177,VDD,Metal1,124.4750,301.0255,3.299959
FILLER_72_171,VDD,Metal1,103.9800,301.4075,3.299959
FILLER_72_107,VDD,Metal1,85.2750,301.0255,3.299959
FILLER_72_101,VDD,Metal1,64.7800,301.4075,3.299959
FILLER_72_37,VDD,Metal1,46.0750,301.0255,3.299959
FILLER_72_34,VDD,Metal1,26.0400,301.8400,3.299960
FILLER_72_26,VDD,Metal1,24.0265,301.2630,3.299960
FILLER_71_552,VDD,Metal1,316.4000,294.0000,3.299964
FILLER_71_548,VDD,Metal1,315.1000,294.4325,3.299964
FILLER_71_540,VDD,Metal1,311.8665,294.5765,3.299964
FILLER_71_524,VDD,Metal1,305.2480,294.6920,3.299964
FILLER_71_492,VDD,Metal1,291.8755,294.7685,3.299964
FILLER_71_486,VDD,Metal1,280.3800,294.4325,3.299964
FILLER_71_478,VDD,Metal1,277.1465,294.5765,3.299964
FILLER_71_454,VDD,Metal1,261.2400,294.0000,3.299965
FILLER_71_452,VDD,Metal1,260.4000,294.0000,3.299965
FILLER_71_448,VDD,Metal1,259.1000,294.4325,3.299965
FILLER_71_440,VDD,Metal1,255.8665,294.5765,3.299966
FILLER_71_424,VDD,Metal1,244.4400,294.0000,3.299966
FILLER_71_422,VDD,Metal1,243.6000,294.0000,3.299966
FILLER_71_418,VDD,Metal1,241.3600,294.0000,3.299966
FILLER_71_404,VDD,Metal1,233.2400,294.0000,3.299966
FILLER_71_400,VDD,Metal1,232.2200,294.4325,3.299966
