net,length_um
wave_controller_x_inst/_0084_,17.92µm
wave_controller_x_inst/_0563_,17.92µm
wave_controller_x_inst/_0585_,17.92µm
wave_controller_x_inst/_0718_,17.92µm
wave_controller_x_inst/_1514_,17.92µm
wave_controller_y_inst/_0425_,17.92µm
wave_controller_y_inst/_0578_,17.92µm
wave_controller_y_inst/_0639_,17.92µm
wave_controller_y_inst/_0858_,17.92µm
wave_controller_y_inst/_1039_,17.92µm
wave_controller_y_inst/_1097_,17.92µm
wave_controller_y_inst/_1744_,17.92µm
wave_controller_y_inst/net771,17.92µm
wave_controller_x_inst/net905,17.92µm
spi_regs_inst/net1387,17.92µm
spi_regs_inst/net1530,17.92µm
dir_x,17.78µm
mems_drv_x,17.78µm
mems_drv_y,17.78µm
move_en_x,17.78µm
read_en,17.78µm
ref_wave_y,17.78µm
raw_edge1_y\[8\],17.56µm
spi_regs_inst/_0580_,17.56µm
wave_controller_y_inst/_0355_,17.51µm
wave_controller_x_inst/_0162_,17.46µm
wave_controller_x_inst/_0678_,17.46µm
wave_controller_x_inst/_0727_,17.46µm
wave_controller_x_inst/_1069_,17.46µm
wave_controller_y_inst/_0370_,17.46µm
wave_controller_y_inst/_0916_,17.46µm
wave_controller_y_inst/_1025_,17.46µm
wave_controller_y_inst/_1547_,17.46µm
wave_controller_y_inst/_1594_,17.46µm
cal_phase0_offset_x\[8\],17.41µm
cal_phase270_offset_x\[8\],17.41µm
cfg_f_MEMS_fcw_x\[3\],17.41µm
spi_regs_inst/_0236_,17.41µm
spi_regs_inst/_0497_,17.41µm
wave_controller_x_inst/_0287_,17.41µm
wave_controller_x_inst/_0353_,17.41µm
wave_controller_x_inst/_0812_,17.41µm
wave_controller_x_inst/_0863_,17.41µm
wave_controller_x_inst/_1597_,17.41µm
wave_controller_x_inst/_1679_,17.41µm
wave_controller_y_inst/_0109_,17.41µm
wave_controller_y_inst/_0207_,17.41µm
wave_controller_y_inst/_0235_,17.41µm
wave_controller_y_inst/_0380_,17.41µm
wave_controller_y_inst/_0417_,17.41µm
wave_controller_y_inst/_0711_,17.41µm
wave_controller_y_inst/_0920_,17.41µm
wave_controller_y_inst/_1061_,17.41µm
wave_controller_y_inst/_1162_,17.41µm
wave_controller_y_inst/_1204_,17.41µm
wave_controller_y_inst/_1385_,17.41µm
wave_controller_y_inst/_1676_,17.41µm
spi_regs_inst/_0064_,17.36µm
wave_controller_x_inst/_0385_,17.36µm
wave_controller_x_inst/_1197_,17.36µm
wave_controller_x_inst/_1674_,17.36µm
wave_controller_y_inst/_1185_,17.36µm
wave_controller_y_inst/_1368_,17.36µm
wave_controller_y_inst/_1386_,17.36µm
wave_controller_y_inst/_1613_,17.36µm
wave_controller_y_inst/_1659_,17.36µm
wave_controller_y_inst/net1193,17.36µm
spi_regs_inst/net1371,17.36µm
comp_y,17.22µm
wave_controller_y_inst/_1335_,16.95µm
signal_processor_x_inst/_091_,16.9µm
signal_processor_x_inst/cnt_in\[2\],16.9µm
signal_processor_x_inst/s90_valid,16.9µm
state_machine_inst/_11_,16.9µm
wave_controller_x_inst/_0189_,16.9µm
wave_controller_x_inst/_0234_,16.9µm
wave_controller_x_inst/_0426_,16.9µm
wave_controller_x_inst/_0838_,16.9µm
wave_controller_x_inst/_0848_,16.9µm
wave_controller_x_inst/_0913_,16.9µm
wave_controller_x_inst/_1577_,16.9µm
wave_controller_y_inst/_0151_,16.9µm
wave_controller_y_inst/_0171_,16.9µm
wave_controller_y_inst/_0461_,16.9µm
wave_controller_y_inst/_0640_,16.9µm
wave_controller_y_inst/_0685_,16.9µm
wave_controller_y_inst/_0912_,16.9µm
wave_controller_y_inst/_1688_,16.9µm
wave_controller_x_inst/net368,16.9µm
spi_regs_inst/net551,16.9µm
wave_controller_x_inst/net1307,16.9µm
signal_processor_x_inst/net1327,16.9µm
cal_phase270_offset_x\[10\],16.85µm
latch_phase90_x,16.85µm
raw_edge2_x\[10\],16.85µm
signal_processor_x_inst/_073_,16.85µm
spi_regs_inst/_0631_,16.85µm
wave_controller_x_inst/_0137_,16.85µm
wave_controller_x_inst/_0201_,16.85µm
wave_controller_x_inst/_0330_,16.85µm
wave_controller_x_inst/_0345_,16.85µm
wave_controller_x_inst/_0932_,16.85µm
wave_controller_x_inst/_1056_,16.85µm
wave_controller_x_inst/_1189_,16.85µm
wave_controller_x_inst/_1257_,16.85µm
wave_controller_y_inst/_0285_,16.85µm
wave_controller_y_inst/_0550_,16.85µm
wave_controller_y_inst/_0747_,16.85µm
wave_controller_y_inst/_1184_,16.85µm
wave_controller_y_inst/_1357_,16.85µm
wave_controller_y_inst/_1363_,16.85µm
wave_controller_y_inst/_1544_,16.85µm
spi_regs_inst/_0008_,16.8µm
spi_regs_inst/_0171_,16.8µm
wave_controller_x_inst/_0530_,16.8µm
wave_controller_x_inst/_0952_,16.8µm
wave_controller_x_inst/_1162_,16.8µm
wave_controller_x_inst/_1581_,16.8µm
wave_controller_x_inst/_1629_,16.8µm
wave_controller_y_inst/_0075_,16.8µm
wave_controller_y_inst/_0482_,16.8µm
wave_controller_y_inst/_0914_,16.8µm
wave_controller_y_inst/_1057_,16.8µm
wave_controller_y_inst/_1152_,16.8µm
wave_controller_y_inst/_1191_,16.8µm
wave_controller_y_inst/_1214_,16.8µm
wave_controller_y_inst/_1459_,16.8µm
wave_controller_y_inst/_1680_,16.8µm
wave_controller_y_inst/_0398_,16.39µm
wave_controller_y_inst/_1597_,16.39µm
spi_regs_inst/net569,16.39µm
cal_phase270_offset_x\[14\],16.34µm
wave_controller_x_inst/_0464_,16.34µm
wave_controller_x_inst/_0637_,16.34µm
wave_controller_x_inst/_1283_,16.34µm
wave_controller_x_inst/_1378_,16.34µm
wave_controller_x_inst/_1439_,16.34µm
wave_controller_x_inst/_1479_,16.34µm
wave_controller_x_inst/_1700_,16.34µm
wave_controller_x_inst/_1746_,16.34µm
wave_controller_y_inst/_0152_,16.34µm
wave_controller_y_inst/_0172_,16.34µm
wave_controller_y_inst/_0464_,16.34µm
wave_controller_y_inst/_0783_,16.34µm
wave_controller_y_inst/_1395_,16.34µm
wave_controller_y_inst/_1446_,16.34µm
spi_regs_inst/_0175_,16.29µm
spi_regs_inst/_0630_,16.29µm
spi_regs_inst/sclk_d,16.29µm
wave_controller_x_inst/_0031_,16.29µm
wave_controller_x_inst/_0152_,16.29µm
wave_controller_x_inst/_0483_,16.29µm
wave_controller_x_inst/_0778_,16.29µm
wave_controller_x_inst/_0823_,16.29µm
wave_controller_x_inst/_0922_,16.29µm
wave_controller_x_inst/_0926_,16.29µm
wave_controller_x_inst/_0947_,16.29µm
wave_controller_x_inst/_1259_,16.29µm
wave_controller_x_inst/_1630_,16.29µm
wave_controller_x_inst/_1733_,16.29µm
wave_controller_y_inst/_0402_,16.29µm
wave_controller_y_inst/_0744_,16.29µm
wave_controller_y_inst/_0999_,16.29µm
wave_controller_y_inst/_1438_,16.29µm
wave_controller_y_inst/_1583_,16.29µm
wave_controller_y_inst/_1725_,16.29µm
wave_controller_y_inst/net278,16.29µm
signal_processor_y_inst/net332,16.29µm
wave_controller_x_inst/net1206,16.29µm
signal_processor_y_inst/_064_,16.24µm
signal_processor_y_inst/_074_,16.24µm
spi_regs_inst/_0609_,16.24µm
wave_controller_x_inst/_0165_,16.24µm
wave_controller_x_inst/_0372_,16.24µm
wave_controller_x_inst/_0753_,16.24µm
wave_controller_x_inst/_0869_,16.24µm
wave_controller_x_inst/_0925_,16.24µm
wave_controller_x_inst/_1005_,16.24µm
wave_controller_x_inst/_1516_,16.24µm
wave_controller_x_inst/_1592_,16.24µm
wave_controller_x_inst/_1729_,16.24µm
wave_controller_y_inst/_0591_,16.24µm
wave_controller_y_inst/_0681_,16.24µm
wave_controller_y_inst/_0847_,16.24µm
wave_controller_y_inst/_0930_,16.24µm
wave_controller_y_inst/_0967_,16.24µm
wave_controller_y_inst/_1005_,16.24µm
wave_controller_y_inst/_1356_,16.24µm
wave_controller_y_inst/_1428_,16.24µm
wave_controller_y_inst/net1544,16.24µm
wave_controller_y_inst/_0576_,16.05µm
wave_controller_y_inst/_1473_,15.88µm
signal_processor_y_inst/cnt_in\[0\],15.83µm
wave_controller_x_inst/_0963_,15.83µm
wave_controller_y_inst/_0263_,15.83µm
wave_controller_y_inst/_0452_,15.83µm
wave_controller_y_inst/_0951_,15.83µm
signal_processor_y_inst/_045_,15.78µm
wave_controller_x_inst/_0407_,15.78µm
wave_controller_x_inst/_0751_,15.78µm
wave_controller_x_inst/_0785_,15.78µm
wave_controller_x_inst/_1411_,15.78µm
wave_controller_y_inst/_0721_,15.78µm
wave_controller_y_inst/_0788_,15.78µm
wave_controller_x_inst/net117,15.78µm
spi_regs_inst/net553,15.78µm
net1430,15.78µm
net1455,15.78µm
wave_controller_y_inst/net1479,15.78µm
cal_phase270_offset_x\[19\],15.73µm
signal_processor_x_inst/_100_,15.73µm
spi_regs_inst/_0470_,15.73µm
spi_regs_inst/_0613_,15.73µm
wave_controller_x_inst/_0061_,15.73µm
wave_controller_x_inst/_0331_,15.73µm
wave_controller_x_inst/_0380_,15.73µm
wave_controller_x_inst/_0443_,15.73µm
wave_controller_x_inst/_0528_,15.73µm
wave_controller_x_inst/_0657_,15.73µm
wave_controller_x_inst/_0723_,15.73µm
wave_controller_x_inst/_0872_,15.73µm
wave_controller_x_inst/_0962_,15.73µm
wave_controller_x_inst/_1049_,15.73µm
wave_controller_x_inst/_1200_,15.73µm
wave_controller_x_inst/_1277_,15.73µm
wave_controller_y_inst/_0345_,15.73µm
wave_controller_y_inst/_0468_,15.73µm
wave_controller_y_inst/_0696_,15.73µm
wave_controller_y_inst/_0786_,15.73µm
wave_controller_y_inst/_0852_,15.73µm
wave_controller_y_inst/_0977_,15.73µm
wave_controller_y_inst/_0990_,15.73µm
wave_controller_y_inst/_1236_,15.73µm
wave_controller_y_inst/_1409_,15.73µm
wave_controller_y_inst/_1437_,15.73µm
wave_controller_y_inst/_1507_,15.73µm
wave_controller_y_inst/_1596_,15.73µm
wave_controller_y_inst/_1636_,15.73µm
wave_controller_y_inst/_1640_,15.73µm
wave_controller_y_inst/comp_sync1,15.73µm
wave_controller_y_inst/net764,15.73µm
wave_controller_x_inst/net895,15.73µm
net1268,15.73µm
net1416,15.73µm
spi_regs_inst/_0118_,15.68µm
spi_regs_inst/_0142_,15.68µm
spi_regs_inst/_0478_,15.68µm
spi_regs_inst/_0529_,15.68µm
wave_controller_x_inst/_0139_,15.68µm
wave_controller_x_inst/_0576_,15.68µm
wave_controller_x_inst/_0685_,15.68µm
wave_controller_x_inst/_0832_,15.68µm
wave_controller_x_inst/_0888_,15.68µm
wave_controller_x_inst/_1539_,15.68µm
wave_controller_x_inst/_1667_,15.68µm
wave_controller_y_inst/_0056_,15.68µm
wave_controller_y_inst/_0087_,15.68µm
wave_controller_y_inst/_0234_,15.68µm
wave_controller_y_inst/_0349_,15.68µm
wave_controller_y_inst/_0471_,15.68µm
wave_controller_y_inst/_0689_,15.68µm
wave_controller_y_inst/_1413_,15.68µm
wave_controller_y_inst/_1678_,15.68µm
wave_controller_y_inst/_1728_,15.68µm
spi_regs_inst/net1515,15.68µm
signal_processor_y_inst/cnt_in\[2\],15.27µm
wave_controller_x_inst/_0341_,15.27µm
wave_controller_x_inst/_1684_,15.27µm
wave_controller_y_inst/_0143_,15.27µm
wave_controller_y_inst/_1521_,15.27µm
spi_regs_inst/net549,15.27µm
wave_controller_x_inst/net1211,15.27µm
wave_controller_x_inst/_0157_,15.22µm
wave_controller_x_inst/_0214_,15.22µm
wave_controller_x_inst/_0343_,15.22µm
wave_controller_x_inst/_0813_,15.22µm
wave_controller_x_inst/_1270_,15.22µm
wave_controller_x_inst/_1554_,15.22µm
wave_controller_y_inst/_0166_,15.22µm
wave_controller_y_inst/_0204_,15.22µm
wave_controller_y_inst/_0227_,15.22µm
wave_controller_y_inst/_0454_,15.22µm
wave_controller_y_inst/_0574_,15.22µm
wave_controller_y_inst/_1391_,15.22µm
wave_controller_y_inst/_1677_,15.22µm
wave_controller_y_inst/ds_acc\[3\],15.22µm
wave_controller_y_inst/net20,15.22µm
wave_controller_y_inst/net827,15.22µm
cfg_f_MEMS_fcw_y\[2\],15.17µm
signal_processor_x_inst/_058_,15.17µm
signal_processor_x_inst/_093_,15.17µm
wave_controller_x_inst/_0021_,15.17µm
wave_controller_x_inst/_0178_,15.17µm
wave_controller_x_inst/_0248_,15.17µm
wave_controller_x_inst/_0272_,15.17µm
wave_controller_x_inst/_0312_,15.17µm
wave_controller_x_inst/_0469_,15.17µm
wave_controller_x_inst/_0633_,15.17µm
wave_controller_x_inst/_0691_,15.17µm
wave_controller_x_inst/_0759_,15.17µm
wave_controller_x_inst/_0981_,15.17µm
wave_controller_x_inst/_1039_,15.17µm
wave_controller_x_inst/_1413_,15.17µm
wave_controller_x_inst/_1599_,15.17µm
wave_controller_x_inst/_1666_,15.17µm
wave_controller_x_inst/ds_acc\[2\],15.17µm
wave_controller_x_inst/ds_acc\[7\],15.17µm
wave_controller_y_inst/_0006_,15.17µm
wave_controller_y_inst/_0407_,15.17µm
wave_controller_y_inst/_0412_,15.17µm
wave_controller_y_inst/_0462_,15.17µm
wave_controller_y_inst/_0797_,15.17µm
wave_controller_y_inst/_0868_,15.17µm
wave_controller_y_inst/_0963_,15.17µm
wave_controller_y_inst/_1038_,15.17µm
wave_controller_y_inst/_1094_,15.17µm
wave_controller_y_inst/_1103_,15.17µm
wave_controller_y_inst/_1444_,15.17µm
wave_controller_y_inst/_1483_,15.17µm
wave_controller_y_inst/_1556_,15.17µm
cal_phase0_offset_y\[11\],15.12µm
signal_processor_x_inst/s90_pipe\[2\],15.12µm
spi_regs_inst/_0462_,15.12µm
spi_regs_inst/_0648_,15.12µm
wave_controller_x_inst/_0169_,15.12µm
wave_controller_x_inst/_0701_,15.12µm
wave_controller_x_inst/_0744_,15.12µm
wave_controller_x_inst/_0773_,15.12µm
wave_controller_x_inst/_0886_,15.12µm
wave_controller_x_inst/_0895_,15.12µm
wave_controller_x_inst/_0988_,15.12µm
wave_controller_x_inst/_1018_,15.12µm
wave_controller_x_inst/_1313_,15.12µm
wave_controller_x_inst/_1333_,15.12µm
wave_controller_x_inst/_1418_,15.12µm
wave_controller_x_inst/_1428_,15.12µm
wave_controller_x_inst/_1459_,15.12µm
wave_controller_x_inst/_1529_,15.12µm
wave_controller_x_inst/_1562_,15.12µm
wave_controller_x_inst/_1572_,15.12µm
wave_controller_y_inst/_0045_,15.12µm
wave_controller_y_inst/_0159_,15.12µm
wave_controller_y_inst/_0202_,15.12µm
wave_controller_y_inst/_0561_,15.12µm
wave_controller_y_inst/_0658_,15.12µm
wave_controller_y_inst/_0723_,15.12µm
wave_controller_y_inst/_0824_,15.12µm
wave_controller_y_inst/_0878_,15.12µm
wave_controller_y_inst/_0885_,15.12µm
wave_controller_y_inst/_1024_,15.12µm
wave_controller_y_inst/_1175_,15.12µm
wave_controller_y_inst/_1313_,15.12µm
wave_controller_y_inst/_1505_,15.12µm
wave_controller_y_inst/_1584_,15.12µm
wave_controller_y_inst/net803,15.12µm
wave_controller_x_inst/net906,15.12µm
state_machine_inst/_12_,14.71µm
wave_controller_x_inst/_1296_,14.71µm
wave_controller_y_inst/_0991_,14.71µm
signal_processor_x_inst/_104_,14.66µm
signal_processor_x_inst/cycle_count\[2\],14.66µm
wave_controller_x_inst/_0222_,14.66µm
wave_controller_x_inst/_0470_,14.66µm
wave_controller_x_inst/_0497_,14.66µm
wave_controller_x_inst/_0558_,14.66µm
wave_controller_x_inst/_0974_,14.66µm
wave_controller_x_inst/_1416_,14.66µm
wave_controller_y_inst/_0212_,14.66µm
wave_controller_y_inst/_0214_,14.66µm
wave_controller_y_inst/_0374_,14.66µm
wave_controller_y_inst/_0573_,14.66µm
wave_controller_y_inst/_0642_,14.66µm
wave_controller_y_inst/_1270_,14.66µm
wave_controller_y_inst/_1558_,14.66µm
net1561,14.66µm
latch_phase90_y,14.61µm
signal_processor_x_inst/_020_,14.61µm
spi_regs_inst/_0714_,14.61µm
wave_controller_x_inst/_0101_,14.61µm
wave_controller_x_inst/_0547_,14.61µm
wave_controller_x_inst/_0578_,14.61µm
wave_controller_x_inst/_0583_,14.61µm
wave_controller_x_inst/_1020_,14.61µm
wave_controller_x_inst/_1103_,14.61µm
wave_controller_x_inst/_1206_,14.61µm
wave_controller_x_inst/_1223_,14.61µm
wave_controller_x_inst/_1280_,14.61µm
wave_controller_x_inst/_1438_,14.61µm
wave_controller_x_inst/_1505_,14.61µm
wave_controller_x_inst/_1591_,14.61µm
wave_controller_x_inst/_1621_,14.61µm
wave_controller_x_inst/_1697_,14.61µm
wave_controller_y_inst/_0010_,14.61µm
wave_controller_y_inst/_0451_,14.61µm
wave_controller_y_inst/_0579_,14.61µm
wave_controller_y_inst/_0665_,14.61µm
wave_controller_y_inst/_0750_,14.61µm
wave_controller_y_inst/_0862_,14.61µm
wave_controller_y_inst/_1084_,14.61µm
wave_controller_y_inst/_1361_,14.61µm
wave_controller_y_inst/_1481_,14.61µm
wave_controller_y_inst/_1684_,14.61µm
wave_controller_y_inst/_1740_,14.61µm
wave_controller_y_inst/_1742_,14.61µm
net1251,14.61µm
signal_processor_x_inst/_106_,14.56µm
spi_regs_inst/_0201_,14.56µm
spi_regs_inst/_0440_,14.56µm
spi_regs_inst/_0506_,14.56µm
wave_controller_x_inst/_0161_,14.56µm
wave_controller_x_inst/_0340_,14.56µm
wave_controller_x_inst/_0524_,14.56µm
wave_controller_x_inst/_0669_,14.56µm
wave_controller_x_inst/_0673_,14.56µm
wave_controller_x_inst/_0750_,14.56µm
wave_controller_x_inst/_1334_,14.56µm
wave_controller_x_inst/comp_sync2,14.56µm
wave_controller_y_inst/_0043_,14.56µm
wave_controller_y_inst/_0309_,14.56µm
wave_controller_y_inst/_0559_,14.56µm
wave_controller_y_inst/_0587_,14.56µm
wave_controller_y_inst/_0867_,14.56µm
wave_controller_y_inst/_0946_,14.56µm
wave_controller_y_inst/_0959_,14.56µm
wave_controller_y_inst/_1000_,14.56µm
wave_controller_y_inst/_1136_,14.56µm
wave_controller_y_inst/_1261_,14.56µm
wave_controller_y_inst/_1266_,14.56µm
wave_controller_y_inst/_1651_,14.56µm
wave_controller_y_inst/_1674_,14.56µm
wave_controller_y_inst/_1712_,14.56µm
wave_controller_y_inst/phase_acc\[19\],14.56µm
wave_controller_x_inst/_1204_,14.38µm
wave_controller_y_inst/_0233_,14.2µm
wave_controller_x_inst/_0138_,14.15µm
wave_controller_x_inst/_1310_,14.15µm
wave_controller_x_inst/_1540_,14.15µm
wave_controller_x_inst/_1619_,14.15µm
wave_controller_y_inst/_1069_,14.15µm
wave_controller_x_inst/_0128_,14.1µm
wave_controller_x_inst/_0326_,14.1µm
wave_controller_x_inst/_0396_,14.1µm
wave_controller_x_inst/_1250_,14.1µm
wave_controller_x_inst/_1736_,14.1µm
wave_controller_y_inst/_0157_,14.1µm
wave_controller_y_inst/_0540_,14.1µm
wave_controller_y_inst/_1453_,14.1µm
raw_edge3_x\[0\],14.05µm
spi_regs_inst/_0614_,14.05µm
wave_controller_x_inst/_0079_,14.05µm
wave_controller_x_inst/_0828_,14.05µm
wave_controller_x_inst/_1137_,14.05µm
wave_controller_x_inst/_1237_,14.05µm
wave_controller_x_inst/_1238_,14.05µm
wave_controller_x_inst/_1290_,14.05µm
wave_controller_x_inst/_1351_,14.05µm
wave_controller_x_inst/_1372_,14.05µm
wave_controller_x_inst/_1409_,14.05µm
wave_controller_x_inst/_1419_,14.05µm
wave_controller_x_inst/_1424_,14.05µm
wave_controller_x_inst/_1741_,14.05µm
wave_controller_x_inst/ds_acc\[6\],14.05µm
wave_controller_y_inst/_0014_,14.05µm
wave_controller_y_inst/_0179_,14.05µm
wave_controller_y_inst/_0201_,14.05µm
wave_controller_y_inst/_0317_,14.05µm
wave_controller_y_inst/_0411_,14.05µm
wave_controller_y_inst/_0512_,14.05µm
wave_controller_y_inst/_0548_,14.05µm
wave_controller_y_inst/_0577_,14.05µm
wave_controller_y_inst/_0623_,14.05µm
wave_controller_y_inst/_0883_,14.05µm
wave_controller_y_inst/_0983_,14.05µm
wave_controller_y_inst/_1530_,14.05µm
wave_controller_x_inst/net262,14.05µm
signal_processor_x_inst/net338,14.05µm
net741,14.05µm
wave_controller_x_inst/net1247,14.05µm
wave_controller_y_inst/net1497,14.05µm
spi_regs_inst/_0406_,14µm
wave_controller_x_inst/_0173_,14µm
wave_controller_x_inst/_0448_,14µm
wave_controller_x_inst/_0693_,14µm
wave_controller_x_inst/_0748_,14µm
wave_controller_x_inst/_0930_,14µm
wave_controller_x_inst/_1104_,14µm
wave_controller_x_inst/_1330_,14µm
wave_controller_x_inst/_1357_,14µm
wave_controller_x_inst/_1568_,14µm
wave_controller_y_inst/_0141_,14µm
wave_controller_y_inst/_0718_,14µm
wave_controller_y_inst/_0751_,14µm
wave_controller_y_inst/_0762_,14µm
wave_controller_y_inst/_0823_,14µm
wave_controller_y_inst/_1510_,14µm
wave_controller_y_inst/_1593_,14µm
wave_controller_y_inst/_1611_,14µm
wave_controller_y_inst/_1661_,14µm
wave_controller_y_inst/_1672_,14µm
wave_controller_x_inst/_0696_,13.59µm
wave_controller_y_inst/_0221_,13.59µm
wave_controller_y_inst/_0230_,13.59µm
signal_processor_x_inst/_048_,13.54µm
wave_controller_x_inst/_0147_,13.54µm
wave_controller_x_inst/_0243_,13.54µm
wave_controller_x_inst/_0325_,13.54µm
wave_controller_x_inst/_0459_,13.54µm
wave_controller_x_inst/_0517_,13.54µm
wave_controller_x_inst/_0782_,13.54µm
wave_controller_x_inst/_1403_,13.54µm
wave_controller_x_inst/_1627_,13.54µm
wave_controller_y_inst/_0165_,13.54µm
wave_controller_y_inst/_0218_,13.54µm
wave_controller_y_inst/_0340_,13.54µm
wave_controller_y_inst/_0344_,13.54µm
wave_controller_y_inst/_0424_,13.54µm
wave_controller_y_inst/_1360_,13.54µm
wave_controller_y_inst/_1709_,13.54µm
wave_controller_x_inst/net136,13.54µm
net1540,13.54µm
cal_phase270_offset_x\[11\],13.49µm
state_machine_inst/_02_,13.49µm
wave_controller_x_inst/_0047_,13.49µm
wave_controller_x_inst/_0108_,13.49µm
wave_controller_x_inst/_0349_,13.49µm
wave_controller_x_inst/_0362_,13.49µm
wave_controller_x_inst/_0388_,13.49µm
wave_controller_x_inst/_0416_,13.49µm
wave_controller_x_inst/_0622_,13.49µm
wave_controller_x_inst/_0746_,13.49µm
wave_controller_x_inst/_0855_,13.49µm
wave_controller_x_inst/_0875_,13.49µm
wave_controller_x_inst/_0965_,13.49µm
wave_controller_x_inst/_1026_,13.49µm
wave_controller_x_inst/_1048_,13.49µm
wave_controller_x_inst/_1337_,13.49µm
wave_controller_x_inst/_1375_,13.49µm
wave_controller_x_inst/_1412_,13.49µm
wave_controller_y_inst/_0012_,13.49µm
wave_controller_y_inst/_0445_,13.49µm
wave_controller_y_inst/_0736_,13.49µm
wave_controller_y_inst/_1008_,13.49µm
wave_controller_y_inst/_1188_,13.49µm
wave_controller_y_inst/_1407_,13.49µm
wave_controller_y_inst/_1478_,13.49µm
wave_controller_y_inst/_1509_,13.49µm
wave_controller_y_inst/_1605_,13.49µm
wave_controller_y_inst/_1628_,13.49µm
wave_controller_y_inst/_1745_,13.49µm
spi_regs_inst/net607,13.49µm
spi_regs_inst/_0000_,13.44µm
spi_regs_inst/_0386_,13.44µm
spi_regs_inst/_0490_,13.44µm
state_machine_inst/_15_,13.44µm
wave_controller_x_inst/_0219_,13.44µm
wave_controller_x_inst/_0603_,13.44µm
wave_controller_x_inst/_0682_,13.44µm
wave_controller_x_inst/_0821_,13.44µm
wave_controller_x_inst/_1150_,13.44µm
wave_controller_x_inst/_1373_,13.44µm
wave_controller_x_inst/_1481_,13.44µm
wave_controller_x_inst/_1482_,13.44µm
wave_controller_y_inst/_0169_,13.44µm
wave_controller_y_inst/_0338_,13.44µm
wave_controller_y_inst/_0492_,13.44µm
wave_controller_y_inst/_0590_,13.44µm
wave_controller_y_inst/_0657_,13.44µm
wave_controller_y_inst/_0760_,13.44µm
wave_controller_y_inst/_0837_,13.44µm
wave_controller_y_inst/_0945_,13.44µm
wave_controller_y_inst/_0969_,13.44µm
wave_controller_y_inst/_1211_,13.44µm
wave_controller_y_inst/_1536_,13.44µm
wave_controller_y_inst/_1606_,13.44µm
wave_controller_y_inst/_1622_,13.44µm
wave_controller_y_inst/_1623_,13.44µm
wave_controller_x_inst/_0339_,13.03µm
wave_controller_y_inst/_0813_,13.03µm
wave_controller_x_inst/_0790_,12.98µm
wave_controller_x_inst/_0967_,12.98µm
wave_controller_x_inst/_1089_,12.98µm
wave_controller_x_inst/_1477_,12.98µm
wave_controller_x_inst/_1593_,12.98µm
wave_controller_y_inst/_0250_,12.98µm
wave_controller_y_inst/_0302_,12.98µm
wave_controller_y_inst/_0542_,12.98µm
wave_controller_y_inst/_1015_,12.98µm
wave_controller_y_inst/_1502_,12.98µm
wave_controller_y_inst/_1642_,12.98µm
net1209,12.98µm
net1433,12.98µm
cfg_f_MEMS_fcw_y\[13\],12.93µm
signal_processor_y_inst/_070_,12.93µm
signal_processor_y_inst/_094_,12.93µm
spi_regs_inst/_0113_,12.93µm
spi_regs_inst/_0126_,12.93µm
spi_regs_inst/_0441_,12.93µm
wave_controller_x_inst/_0006_,12.93µm
wave_controller_x_inst/_0048_,12.93µm
wave_controller_x_inst/_0182_,12.93µm
wave_controller_x_inst/_0251_,12.93µm
wave_controller_x_inst/_0258_,12.93µm
wave_controller_x_inst/_0310_,12.93µm
wave_controller_x_inst/_1055_,12.93µm
wave_controller_x_inst/_1102_,12.93µm
wave_controller_x_inst/_1112_,12.93µm
wave_controller_x_inst/_1143_,12.93µm
wave_controller_x_inst/_1153_,12.93µm
wave_controller_x_inst/_1678_,12.93µm
wave_controller_x_inst/_1691_,12.93µm
wave_controller_x_inst/_1724_,12.93µm
wave_controller_y_inst/_0543_,12.93µm
wave_controller_y_inst/_0854_,12.93µm
wave_controller_y_inst/_1200_,12.93µm
wave_controller_y_inst/_1388_,12.93µm
wave_controller_y_inst/_1551_,12.93µm
wave_controller_y_inst/_1620_,12.93µm
signal_processor_x_inst/_021_,12.88µm
signal_processor_x_inst/s90_pipe\[1\],12.88µm
spi_regs_inst/_0188_,12.88µm
spi_regs_inst/_0266_,12.88µm
spi_regs_inst/_0401_,12.88µm
spi_regs_inst/_0552_,12.88µm
state_machine_inst/_14_,12.88µm
wave_controller_x_inst/_0144_,12.88µm
wave_controller_x_inst/_0267_,12.88µm
wave_controller_x_inst/_0581_,12.88µm
wave_controller_x_inst/_0641_,12.88µm
wave_controller_x_inst/_0687_,12.88µm
wave_controller_x_inst/_0776_,12.88µm
wave_controller_x_inst/_1256_,12.88µm
wave_controller_x_inst/_1353_,12.88µm
wave_controller_x_inst/_1594_,12.88µm
wave_controller_x_inst/_1640_,12.88µm
wave_controller_x_inst/_1670_,12.88µm
wave_controller_x_inst/_1725_,12.88µm
wave_controller_y_inst/_0084_,12.88µm
wave_controller_y_inst/_0335_,12.88µm
wave_controller_y_inst/_0687_,12.88µm
wave_controller_y_inst/_0753_,12.88µm
wave_controller_y_inst/_0849_,12.88µm
wave_controller_y_inst/_1177_,12.88µm
wave_controller_y_inst/_1256_,12.88µm
wave_controller_y_inst/_1296_,12.88µm
wave_controller_y_inst/_1374_,12.88µm
wave_controller_y_inst/_1408_,12.88µm
wave_controller_y_inst/_1452_,12.88µm
wave_controller_y_inst/_1520_,12.88µm
wave_controller_y_inst/_1619_,12.88µm
wave_controller_x_inst/net939,12.88µm
wave_controller_x_inst/_1266_,12.47µm
wave_controller_x_inst/_1681_,12.47µm
