net,length_um
wave_controller_x_inst/_1568_,28.1µm
wave_controller_x_inst/_1578_,28.1µm
wave_controller_y_inst/_1521_,28.1µm
wave_controller_y_inst/_1660_,28.1µm
wave_controller_y_inst/net155,28.1µm
raw_edge3_y\[1\],28.05µm
signal_processor_x_inst/_071_,28.05µm
signal_processor_y_inst/_036_,28.05µm
wave_controller_x_inst/_0542_,28.05µm
wave_controller_x_inst/_1601_,28.05µm
wave_controller_x_inst/_1715_,28.05µm
wave_controller_y_inst/_0007_,28.05µm
wave_controller_y_inst/_0400_,28.05µm
wave_controller_y_inst/_0573_,28.05µm
wave_controller_y_inst/_0694_,28.05µm
wave_controller_y_inst/_1529_,28.05µm
wave_controller_x_inst/net138,28.05µm
spi_regs_inst/net1397,28.05µm
wave_controller_x_inst/_0047_,28µm
wave_controller_x_inst/_0174_,28µm
wave_controller_x_inst/_0425_,28µm
wave_controller_x_inst/_0888_,28µm
wave_controller_x_inst/_1106_,28µm
wave_controller_x_inst/_1154_,28µm
wave_controller_x_inst/_1487_,28µm
wave_controller_x_inst/_1529_,28µm
wave_controller_y_inst/_0263_,28µm
wave_controller_y_inst/_0309_,28µm
wave_controller_y_inst/_0982_,28µm
wave_controller_y_inst/_1717_,28µm
wave_controller_y_inst/ds_acc\[3\],28µm
wave_controller_x_inst/net930,28µm
spi_regs_inst/net1011,28µm
wave_controller_x_inst/net364,27.64µm
wave_controller_x_inst/_1571_,27.59µm
wave_controller_y_inst/_0700_,27.59µm
spi_regs_inst/net1402,27.59µm
wave_controller_x_inst/_0253_,27.54µm
wave_controller_x_inst/_0814_,27.54µm
wave_controller_x_inst/_0957_,27.54µm
wave_controller_y_inst/_0304_,27.54µm
wave_controller_y_inst/_1600_,27.54µm
wave_controller_y_inst/_1676_,27.54µm
wave_controller_x_inst/net167,27.54µm
wave_controller_y_inst/net1193,27.54µm
signal_processor_y_inst/_057_,27.49µm
spi_regs_inst/_0629_,27.49µm
wave_controller_x_inst/_0490_,27.49µm
wave_controller_x_inst/_0527_,27.49µm
wave_controller_x_inst/_0565_,27.49µm
wave_controller_x_inst/_0705_,27.49µm
wave_controller_y_inst/_0064_,27.49µm
wave_controller_y_inst/_0624_,27.49µm
wave_controller_y_inst/_0765_,27.49µm
wave_controller_y_inst/_1369_,27.49µm
wave_controller_y_inst/_1698_,27.49µm
wave_controller_y_inst/_1743_,27.49µm
wave_controller_y_inst/net639,27.49µm
spi_regs_inst/net1095,27.49µm
net1332,27.49µm
signal_processor_x_inst/_074_,27.44µm
wave_controller_x_inst/_0183_,27.44µm
wave_controller_x_inst/_0315_,27.44µm
wave_controller_x_inst/_0517_,27.44µm
wave_controller_x_inst/_0557_,27.44µm
wave_controller_x_inst/_1234_,27.44µm
wave_controller_x_inst/_1483_,27.44µm
wave_controller_x_inst/_1677_,27.44µm
wave_controller_y_inst/_0372_,27.44µm
wave_controller_y_inst/_0976_,27.44µm
wave_controller_y_inst/_1060_,27.44µm
spi_regs_inst/net579,27.44µm
wave_controller_x_inst/net945,27.44µm
net1580,27.055µm
wave_controller_x_inst/_0807_,27.03µm
wave_controller_x_inst/_0924_,27.03µm
wave_controller_y_inst/_0579_,27.03µm
wave_controller_y_inst/_1465_,27.03µm
net1589,27.005µm
net1598,27.005µm
cfg_f_MEMS_fcw_x\[2\],26.98µm
signal_processor_y_inst/cnt_out\[0\],26.98µm
wave_controller_x_inst/_0313_,26.98µm
wave_controller_x_inst/_0321_,26.98µm
wave_controller_x_inst/_0580_,26.98µm
wave_controller_x_inst/_0803_,26.98µm
wave_controller_y_inst/_0249_,26.98µm
wave_controller_y_inst/_0954_,26.98µm
wave_controller_y_inst/_1192_,26.98µm
wave_controller_y_inst/net70,26.98µm
wave_controller_y_inst/net501,26.98µm
spi_regs_inst/_0213_,26.93µm
spi_regs_inst/_0412_,26.93µm
wave_controller_x_inst/_0172_,26.93µm
wave_controller_x_inst/_0487_,26.93µm
wave_controller_x_inst/_0524_,26.93µm
wave_controller_x_inst/_0707_,26.93µm
wave_controller_x_inst/_0738_,26.93µm
wave_controller_x_inst/_0939_,26.93µm
wave_controller_x_inst/_1028_,26.93µm
wave_controller_x_inst/_1333_,26.93µm
wave_controller_x_inst/_1647_,26.93µm
wave_controller_x_inst/_1693_,26.93µm
wave_controller_y_inst/_0234_,26.93µm
wave_controller_y_inst/_0676_,26.93µm
wave_controller_y_inst/_1739_,26.93µm
wave_controller_x_inst/net365,26.93µm
spi_regs_inst/net1353,26.93µm
wave_controller_y_inst/net1549,26.93µm
signal_processor_x_inst/_051_,26.88µm
spi_regs_inst/_0173_,26.88µm
wave_controller_x_inst/_0857_,26.88µm
wave_controller_y_inst/_0756_,26.88µm
wave_controller_y_inst/_0937_,26.88µm
wave_controller_y_inst/_1404_,26.88µm
wave_controller_y_inst/_1453_,26.88µm
wave_controller_y_inst/_1490_,26.88µm
wave_controller_y_inst/_1495_,26.88µm
wave_controller_y_inst/_1570_,26.88µm
wave_controller_y_inst/_1675_,26.88µm
wave_controller_y_inst/capture_pending,26.88µm
spi_regs_inst/net1515,26.88µm
wave_controller_x_inst/_0579_,26.47µm
wave_controller_x_inst/_1262_,26.47µm
wave_controller_y_inst/_0308_,26.47µm
wave_controller_y_inst/_1507_,26.47µm
net1596,26.445µm
net1599,26.445µm
spi_regs_inst/_0683_,26.42µm
state_machine_inst/_12_,26.42µm
wave_controller_x_inst/_0233_,26.42µm
wave_controller_y_inst/_0182_,26.42µm
wave_controller_y_inst/_0324_,26.42µm
wave_controller_y_inst/_0538_,26.42µm
wave_controller_y_inst/_0685_,26.42µm
wave_controller_y_inst/_0718_,26.42µm
wave_controller_y_inst/_1569_,26.42µm
wave_controller_y_inst/_1723_,26.42µm
wave_controller_x_inst/net901,26.42µm
wave_controller_x_inst/net1301,26.42µm
net1312,26.42µm
spi_regs_inst/_0409_,26.37µm
state_machine_inst/_05_,26.37µm
wave_controller_x_inst/_0225_,26.37µm
wave_controller_x_inst/_0345_,26.37µm
wave_controller_x_inst/_0801_,26.37µm
wave_controller_x_inst/_1256_,26.37µm
wave_controller_x_inst/_1577_,26.37µm
wave_controller_x_inst/_1673_,26.37µm
wave_controller_x_inst/_1727_,26.37µm
wave_controller_y_inst/_0404_,26.37µm
wave_controller_y_inst/_0517_,26.37µm
wave_controller_y_inst/_1153_,26.37µm
wave_controller_y_inst/_1271_,26.37µm
wave_controller_y_inst/_1655_,26.37µm
wave_controller_y_inst/_1718_,26.37µm
wave_controller_x_inst/net936,26.37µm
spi_regs_inst/_0135_,26.32µm
wave_controller_x_inst/_0237_,26.32µm
wave_controller_x_inst/_0563_,26.32µm
wave_controller_x_inst/_0603_,26.32µm
wave_controller_x_inst/_0676_,26.32µm
wave_controller_x_inst/_1270_,26.32µm
wave_controller_y_inst/_0596_,26.32µm
wave_controller_y_inst/_1137_,26.32µm
wave_controller_y_inst/_1341_,26.32µm
wave_controller_y_inst/_1491_,26.32µm
spi_regs_inst/net588,26.32µm
wave_controller_y_inst/net1482,26.32µm
wave_controller_x_inst/_0326_,26.01µm
wave_controller_x_inst/_0269_,25.96µm
wave_controller_y_inst/_0460_,25.96µm
wave_controller_y_inst/_0988_,25.91µm
net1613,25.885µm
spi_regs_inst/_0237_,25.86µm
wave_controller_x_inst/_0200_,25.86µm
wave_controller_x_inst/_0991_,25.86µm
wave_controller_x_inst/_1380_,25.86µm
wave_controller_x_inst/_1704_,25.86µm
wave_controller_y_inst/_0225_,25.86µm
wave_controller_y_inst/_0311_,25.86µm
wave_controller_y_inst/_1480_,25.86µm
wave_controller_y_inst/_1682_,25.86µm
wave_controller_y_inst/ds_acc\[5\],25.86µm
wave_controller_y_inst/net486,25.86µm
wave_controller_x_inst/net937,25.86µm
net1256,25.86µm
net1621,25.855µm
spi_regs_inst/_0102_,25.81µm
spi_regs_inst/_0128_,25.81µm
spi_regs_inst/_0282_,25.81µm
wave_controller_x_inst/_0343_,25.81µm
wave_controller_x_inst/_0528_,25.81µm
wave_controller_x_inst/_0540_,25.81µm
wave_controller_x_inst/_0952_,25.81µm
wave_controller_x_inst/_1427_,25.81µm
wave_controller_x_inst/_1536_,25.81µm
wave_controller_x_inst/_1558_,25.81µm
wave_controller_y_inst/_0738_,25.81µm
wave_controller_y_inst/_0788_,25.81µm
wave_controller_y_inst/_1256_,25.81µm
wave_controller_y_inst/net477,25.81µm
spi_regs_inst/net571,25.81µm
wave_controller_y_inst/net629,25.81µm
net1383,25.81µm
spi_regs_inst/_0234_,25.76µm
spi_regs_inst/_0457_,25.76µm
wave_controller_x_inst/_0192_,25.76µm
wave_controller_x_inst/_0711_,25.76µm
wave_controller_x_inst/_1459_,25.76µm
wave_controller_y_inst/_0343_,25.76µm
wave_controller_y_inst/_0649_,25.76µm
wave_controller_y_inst/_0883_,25.76µm
wave_controller_y_inst/_1070_,25.76µm
wave_controller_y_inst/_1544_,25.76µm
wave_controller_x_inst/_0220_,25.4µm
wave_controller_y_inst/net767,25.4µm
wave_controller_y_inst/_0277_,25.35µm
net1228,25.35µm
net1574,25.325µm
net1592,25.325µm
wave_controller_x_inst/_0778_,25.3µm
wave_controller_x_inst/_1513_,25.3µm
wave_controller_y_inst/_0197_,25.3µm
wave_controller_y_inst/_0425_,25.3µm
wave_controller_y_inst/_1102_,25.3µm
wave_controller_y_inst/_1420_,25.3µm
wave_controller_y_inst/_1548_,25.3µm
wave_controller_y_inst/wave_cycle_cnt\[0\],25.3µm
signal_processor_y_inst/net1440,25.3µm
wave_controller_y_inst/net1476,25.3µm
net1526,25.3µm
cal_phase0_offset_y\[17\],25.25µm
cfg_f_MEMS_fcw_x\[11\],25.25µm
signal_processor_x_inst/_062_,25.25µm
wave_controller_x_inst/_0332_,25.25µm
wave_controller_x_inst/_0366_,25.25µm
wave_controller_x_inst/_0440_,25.25µm
wave_controller_x_inst/_0693_,25.25µm
wave_controller_x_inst/_0798_,25.25µm
wave_controller_x_inst/_1331_,25.25µm
wave_controller_y_inst/_0227_,25.25µm
wave_controller_y_inst/_0452_,25.25µm
wave_controller_y_inst/_0565_,25.25µm
wave_controller_y_inst/_0776_,25.25µm
wave_controller_y_inst/_0862_,25.25µm
wave_controller_y_inst/_0912_,25.25µm
wave_controller_y_inst/_1189_,25.25µm
wave_controller_y_inst/_1274_,25.25µm
wave_controller_y_inst/_1361_,25.25µm
wave_controller_y_inst/_1579_,25.25µm
wave_controller_y_inst/_1705_,25.25µm
signal_processor_x_inst/_030_,25.2µm
wave_controller_x_inst/_0132_,25.2µm
wave_controller_x_inst/_0138_,25.2µm
wave_controller_x_inst/_0916_,25.2µm
wave_controller_x_inst/_1257_,25.2µm
wave_controller_y_inst/_0490_,25.2µm
wave_controller_y_inst/_0524_,25.2µm
wave_controller_y_inst/_1100_,25.2µm
wave_controller_y_inst/net496,25.2µm
wave_controller_y_inst/net658,25.2µm
net1573,24.815µm
wave_controller_x_inst/_0222_,24.79µm
wave_controller_x_inst/_0231_,24.79µm
wave_controller_x_inst/_1660_,24.79µm
wave_controller_y_inst/_0957_,24.79µm
wave_controller_y_inst/_1407_,24.79µm
net1577,24.765µm
net1602,24.765µm
raw_edge1_y\[5\],24.74µm
signal_processor_y_inst/_060_,24.74µm
wave_controller_x_inst/_0463_,24.74µm
wave_controller_x_inst/_0956_,24.74µm
wave_controller_x_inst/_1103_,24.74µm
wave_controller_x_inst/_1381_,24.74µm
wave_controller_x_inst/_1581_,24.74µm
wave_controller_y_inst/_0868_,24.74µm
wave_controller_y_inst/_1357_,24.74µm
wave_controller_y_inst/_1457_,24.74µm
wave_controller_y_inst/_1571_,24.74µm
wave_controller_x_inst/net1260,24.74µm
wave_controller_x_inst/_0360_,24.69µm
wave_controller_x_inst/_0760_,24.69µm
wave_controller_x_inst/_0788_,24.69µm
wave_controller_y_inst/_0053_,24.69µm
wave_controller_y_inst/_0359_,24.69µm
wave_controller_y_inst/_1177_,24.69µm
wave_controller_y_inst/_1191_,24.69µm
wave_controller_y_inst/_1260_,24.69µm
wave_controller_y_inst/net27,24.69µm
wave_controller_x_inst/net203,24.69µm
net1424,24.69µm
wave_controller_x_inst/_0607_,24.64µm
wave_controller_x_inst/_0986_,24.64µm
wave_controller_x_inst/_1238_,24.64µm
wave_controller_x_inst/_1508_,24.64µm
wave_controller_y_inst/_0098_,24.64µm
wave_controller_y_inst/_0159_,24.64µm
wave_controller_y_inst/_0346_,24.64µm
wave_controller_y_inst/_0416_,24.64µm
wave_controller_y_inst/_0928_,24.64µm
wave_controller_y_inst/_1081_,24.64µm
wave_controller_y_inst/_1508_,24.64µm
net1564,24.255µm
spi_regs_inst/_0573_,24.23µm
wave_controller_x_inst/_0642_,24.23µm
spi_regs_inst/_0347_,24.18µm
wave_controller_x_inst/_0136_,24.18µm
wave_controller_x_inst/_0285_,24.18µm
wave_controller_x_inst/_0727_,24.18µm
wave_controller_x_inst/_1037_,24.18µm
wave_controller_x_inst/_1627_,24.18µm
wave_controller_y_inst/_0248_,24.18µm
wave_controller_y_inst/_0619_,24.18µm
wave_controller_y_inst/_0653_,24.18µm
wave_controller_y_inst/_0723_,24.18µm
wave_controller_y_inst/_1659_,24.18µm
wave_controller_y_inst/net1173,24.18µm
signal_processor_x_inst/cnt_out\[1\],24.13µm
signal_processor_y_inst/_034_,24.13µm
wave_controller_x_inst/_0255_,24.13µm
wave_controller_x_inst/_0354_,24.13µm
wave_controller_x_inst/_0409_,24.13µm
wave_controller_x_inst/_0644_,24.13µm
wave_controller_x_inst/_1739_,24.13µm
wave_controller_y_inst/_0237_,24.13µm
wave_controller_y_inst/_0566_,24.13µm
wave_controller_y_inst/_1110_,24.13µm
wave_controller_y_inst/_1188_,24.13µm
wave_controller_y_inst/_1482_,24.13µm
wave_controller_y_inst/_1653_,24.13µm
wave_controller_y_inst/_1661_,24.13µm
wave_controller_y_inst/_1712_,24.13µm
wave_controller_y_inst/net179,24.13µm
wave_controller_x_inst/net509,24.13µm
wave_controller_x_inst/net934,24.13µm
signal_processor_x_inst/net1328,24.13µm
wave_controller_x_inst/_0141_,24.08µm
wave_controller_x_inst/_0214_,24.08µm
wave_controller_x_inst/_0813_,24.08µm
wave_controller_x_inst/_0844_,24.08µm
wave_controller_x_inst/_0859_,24.08µm
wave_controller_x_inst/_1117_,24.08µm
wave_controller_x_inst/_1137_,24.08µm
wave_controller_x_inst/_1503_,24.08µm
wave_controller_x_inst/_1563_,24.08µm
wave_controller_y_inst/_0354_,24.08µm
wave_controller_y_inst/_0417_,24.08µm
wave_controller_y_inst/_1455_,24.08µm
wave_controller_y_inst/_1601_,24.08µm
wave_controller_y_inst/_1608_,24.08µm
wave_controller_y_inst/_1615_,24.08µm
wave_controller_y_inst/_1728_,24.08µm
wave_controller_y_inst/_1738_,24.08µm
wave_controller_y_inst/_1748_,24.08µm
wave_controller_y_inst/net1127,24.08µm
signal_processor_x_inst/net1324,24.08µm
wave_controller_y_inst/_0365_,23.72µm
wave_controller_y_inst/_1671_,23.72µm
wave_controller_x_inst/_0143_,23.67µm
wave_controller_x_inst/_0227_,23.67µm
wave_controller_x_inst/_0329_,23.67µm
wave_controller_x_inst/_1239_,23.67µm
wave_controller_x_inst/_1532_,23.67µm
wave_controller_y_inst/_0386_,23.67µm
wave_controller_y_inst/_0491_,23.67µm
wave_controller_y_inst/_1656_,23.67µm
signal_processor_x_inst/_044_,23.62µm
wave_controller_x_inst/_0152_,23.62µm
wave_controller_x_inst/_0208_,23.62µm
wave_controller_x_inst/_0495_,23.62µm
wave_controller_x_inst/_0566_,23.62µm
wave_controller_x_inst/_0938_,23.62µm
wave_controller_x_inst/_1230_,23.62µm
wave_controller_x_inst/_1650_,23.62µm
wave_controller_y_inst/_0654_,23.62µm
wave_controller_y_inst/_0659_,23.62µm
wave_controller_x_inst/net1267,23.62µm
net1433,23.62µm
bidir_out[2],23.615µm
move_en_y,23.57µm
spi_regs_inst/_0106_,23.57µm
wave_controller_x_inst/_0066_,23.57µm
wave_controller_x_inst/_0178_,23.57µm
wave_controller_x_inst/_0312_,23.57µm
wave_controller_x_inst/_0426_,23.57µm
wave_controller_x_inst/_0659_,23.57µm
wave_controller_x_inst/_0681_,23.57µm
wave_controller_x_inst/_0723_,23.57µm
wave_controller_x_inst/_1348_,23.57µm
wave_controller_x_inst/_1457_,23.57µm
wave_controller_y_inst/_0144_,23.57µm
wave_controller_y_inst/_0223_,23.57µm
wave_controller_y_inst/_0453_,23.57µm
wave_controller_y_inst/_0560_,23.57µm
wave_controller_y_inst/_0856_,23.57µm
wave_controller_y_inst/_1349_,23.57µm
wave_controller_y_inst/_1396_,23.57µm
wave_controller_y_inst/_1492_,23.57µm
wave_controller_x_inst/net227,23.57µm
wave_controller_x_inst/_0489_,23.52µm
wave_controller_x_inst/_0697_,23.52µm
wave_controller_x_inst/_0823_,23.52µm
wave_controller_x_inst/_0987_,23.52µm
wave_controller_x_inst/_1349_,23.52µm
wave_controller_x_inst/_1382_,23.52µm
wave_controller_y_inst/_0302_,23.52µm
wave_controller_y_inst/_0801_,23.52µm
wave_controller_y_inst/_0812_,23.52µm
wave_controller_y_inst/_1023_,23.52µm
wave_controller_y_inst/_1101_,23.52µm
wave_controller_y_inst/_1140_,23.52µm
wave_controller_y_inst/net1182,23.52µm
wave_controller_x_inst/_0718_,23.26µm
rst_n,23.135µm
wave_controller_y_inst/_0729_,23.11µm
wave_controller_y_inst/_1625_,23.11µm
net1570,23.085µm
wave_controller_x_inst/_0654_,23.06µm
wave_controller_x_inst/_0943_,23.06µm
wave_controller_x_inst/_1682_,23.06µm
wave_controller_y_inst/_0233_,23.06µm
wave_controller_y_inst/_0361_,23.06µm
wave_controller_y_inst/_0406_,23.06µm
wave_controller_y_inst/_0963_,23.06µm
wave_controller_y_inst/_1543_,23.06µm
net1567,23.055µm
signal_processor_y_inst/_048_,23.01µm
spi_regs_inst/_0025_,23.01µm
spi_regs_inst/_0141_,23.01µm
spi_regs_inst/_0180_,23.01µm
spi_regs_inst/rx_shift\[6\],23.01µm
wave_controller_x_inst/_0508_,23.01µm
wave_controller_x_inst/_0785_,23.01µm
wave_controller_x_inst/_0906_,23.01µm
wave_controller_x_inst/_1050_,23.01µm
wave_controller_x_inst/_1192_,23.01µm
wave_controller_x_inst/_1357_,23.01µm
wave_controller_x_inst/_1480_,23.01µm
wave_controller_x_inst/_1546_,23.01µm
wave_controller_x_inst/_1690_,23.01µm
wave_controller_x_inst/_1745_,23.01µm
wave_controller_y_inst/_0444_,23.01µm
wave_controller_y_inst/net653,23.01µm
signal_processor_x_inst/_020_,22.96µm
signal_processor_x_inst/_023_,22.96µm
spi_regs_inst/_0604_,22.96µm
wave_controller_x_inst/_0347_,22.96µm
wave_controller_x_inst/_0372_,22.96µm
wave_controller_x_inst/_0838_,22.96µm
wave_controller_x_inst/_0852_,22.96µm
wave_controller_x_inst/_0894_,22.96µm
wave_controller_x_inst/_0949_,22.96µm
wave_controller_x_inst/_1259_,22.96µm
wave_controller_y_inst/_0412_,22.96µm
wave_controller_y_inst/_0642_,22.96µm
wave_controller_x_inst/_0848_,22.73µm
wave_controller_x_inst/net673,22.68µm
net1572,22.575µm
wave_controller_y_inst/_1073_,22.55µm
wave_controller_y_inst/_1614_,22.55µm
wave_controller_x_inst/net668,22.55µm
net,22.525µm
spi_regs_inst/_0313_,22.5µm
wave_controller_x_inst/_0386_,22.5µm
wave_controller_x_inst/_0397_,22.5µm
wave_controller_x_inst/_0701_,22.5µm
wave_controller_y_inst/_0589_,22.5µm
wave_controller_y_inst/_0799_,22.5µm
wave_controller_y_inst/_0827_,22.5µm
wave_controller_y_inst/_1118_,22.5µm
wave_controller_y_inst/_1691_,22.5µm
wave_controller_y_inst/_1700_,22.5µm
net1205,22.5µm
signal_processor_x_inst/_055_,22.45µm
spi_regs_inst/_0526_,22.45µm
spi_regs_inst/reg_wr_data\[1\],22.45µm
wave_controller_x_inst/_0133_,22.45µm
wave_controller_x_inst/_0475_,22.45µm
wave_controller_x_inst/_0625_,22.45µm
wave_controller_x_inst/_0733_,22.45µm
wave_controller_x_inst/_0817_,22.45µm
wave_controller_x_inst/_0875_,22.45µm
wave_controller_x_inst/_0974_,22.45µm
wave_controller_x_inst/_0978_,22.45µm
wave_controller_x_inst/_1188_,22.45µm
wave_controller_x_inst/_1353_,22.45µm
wave_controller_x_inst/_1445_,22.45µm
wave_controller_y_inst/_0218_,22.45µm
wave_controller_y_inst/_0382_,22.45µm
wave_controller_y_inst/_0462_,22.45µm
wave_controller_y_inst/_0857_,22.45µm
wave_controller_y_inst/_0871_,22.45µm
wave_controller_y_inst/_0996_,22.45µm
wave_controller_y_inst/_1063_,22.45µm
wave_controller_y_inst/_1105_,22.45µm
wave_controller_y_inst/_1324_,22.45µm
wave_controller_y_inst/_1727_,22.45µm
wave_controller_y_inst/net288,22.45µm
wave_controller_y_inst/net483,22.45µm
net749,22.45µm
spi_regs_inst/_0184_,22.4µm
spi_regs_inst/_0486_,22.4µm
wave_controller_x_inst/_0373_,22.4µm
wave_controller_x_inst/_0812_,22.4µm
wave_controller_x_inst/_1231_,22.4µm
wave_controller_x_inst/_1232_,22.4µm
wave_controller_x_inst/_1506_,22.4µm
wave_controller_y_inst/_0371_,22.4µm
wave_controller_y_inst/_0409_,22.4µm
wave_controller_y_inst/_0736_,22.4µm
wave_controller_y_inst/_0752_,22.4µm
wave_controller_y_inst/_0941_,22.4µm
wave_controller_y_inst/_1181_,22.4µm
wave_controller_y_inst/_1503_,22.4µm
signal_processor_x_inst/net730,22.4µm
wave_controller_x_inst/_1378_,22.04µm
wave_controller_y_inst/_0774_,22.04µm
wave_controller_x_inst/_0774_,21.99µm
wave_controller_y_inst/_0402_,21.99µm
wave_controller_y_inst/_0674_,21.99µm
spi_regs_inst/net583,21.99µm
wave_controller_x_inst/_0920_,21.94µm
wave_controller_x_inst/_1303_,21.94µm
wave_controller_x_inst/_1657_,21.94µm
wave_controller_y_inst/_0536_,21.94µm
wave_controller_y_inst/_1734_,21.94µm
wave_controller_y_inst/net1490,21.94µm
cal_phase90_offset_x\[18\],21.89µm
signal_processor_x_inst/_092_,21.89µm
spi_regs_inst/_0027_,21.89µm
wave_controller_x_inst/_0166_,21.89µm
wave_controller_x_inst/_0383_,21.89µm
wave_controller_x_inst/_0638_,21.89µm
wave_controller_x_inst/_0770_,21.89µm
wave_controller_x_inst/_0772_,21.89µm
wave_controller_x_inst/_0779_,21.89µm
wave_controller_x_inst/_0910_,21.89µm
wave_controller_x_inst/_1692_,21.89µm
wave_controller_y_inst/_0253_,21.89µm
wave_controller_y_inst/_0480_,21.89µm
wave_controller_y_inst/_1027_,21.89µm
wave_controller_y_inst/_1462_,21.89µm
wave_controller_y_inst/_1488_,21.89µm
wave_controller_y_inst/_1499_,21.89µm
wave_controller_y_inst/_1606_,21.89µm
wave_controller_x_inst/net723,21.89µm
wave_controller_x_inst/net1364,21.89µm
net1558,21.89µm
cal_phase270_offset_x\[3\],21.84µm
signal_processor_y_inst/cnt_out\[3\],21.84µm
spi_regs_inst/_0648_,21.84µm
wave_controller_x_inst/_0427_,21.84µm
wave_controller_x_inst/_0985_,21.84µm
wave_controller_x_inst/_1036_,21.84µm
wave_controller_x_inst/_1642_,21.84µm
wave_controller_x_inst/_1740_,21.84µm
wave_controller_y_inst/_0245_,21.84µm
wave_controller_y_inst/_0251_,21.84µm
wave_controller_y_inst/_0567_,21.84µm
wave_controller_y_inst/_0775_,21.84µm
wave_controller_y_inst/_0828_,21.84µm
net1321,21.84µm
net1426,21.84µm
wave_controller_y_inst/_0315_,21.56µm
wave_controller_x_inst/_0171_,21.43µm
wave_controller_x_inst/_0212_,21.43µm
wave_controller_y_inst/_1273_,21.43µm
wave_controller_y_inst/net247,21.43µm
net1576,21.405µm
bidir_in[1],21.405µm
signal_processor_y_inst/_074_,21.38µm
signal_processor_y_inst/cycle_count\[3\],21.38µm
wave_controller_x_inst/_0574_,21.38µm
wave_controller_x_inst/_1196_,21.38µm
wave_controller_x_inst/_1618_,21.38µm
wave_controller_x_inst/_1662_,21.38µm
wave_controller_y_inst/_0956_,21.38µm
wave_controller_x_inst/net266,21.38µm
wave_controller_x_inst/net677,21.38µm
spi_regs_inst/net1393,21.38µm
cal_phase0_offset_y\[12\],21.33µm
wave_controller_x_inst/_0199_,21.33µm
wave_controller_x_inst/_0224_,21.33µm
wave_controller_x_inst/_0283_,21.33µm
wave_controller_x_inst/_0314_,21.33µm
wave_controller_x_inst/_0375_,21.33µm
wave_controller_x_inst/_0460_,21.33µm
wave_controller_x_inst/_0678_,21.33µm
wave_controller_x_inst/_0690_,21.33µm
wave_controller_x_inst/_0877_,21.33µm
wave_controller_x_inst/_0883_,21.33µm
wave_controller_x_inst/_0951_,21.33µm
wave_controller_x_inst/_1375_,21.33µm
wave_controller_x_inst/_1452_,21.33µm
wave_controller_x_inst/_1545_,21.33µm
wave_controller_x_inst/_1559_,21.33µm
wave_controller_x_inst/_1614_,21.33µm
wave_controller_x_inst/_1695_,21.33µm
wave_controller_x_inst/_1699_,21.33µm
wave_controller_y_inst/_0374_,21.33µm
wave_controller_y_inst/_0389_,21.33µm
wave_controller_y_inst/_0793_,21.33µm
wave_controller_y_inst/_0832_,21.33µm
wave_controller_y_inst/_1025_,21.33µm
wave_controller_y_inst/_1163_,21.33µm
wave_controller_y_inst/_1263_,21.33µm
wave_controller_y_inst/_1426_,21.33µm
wave_controller_y_inst/_1486_,21.33µm
wave_controller_y_inst/_1589_,21.33µm
wave_controller_y_inst/_1628_,21.33µm
wave_controller_x_inst/net141,21.33µm
signal_processor_y_inst/_096_,21.28µm
spi_regs_inst/_0086_,21.28µm
spi_regs_inst/_0244_,21.28µm
spi_regs_inst/_0260_,21.28µm
spi_regs_inst/_0333_,21.28µm
wave_controller_x_inst/_0198_,21.28µm
wave_controller_x_inst/_0569_,21.28µm
wave_controller_x_inst/_0634_,21.28µm
wave_controller_x_inst/_0825_,21.28µm
wave_controller_x_inst/_1674_,21.28µm
wave_controller_y_inst/_0820_,21.28µm
wave_controller_y_inst/_0987_,21.28µm
wave_controller_y_inst/_1231_,21.28µm
wave_controller_y_inst/_1287_,21.28µm
wave_controller_y_inst/_1363_,21.28µm
wave_controller_y_inst/net799,21.28µm
wave_controller_x_inst/_0263_,20.87µm
wave_controller_x_inst/_1113_,20.87µm
net1611,20.845µm
net1571,20.845µm
net1618,20.845µm
bidir_oe[3],20.845µm
net9,20.82µm
wave_controller_x_inst/_0191_,20.82µm
wave_controller_x_inst/_1271_,20.82µm
wave_controller_y_inst/_0162_,20.82µm
wave_controller_y_inst/_0644_,20.82µm
wave_controller_y_inst/_0646_,20.82µm
wave_controller_y_inst/_0650_,20.82µm
wave_controller_y_inst/_0679_,20.82µm
wave_controller_y_inst/_1558_,20.82µm
latch_phase90_ack_x,20.77µm
signal_processor_x_inst/_064_,20.77µm
signal_processor_y_inst/_016_,20.77µm
spi_regs_inst/_0378_,20.77µm
spi_regs_inst/_0504_,20.77µm
wave_controller_x_inst/_0454_,20.77µm
wave_controller_x_inst/_0550_,20.77µm
wave_controller_x_inst/_0657_,20.77µm
wave_controller_x_inst/_0815_,20.77µm
wave_controller_x_inst/_0945_,20.77µm
wave_controller_x_inst/_1446_,20.77µm
wave_controller_x_inst/_1569_,20.77µm
wave_controller_x_inst/_1579_,20.77µm
wave_controller_y_inst/_0180_,20.77µm
wave_controller_y_inst/_0203_,20.77µm
wave_controller_y_inst/_0448_,20.77µm
wave_controller_y_inst/_0667_,20.77µm
wave_controller_y_inst/_0690_,20.77µm
wave_controller_y_inst/_0790_,20.77µm
wave_controller_y_inst/_0920_,20.77µm
wave_controller_y_inst/_0974_,20.77µm
wave_controller_y_inst/_1236_,20.77µm
