net,length_um
wave_controller_y_inst/_0699_,28.1µm
wave_controller_y_inst/_0931_,28.1µm
signal_processor_x_inst/_074_,28.05µm
spi_regs_inst/_0248_,28.05µm
wave_controller_x_inst/_0233_,28.05µm
wave_controller_x_inst/_0313_,28.05µm
wave_controller_x_inst/_0711_,28.05µm
wave_controller_x_inst/_0867_,28.05µm
wave_controller_x_inst/_0869_,28.05µm
wave_controller_x_inst/_0877_,28.05µm
wave_controller_x_inst/_1353_,28.05µm
wave_controller_x_inst/_1418_,28.05µm
wave_controller_y_inst/_0272_,28.05µm
wave_controller_y_inst/_0573_,28.05µm
wave_controller_y_inst/_0581_,28.05µm
wave_controller_y_inst/_0646_,28.05µm
wave_controller_y_inst/_1700_,28.05µm
wave_controller_y_inst/_1704_,28.05µm
wave_controller_y_inst/net187,28.05µm
signal_processor_y_inst/_066_,28µm
spi_regs_inst/_0137_,28µm
wave_controller_x_inst/_0289_,28µm
wave_controller_x_inst/_0837_,28µm
wave_controller_x_inst/_1206_,28µm
wave_controller_x_inst/_1466_,28µm
wave_controller_y_inst/_0900_,28µm
wave_controller_y_inst/_1446_,28µm
wave_controller_x_inst/net94,28µm
raw_edge1_x\[8\],27.59µm
signal_processor_x_inst/_066_,27.59µm
wave_controller_y_inst/_0275_,27.54µm
wave_controller_y_inst/_0843_,27.54µm
wave_controller_y_inst/_0917_,27.54µm
wave_controller_y_inst/_0920_,27.54µm
wave_controller_y_inst/_0988_,27.54µm
wave_controller_y_inst/_1360_,27.54µm
wave_controller_y_inst/_1451_,27.54µm
spi_regs_inst/net580,27.54µm
signal_processor_y_inst/s270_pipe\[0\],27.49µm
spi_regs_inst/_0112_,27.49µm
spi_regs_inst/_0244_,27.49µm
spi_regs_inst/_0282_,27.49µm
wave_controller_x_inst/_0389_,27.49µm
wave_controller_x_inst/_0788_,27.49µm
wave_controller_x_inst/_1483_,27.49µm
wave_controller_y_inst/_0052_,27.49µm
wave_controller_y_inst/_0316_,27.49µm
wave_controller_y_inst/_0382_,27.49µm
wave_controller_y_inst/_0804_,27.49µm
wave_controller_y_inst/_1463_,27.49µm
wave_controller_y_inst/_1747_,27.49µm
wave_controller_y_inst/net138,27.49µm
wave_controller_y_inst/net624,27.49µm
wave_controller_y_inst/net1087,27.49µm
wave_controller_x_inst/_0288_,27.44µm
wave_controller_x_inst/_0849_,27.44µm
wave_controller_x_inst/_1446_,27.44µm
wave_controller_y_inst/_0142_,27.44µm
wave_controller_y_inst/_0290_,27.44µm
wave_controller_y_inst/net608,27.44µm
net1299,27.44µm
signal_processor_y_inst/_050_,27.03µm
wave_controller_x_inst/_0804_,27.03µm
wave_controller_y_inst/_0358_,27.03µm
net1586,27.005µm
net1590,27.005µm
signal_processor_x_inst/s90_pipe\[3\],26.98µm
wave_controller_x_inst/_0171_,26.98µm
wave_controller_x_inst/_0182_,26.98µm
wave_controller_x_inst/_1385_,26.98µm
wave_controller_y_inst/_0560_,26.98µm
wave_controller_y_inst/_0685_,26.98µm
wave_controller_y_inst/_1270_,26.98µm
wave_controller_y_inst/_1453_,26.98µm
wave_controller_y_inst/_1498_,26.98µm
wave_controller_y_inst/_1513_,26.98µm
wave_controller_y_inst/comp_sync4,26.98µm
raw_edge3_x\[0\],26.93µm
spi_regs_inst/_0500_,26.93µm
wave_controller_x_inst/_0490_,26.93µm
wave_controller_x_inst/_0663_,26.93µm
wave_controller_x_inst/_0936_,26.93µm
wave_controller_x_inst/_1105_,26.93µm
wave_controller_x_inst/_1119_,26.93µm
wave_controller_x_inst/_1480_,26.93µm
wave_controller_x_inst/_1595_,26.93µm
wave_controller_x_inst/_1597_,26.93µm
wave_controller_y_inst/_0288_,26.93µm
wave_controller_y_inst/_1007_,26.93µm
wave_controller_y_inst/ds_acc\[7\],26.93µm
wave_controller_x_inst/net134,26.93µm
spi_regs_inst/_0365_,26.88µm
spi_regs_inst/_0623_,26.88µm
wave_controller_x_inst/_0494_,26.88µm
wave_controller_x_inst/_0753_,26.88µm
wave_controller_x_inst/_0968_,26.88µm
wave_controller_x_inst/_1280_,26.88µm
wave_controller_x_inst/_1698_,26.88µm
wave_controller_y_inst/_0482_,26.88µm
wave_controller_y_inst/_1234_,26.88µm
wave_controller_y_inst/_1472_,26.88µm
wave_controller_y_inst/_1655_,26.88µm
wave_controller_y_inst/net766,26.88µm
wave_controller_y_inst/_0684_,26.47µm
wave_controller_y_inst/net645,26.47µm
input_in,26.445µm
wave_controller_x_inst/_0697_,26.42µm
wave_controller_x_inst/_0727_,26.42µm
wave_controller_y_inst/_0253_,26.42µm
wave_controller_y_inst/_0347_,26.42µm
wave_controller_y_inst/_1368_,26.42µm
wave_controller_y_inst/_1673_,26.42µm
spi_regs_inst/net534,26.42µm
cal_phase0_offset_x\[3\],26.37µm
signal_processor_y_inst/_104_,26.37µm
wave_controller_x_inst/_0574_,26.37µm
wave_controller_x_inst/_0858_,26.37µm
wave_controller_x_inst/_1179_,26.37µm
wave_controller_x_inst/_1236_,26.37µm
wave_controller_x_inst/_1714_,26.37µm
wave_controller_x_inst/cal_burst_active,26.37µm
wave_controller_x_inst/ds_acc\[3\],26.37µm
wave_controller_y_inst/_0197_,26.37µm
wave_controller_y_inst/_0912_,26.37µm
wave_controller_y_inst/_1197_,26.37µm
wave_controller_y_inst/_1236_,26.37µm
wave_controller_y_inst/_1349_,26.37µm
wave_controller_y_inst/_1381_,26.37µm
wave_controller_y_inst/_1667_,26.37µm
wave_controller_y_inst/_1729_,26.37µm
wave_controller_y_inst/cal_burst_active,26.37µm
wave_controller_y_inst/net161,26.37µm
wave_controller_y_inst/net810,26.37µm
spi_regs_inst/_0258_,26.32µm
wave_controller_x_inst/_0776_,26.32µm
wave_controller_x_inst/_0806_,26.32µm
wave_controller_x_inst/_1711_,26.32µm
wave_controller_y_inst/_1536_,26.32µm
wave_controller_y_inst/_1550_,26.32µm
wave_controller_y_inst/net804,26.32µm
wave_controller_y_inst/_1331_,25.91µm
wave_controller_y_inst/_1577_,25.91µm
wave_controller_y_inst/net1377,25.91µm
signal_processor_y_inst/_045_,25.86µm
spi_regs_inst/_0588_,25.86µm
wave_controller_y_inst/_0495_,25.86µm
wave_controller_y_inst/_0544_,25.86µm
wave_controller_y_inst/_1257_,25.86µm
wave_controller_y_inst/_1395_,25.86µm
wave_controller_x_inst/net925,25.86µm
wave_controller_x_inst/_0162_,25.81µm
wave_controller_x_inst/_0332_,25.81µm
wave_controller_x_inst/_0590_,25.81µm
wave_controller_x_inst/_0640_,25.81µm
wave_controller_x_inst/_0681_,25.81µm
wave_controller_x_inst/_0694_,25.81µm
wave_controller_x_inst/_0836_,25.81µm
wave_controller_x_inst/_0885_,25.81µm
wave_controller_x_inst/_0983_,25.81µm
wave_controller_x_inst/_1373_,25.81µm
wave_controller_y_inst/_0569_,25.81µm
wave_controller_y_inst/_0645_,25.81µm
wave_controller_y_inst/_0694_,25.81µm
wave_controller_y_inst/_0933_,25.81µm
wave_controller_y_inst/_1230_,25.81µm
wave_controller_y_inst/_1303_,25.81µm
wave_controller_y_inst/_1373_,25.81µm
wave_controller_y_inst/_1682_,25.81µm
wave_controller_x_inst/_0169_,25.76µm
wave_controller_x_inst/_0287_,25.76µm
wave_controller_x_inst/_0309_,25.76µm
wave_controller_x_inst/_0980_,25.76µm
wave_controller_x_inst/_0987_,25.76µm
wave_controller_x_inst/_1028_,25.76µm
wave_controller_x_inst/_1256_,25.76µm
wave_controller_y_inst/_0669_,25.76µm
wave_controller_y_inst/_0880_,25.76µm
wave_controller_y_inst/_1414_,25.76µm
wave_controller_y_inst/_1533_,25.76µm
wave_controller_y_inst/_1740_,25.76µm
wave_controller_y_inst/net1409,25.76µm
spi_regs_inst/net1480,25.76µm
wave_controller_x_inst/_0223_,25.4µm
wave_controller_x_inst/_1473_,25.4µm
cfg_f_MEMS_fcw_x\[5\],25.35µm
wave_controller_x_inst/_0204_,25.35µm
wave_controller_x_inst/_0499_,25.35µm
wave_controller_x_inst/_1655_,25.35µm
wave_controller_y_inst/_0329_,25.35µm
wave_controller_y_inst/_0976_,25.35µm
wave_controller_y_inst/_1442_,25.35µm
wave_controller_y_inst/_1507_,25.35µm
spi_regs_inst/net1500,25.35µm
net1560,25.325µm
net1585,25.325µm
net1593,25.325µm
net1598,25.325µm
net1599,25.325µm
cal_phase270_offset_x\[14\],25.3µm
spi_regs_inst/_0257_,25.3µm
wave_controller_x_inst/_1653_,25.3µm
wave_controller_x_inst/_1739_,25.3µm
wave_controller_y_inst/_0644_,25.3µm
wave_controller_y_inst/_0722_,25.3µm
wave_controller_y_inst/_0943_,25.3µm
wave_controller_y_inst/_1581_,25.3µm
wave_controller_y_inst/_1718_,25.3µm
spi_regs_inst/net1403,25.3µm
spi_regs_inst/_0071_,25.25µm
wave_controller_x_inst/_0176_,25.25µm
wave_controller_x_inst/_0732_,25.25µm
wave_controller_x_inst/_1411_,25.25µm
wave_controller_x_inst/_1462_,25.25µm
wave_controller_x_inst/_1676_,25.25µm
wave_controller_x_inst/_1752_,25.25µm
wave_controller_y_inst/_0389_,25.25µm
wave_controller_y_inst/_0494_,25.25µm
wave_controller_y_inst/_0721_,25.25µm
wave_controller_y_inst/_0794_,25.25µm
wave_controller_y_inst/_0878_,25.25µm
wave_controller_y_inst/_0980_,25.25µm
wave_controller_y_inst/_1417_,25.25µm
wave_controller_y_inst/_1462_,25.25µm
wave_controller_y_inst/net232,25.25µm
wave_controller_x_inst/_0391_,25.2µm
wave_controller_x_inst/_1438_,25.2µm
wave_controller_x_inst/_1541_,25.2µm
wave_controller_x_inst/_1576_,25.2µm
wave_controller_y_inst/_0875_,25.2µm
wave_controller_y_inst/_1158_,25.2µm
wave_controller_y_inst/_1596_,25.2µm
wave_controller_y_inst/_1632_,25.2µm
net1227,25.2µm
wave_controller_y_inst/_0386_,24.79µm
net1566,24.765µm
net1592,24.765µm
net1594,24.765µm
net1600,24.765µm
cfg_f_MEMS_fcw_y\[1\],24.74µm
signal_processor_x_inst/_045_,24.74µm
spi_regs_inst/_0606_,24.74µm
wave_controller_x_inst/_0253_,24.74µm
wave_controller_y_inst/_0436_,24.74µm
wave_controller_y_inst/_0579_,24.74µm
wave_controller_y_inst/_0667_,24.74µm
cal_phase0_offset_y\[7\],24.69µm
cal_phase270_offset_y\[5\],24.69µm
signal_processor_y_inst/_105_,24.69µm
spi_regs_inst/_0512_,24.69µm
wave_controller_x_inst/_1444_,24.69µm
wave_controller_x_inst/_1532_,24.69µm
wave_controller_x_inst/_1650_,24.69µm
wave_controller_x_inst/_1723_,24.69µm
wave_controller_y_inst/_0166_,24.69µm
wave_controller_y_inst/_0204_,24.69µm
wave_controller_y_inst/_0269_,24.69µm
wave_controller_y_inst/_0289_,24.69µm
wave_controller_y_inst/_0325_,24.69µm
wave_controller_y_inst/_0540_,24.69µm
wave_controller_y_inst/_0744_,24.69µm
wave_controller_y_inst/_1720_,24.69µm
wave_controller_x_inst/net238,24.69µm
spi_regs_inst/net1368,24.69µm
cal_phase0_offset_x\[18\],24.64µm
cal_phase270_offset_y\[2\],24.64µm
signal_processor_y_inst/_062_,24.64µm
spi_regs_inst/_0533_,24.64µm
wave_controller_x_inst/_0008_,24.64µm
wave_controller_x_inst/_0306_,24.64µm
wave_controller_x_inst/_0536_,24.64µm
wave_controller_x_inst/_0721_,24.64µm
wave_controller_x_inst/_0862_,24.64µm
wave_controller_x_inst/_0910_,24.64µm
wave_controller_x_inst/_1570_,24.64µm
wave_controller_y_inst/_0159_,24.64µm
wave_controller_y_inst/_0404_,24.64µm
wave_controller_y_inst/_0746_,24.64µm
wave_controller_y_inst/_1013_,24.64µm
wave_controller_y_inst/_1469_,24.64µm
wave_controller_y_inst/_1544_,24.64µm
wave_controller_y_inst/_1659_,24.64µm
wave_controller_x_inst/net651,24.64µm
wave_controller_y_inst/_0653_,24.28µm
net1591,24.255µm
wave_controller_y_inst/_0213_,24.23µm
wave_controller_y_inst/_0538_,24.23µm
wave_controller_y_inst/_1723_,24.23µm
net1608,24.205µm
net1564,24.205µm
net1568,24.205µm
net1578,24.205µm
wave_controller_x_inst/_0212_,24.18µm
wave_controller_x_inst/_0274_,24.18µm
wave_controller_x_inst/_0354_,24.18µm
wave_controller_x_inst/_0976_,24.18µm
wave_controller_x_inst/_1635_,24.18µm
wave_controller_x_inst/_1747_,24.18µm
wave_controller_y_inst/_0201_,24.18µm
wave_controller_y_inst/_0255_,24.18µm
wave_controller_y_inst/_0558_,24.18µm
wave_controller_y_inst/_0821_,24.18µm
wave_controller_y_inst/_0972_,24.18µm
wave_controller_y_inst/_1608_,24.18µm
wave_controller_y_inst/_1628_,24.18µm
wave_controller_y_inst/ds_acc\[1\],24.18µm
wave_controller_y_inst/net641,24.18µm
wave_controller_x_inst/net933,24.18µm
spi_regs_inst/_0243_,24.13µm
spi_regs_inst/_0316_,24.13µm
spi_regs_inst/_0329_,24.13µm
spi_regs_inst/_0366_,24.13µm
wave_controller_x_inst/_0786_,24.13µm
wave_controller_x_inst/_0868_,24.13µm
wave_controller_x_inst/_0887_,24.13µm
wave_controller_x_inst/_1036_,24.13µm
wave_controller_x_inst/_1230_,24.13µm
wave_controller_x_inst/_1318_,24.13µm
wave_controller_x_inst/_1540_,24.13µm
wave_controller_x_inst/_1656_,24.13µm
wave_controller_y_inst/_0245_,24.13µm
wave_controller_y_inst/_0424_,24.13µm
wave_controller_y_inst/_0483_,24.13µm
wave_controller_y_inst/_0951_,24.13µm
wave_controller_y_inst/_0954_,24.13µm
wave_controller_y_inst/_0969_,24.13µm
wave_controller_y_inst/_1180_,24.13µm
wave_controller_y_inst/_1261_,24.13µm
spi_regs_inst/_0333_,24.08µm
spi_regs_inst/_0462_,24.08µm
spi_regs_inst/_0489_,24.08µm
wave_controller_x_inst/_0218_,24.08µm
wave_controller_x_inst/_0224_,24.08µm
wave_controller_x_inst/_0329_,24.08µm
wave_controller_x_inst/_0435_,24.08µm
wave_controller_x_inst/_0462_,24.08µm
wave_controller_x_inst/_0492_,24.08µm
wave_controller_x_inst/_1118_,24.08µm
wave_controller_x_inst/_1270_,24.08µm
wave_controller_x_inst/_1356_,24.08µm
wave_controller_x_inst/_1561_,24.08µm
wave_controller_y_inst/_0533_,24.08µm
wave_controller_y_inst/_0601_,24.08µm
wave_controller_y_inst/_1049_,24.08µm
wave_controller_y_inst/_1229_,24.08µm
wave_controller_y_inst/_1501_,24.08µm
wave_controller_y_inst/net151,24.08µm
net1618,23.695µm
wave_controller_x_inst/_0398_,23.67µm
wave_controller_x_inst/_0797_,23.67µm
wave_controller_y_inst/_1263_,23.67µm
wave_controller_y_inst/cal_burst_armed,23.67µm
net1584,23.645µm
net1603,23.645µm
bidir_out[2],23.645µm
net,23.645µm
wave_controller_x_inst/_0722_,23.62µm
wave_controller_x_inst/_1618_,23.62µm
wave_controller_x_inst/_1627_,23.62µm
wave_controller_y_inst/_1548_,23.62µm
wave_controller_y_inst/_1698_,23.62µm
wave_controller_y_inst/net265,23.62µm
spi_regs_inst/net309,23.62µm
spi_regs_inst/net551,23.62µm
net1581,23.615µm
spi_regs_inst/_0173_,23.57µm
wave_controller_x_inst/_0207_,23.57µm
wave_controller_x_inst/_0321_,23.57µm
wave_controller_x_inst/_0342_,23.57µm
wave_controller_x_inst/_0412_,23.57µm
wave_controller_x_inst/_0442_,23.57µm
wave_controller_x_inst/_0562_,23.57µm
wave_controller_x_inst/_0658_,23.57µm
wave_controller_x_inst/_0878_,23.57µm
wave_controller_x_inst/_0879_,23.57µm
wave_controller_x_inst/_1238_,23.57µm
wave_controller_x_inst/_1600_,23.57µm
wave_controller_y_inst/_0074_,23.57µm
wave_controller_y_inst/_0353_,23.57µm
wave_controller_y_inst/_0526_,23.57µm
wave_controller_y_inst/_0596_,23.57µm
wave_controller_y_inst/_1650_,23.57µm
wave_controller_y_inst/_1728_,23.57µm
net1340,23.57µm
wave_controller_x_inst/net1434,23.57µm
spi_regs_inst/_0187_,23.52µm
spi_regs_inst/_0270_,23.52µm
spi_regs_inst/_0409_,23.52µm
wave_controller_x_inst/_0096_,23.52µm
wave_controller_x_inst/_0248_,23.52µm
wave_controller_x_inst/_0832_,23.52µm
wave_controller_x_inst/_1101_,23.52µm
wave_controller_x_inst/_1190_,23.52µm
wave_controller_x_inst/_1384_,23.52µm
wave_controller_x_inst/_1665_,23.52µm
wave_controller_x_inst/_1691_,23.52µm
wave_controller_x_inst/_1736_,23.52µm
wave_controller_x_inst/wave_cycle_cnt\[7\],23.52µm
wave_controller_y_inst/_0774_,23.52µm
wave_controller_y_inst/_0968_,23.52µm
wave_controller_y_inst/_1282_,23.52µm
wave_controller_y_inst/_1591_,23.52µm
net1565,23.135µm
net1572,23.135µm
wave_controller_x_inst/_1311_,23.11µm
wave_controller_y_inst/_0335_,23.11µm
net1527,23.11µm
net1610,23.085µm
net1615,23.085µm
net1576,23.085µm
spi_regs_inst/_0002_,23.06µm
wave_controller_x_inst/_0330_,23.06µm
wave_controller_y_inst/_0285_,23.06µm
wave_controller_y_inst/_0766_,23.06µm
wave_controller_y_inst/_1329_,23.06µm
wave_controller_y_inst/_1744_,23.06µm
spi_regs_inst/net561,23.06µm
wave_controller_y_inst/net779,23.06µm
signal_processor_x_inst/cnt_out\[2\],23.01µm
spi_regs_inst/_0130_,23.01µm
spi_regs_inst/_0177_,23.01µm
state_machine_inst/_10_,23.01µm
wave_controller_x_inst/_0153_,23.01µm
wave_controller_x_inst/_0283_,23.01µm
wave_controller_x_inst/_0393_,23.01µm
wave_controller_x_inst/_0641_,23.01µm
wave_controller_x_inst/_0927_,23.01µm
wave_controller_x_inst/_1146_,23.01µm
wave_controller_x_inst/_1192_,23.01µm
wave_controller_x_inst/_1274_,23.01µm
wave_controller_x_inst/_1615_,23.01µm
wave_controller_x_inst/_1704_,23.01µm
wave_controller_y_inst/_0120_,23.01µm
wave_controller_y_inst/_0163_,23.01µm
wave_controller_y_inst/_0320_,23.01µm
wave_controller_y_inst/_0432_,23.01µm
wave_controller_y_inst/_0492_,23.01µm
wave_controller_y_inst/_0949_,23.01µm
wave_controller_y_inst/_0974_,23.01µm
wave_controller_y_inst/_0985_,23.01µm
wave_controller_y_inst/_1008_,23.01µm
wave_controller_y_inst/_1101_,23.01µm
wave_controller_y_inst/_1119_,23.01µm
wave_controller_y_inst/_1402_,23.01µm
wave_controller_y_inst/_1543_,23.01µm
wave_controller_y_inst/_1660_,23.01µm
wave_controller_x_inst/net900,23.01µm
wave_controller_y_inst/net1118,23.01µm
_05_,22.96µm
spi_regs_inst/_0042_,22.96µm
spi_regs_inst/_0119_,22.96µm
spi_regs_inst/_0238_,22.96µm
spi_regs_inst/_0538_,22.96µm
spi_regs_inst/_0639_,22.96µm
wave_controller_x_inst/_0004_,22.96µm
wave_controller_x_inst/_0178_,22.96µm
wave_controller_x_inst/_0684_,22.96µm
wave_controller_x_inst/_0894_,22.96µm
wave_controller_x_inst/_1032_,22.96µm
wave_controller_x_inst/_1330_,22.96µm
wave_controller_x_inst/_1640_,22.96µm
wave_controller_y_inst/_0174_,22.96µm
wave_controller_y_inst/_0682_,22.96µm
wave_controller_y_inst/_0780_,22.96µm
wave_controller_y_inst/_0925_,22.96µm
wave_controller_y_inst/_1105_,22.96µm
wave_controller_y_inst/_1401_,22.96µm
wave_controller_y_inst/net220,22.96µm
net1181,22.96µm
wave_controller_x_inst/_1568_,22.55µm
signal_processor_x_inst/_078_,22.5µm
signal_processor_y_inst/_103_,22.5µm
signal_processor_y_inst/cycle_count\[2\],22.5µm
wave_controller_x_inst/_0386_,22.5µm
wave_controller_x_inst/_1630_,22.5µm
wave_controller_y_inst/_0813_,22.5µm
wave_controller_y_inst/ds_acc\[3\],22.5µm
net1567,22.495µm
signal_processor_y_inst/_076_,22.45µm
signal_processor_y_inst/_096_,22.45µm
spi_regs_inst/_0286_,22.45µm
spi_regs_inst/_0532_,22.45µm
wave_controller_x_inst/_0137_,22.45µm
wave_controller_x_inst/_0580_,22.45µm
wave_controller_x_inst/_0649_,22.45µm
wave_controller_x_inst/_0760_,22.45µm
wave_controller_x_inst/_0855_,22.45µm
wave_controller_x_inst/_0919_,22.45µm
wave_controller_x_inst/_0956_,22.45µm
wave_controller_x_inst/_0999_,22.45µm
wave_controller_x_inst/_1189_,22.45µm
wave_controller_x_inst/_1355_,22.45µm
wave_controller_y_inst/_0337_,22.45µm
wave_controller_y_inst/_0359_,22.45µm
wave_controller_y_inst/_0487_,22.45µm
wave_controller_y_inst/_0660_,22.45µm
wave_controller_y_inst/_0855_,22.45µm
wave_controller_x_inst/net348,22.45µm
wave_controller_x_inst/net1294,22.45µm
spi_regs_inst/_0457_,22.4µm
spi_regs_inst/_0518_,22.4µm
wave_controller_x_inst/_0054_,22.4µm
wave_controller_x_inst/_0197_,22.4µm
wave_controller_x_inst/_0371_,22.4µm
wave_controller_x_inst/_0375_,22.4µm
wave_controller_x_inst/_0990_,22.4µm
wave_controller_x_inst/_1454_,22.4µm
wave_controller_x_inst/_1459_,22.4µm
wave_controller_x_inst/_1522_,22.4µm
wave_controller_y_inst/_0827_,22.4µm
wave_controller_y_inst/_1363_,22.4µm
wave_controller_y_inst/_1393_,22.4µm
signal_processor_x_inst/net713,22.4µm
wave_controller_x_inst/_0222_,21.99µm
wave_controller_y_inst/_1676_,21.99µm
wave_controller_y_inst/net324,21.99µm
net1611,21.965µm
net1575,21.965µm
net1577,21.965µm
cal_timeout,21.94µm
wave_controller_x_inst/_0213_,21.94µm
wave_controller_x_inst/_0225_,21.94µm
wave_controller_x_inst/_1112_,21.94µm
wave_controller_x_inst/_1412_,21.94µm
wave_controller_x_inst/_1548_,21.94µm
wave_controller_x_inst/ds_acc\[0\],21.94µm
wave_controller_y_inst/_0211_,21.94µm
wave_controller_y_inst/_0405_,21.94µm
wave_controller_y_inst/_0637_,21.94µm
wave_controller_y_inst/_0796_,21.94µm
wave_controller_y_inst/_0870_,21.94µm
wave_controller_y_inst/_1223_,21.94µm
wave_controller_y_inst/_1625_,21.94µm
wave_controller_y_inst/net269,21.94µm
wave_controller_x_inst/net1310,21.94µm
_03_,21.89µm
dir_x,21.89µm
signal_processor_y_inst/_027_,21.89µm
spi_regs_inst/_0440_,21.89µm
spi_regs_inst/_0526_,21.89µm
wave_controller_x_inst/_0397_,21.89µm
wave_controller_x_inst/_0545_,21.89µm
wave_controller_x_inst/_0707_,21.89µm
wave_controller_x_inst/_0770_,21.89µm
wave_controller_x_inst/_1705_,21.89µm
wave_controller_y_inst/_0191_,21.89µm
wave_controller_y_inst/_0686_,21.89µm
wave_controller_y_inst/_0944_,21.89µm
wave_controller_y_inst/_1404_,21.89µm
wave_controller_x_inst/net686,21.89µm
spi_regs_inst/_0459_,21.84µm
spi_regs_inst/_0629_,21.84µm
wave_controller_x_inst/_0312_,21.84µm
wave_controller_x_inst/_0411_,21.84µm
wave_controller_x_inst/_0648_,21.84µm
wave_controller_x_inst/_0690_,21.84µm
wave_controller_x_inst/_0900_,21.84µm
wave_controller_x_inst/_1413_,21.84µm
wave_controller_x_inst/_1474_,21.84µm
wave_controller_x_inst/_1585_,21.84µm
wave_controller_y_inst/_0586_,21.84µm
wave_controller_y_inst/_1059_,21.84µm
wave_controller_y_inst/_1510_,21.84µm
wave_controller_x_inst/net870,21.84µm
wave_controller_y_inst/net1382,21.84µm
wave_controller_x_inst/_1215_,21.48µm
net1614,21.455µm
wave_controller_x_inst/_1620_,21.43µm
wave_controller_y_inst/_1271_,21.43µm
net1613,21.405µm
net1605,21.405µm
bidir_oe[3],21.405µm
signal_processor_x_inst/_063_,21.38µm
wave_controller_x_inst/_0255_,21.38µm
wave_controller_x_inst/_0629_,21.38µm
wave_controller_x_inst/_0970_,21.38µm
wave_controller_x_inst/_1089_,21.38µm
wave_controller_x_inst/_1263_,21.38µm
wave_controller_y_inst/_0222_,21.38µm
wave_controller_y_inst/_0355_,21.38µm
wave_controller_y_inst/_0799_,21.38µm
wave_controller_y_inst/net129,21.38µm
latch_phase90_ack_y,21.33µm
signal_processor_y_inst/_086_,21.33µm
spi_regs_inst/_0128_,21.33µm
wave_controller_x_inst/_0106_,21.33µm
wave_controller_x_inst/_0372_,21.33µm
wave_controller_x_inst/_0460_,21.33µm
wave_controller_x_inst/_0470_,21.33µm
wave_controller_x_inst/_0729_,21.33µm
wave_controller_x_inst/_0818_,21.33µm
wave_controller_x_inst/_0960_,21.33µm
wave_controller_x_inst/_1035_,21.33µm
wave_controller_x_inst/_1050_,21.33µm
wave_controller_x_inst/_1370_,21.33µm
wave_controller_x_inst/_1381_,21.33µm
wave_controller_x_inst/_1417_,21.33µm
wave_controller_x_inst/_1452_,21.33µm
wave_controller_x_inst/_1469_,21.33µm
wave_controller_y_inst/_0250_,21.33µm
wave_controller_y_inst/_0416_,21.33µm
wave_controller_y_inst/_0426_,21.33µm
wave_controller_y_inst/_0443_,21.33µm
wave_controller_y_inst/_0624_,21.33µm
wave_controller_y_inst/_0858_,21.33µm
wave_controller_y_inst/ds_acc\[5\],21.33µm
wave_controller_x_inst/net1240,21.33µm
wave_controller_x_inst/net1241,21.33µm
signal_processor_x_inst/net1278,21.33µm
signal_processor_x_inst/_075_,21.28µm
signal_processor_x_inst/cnt_in\[1\],21.28µm
spi_regs_inst/_0255_,21.28µm
spi_regs_inst/_0506_,21.28µm
wave_controller_x_inst/_0532_,21.28µm
wave_controller_x_inst/_0533_,21.28µm
wave_controller_x_inst/_0756_,21.28µm
wave_controller_x_inst/_0848_,21.28µm
wave_controller_x_inst/_1201_,21.28µm
wave_controller_x_inst/_1602_,21.28µm
wave_controller_x_inst/_1720_,21.28µm
wave_controller_y_inst/_0344_,21.28µm
wave_controller_y_inst/_0514_,21.28µm
wave_controller_y_inst/_0575_,21.28µm
wave_controller_x_inst/net80,21.28µm
wave_controller_x_inst/net507,21.28µm
wave_controller_x_inst/net664,21.28µm
wave_controller_y_inst/net764,21.28µm
net1569,20.895µm
net1571,20.895µm
net1583,20.895µm
net1588,20.895µm
wave_controller_x_inst/_0269_,20.87µm
wave_controller_x_inst/_1400_,20.87µm
wave_controller_y_inst/_0202_,20.87µm
wave_controller_y_inst/_0354_,20.87µm
wave_controller_y_inst/_1301_,20.87µm
net1606,20.845µm
net1612,20.845µm
bidir_out[0],20.845µm
wave_controller_x_inst/_0147_,20.82µm
wave_controller_x_inst/_0339_,20.82µm
wave_controller_x_inst/_0344_,20.82µm
wave_controller_x_inst/_1404_,20.82µm
wave_controller_y_inst/_0192_,20.82µm
wave_controller_y_inst/_0368_,20.82µm
wave_controller_y_inst/_1444_,20.82µm
wave_controller_y_inst/_1487_,20.82µm
wave_controller_y_inst/_1517_,20.82µm
wave_controller_y_inst/net615,20.82µm
wave_controller_x_inst/net881,20.82µm
cal_phase270_offset_y\[4\],20.77µm
spi_regs_inst/_0259_,20.77µm
spi_regs_inst/_0369_,20.77µm
state_machine_inst/_05_,20.77µm
wave_controller_x_inst/_0361_,20.77µm
wave_controller_x_inst/_0576_,20.77µm
wave_controller_x_inst/_0954_,20.77µm
wave_controller_x_inst/_1681_,20.77µm
wave_controller_x_inst/_1750_,20.77µm
wave_controller_y_inst/_0013_,20.77µm
wave_controller_y_inst/_0208_,20.77µm
wave_controller_y_inst/_0459_,20.77µm
wave_controller_y_inst/_0785_,20.77µm
wave_controller_y_inst/_0882_,20.77µm
wave_controller_y_inst/_1030_,20.77µm
wave_controller_y_inst/_1152_,20.77µm
wave_controller_y_inst/_1182_,20.77µm
wave_controller_y_inst/_1500_,20.77µm
wave_controller_y_inst/net165,20.77µm
spi_regs_inst/_0070_,20.72µm
wave_controller_x_inst/_0174_,20.72µm
wave_controller_x_inst/_0304_,20.72µm
