Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_277_282,VDD,Metal1,176.5550,1098.4140,3.300000
FILLER_277_276,VDD,Metal1,156.0600,1098.0325,3.300000
FILLER_277_212,VDD,Metal1,137.3550,1098.4140,3.300000
FILLER_277_206,VDD,Metal1,116.8600,1098.0325,3.300000
FILLER_277_142,VDD,Metal1,98.1550,1098.4140,3.300000
FILLER_277_136,VDD,Metal1,77.6600,1098.0325,3.300000
FILLER_277_72,VDD,Metal1,58.9550,1098.4140,3.300000
FILLER_277_66,VDD,Metal1,38.4600,1098.0325,3.300000
FILLER_277_2,VDD,Metal1,19.7550,1098.4140,3.300000
FILLER_276_903,VDD,Metal1,505.9600,1097.6000,3.300000
FILLER_276_901,VDD,Metal1,505.1200,1097.6000,3.300000
FILLER_276_893,VDD,Metal1,502.8265,1097.0230,3.300000
FILLER_276_877,VDD,Metal1,496.2080,1096.9080,3.300000
FILLER_276_871,VDD,Metal1,489.2600,1097.1675,3.300000
FILLER_276_807,VDD,Metal1,470.5550,1096.7855,3.300000
FILLER_276_801,VDD,Metal1,450.0600,1097.1675,3.300000
FILLER_276_737,VDD,Metal1,431.3550,1096.7855,3.300000
FILLER_276_731,VDD,Metal1,410.8600,1097.1675,3.300000
FILLER_276_667,VDD,Metal1,392.1550,1096.7855,3.300000
FILLER_276_661,VDD,Metal1,371.6600,1097.1675,3.300000
FILLER_276_597,VDD,Metal1,352.9550,1096.7855,3.300000
FILLER_276_591,VDD,Metal1,332.4600,1097.1675,3.300000
FILLER_276_527,VDD,Metal1,313.7550,1096.7855,3.300000
FILLER_276_521,VDD,Metal1,293.2600,1097.1675,3.300000
FILLER_276_457,VDD,Metal1,274.5550,1096.7855,3.300000
FILLER_276_451,VDD,Metal1,254.0600,1097.1675,3.300000
FILLER_276_387,VDD,Metal1,235.3550,1096.7855,3.300000
FILLER_276_381,VDD,Metal1,214.8600,1097.1675,3.300000
FILLER_276_317,VDD,Metal1,196.1550,1096.7855,3.300000
FILLER_276_311,VDD,Metal1,175.6600,1097.1675,3.300000
FILLER_276_247,VDD,Metal1,156.9550,1096.7855,3.300000
FILLER_276_241,VDD,Metal1,136.4600,1097.1675,3.300000
FILLER_276_177,VDD,Metal1,117.7550,1096.7855,3.300000
FILLER_276_171,VDD,Metal1,97.2600,1097.1675,3.300000
FILLER_276_107,VDD,Metal1,78.5550,1096.7855,3.300000
FILLER_276_101,VDD,Metal1,58.0600,1097.1675,3.300000
FILLER_276_37,VDD,Metal1,39.3550,1096.7855,3.300000
FILLER_276_34,VDD,Metal1,19.3200,1097.6000,3.300000
FILLER_276_2,VDD,Metal1,10.7555,1096.8310,3.300000
FILLER_275_902,VDD,Metal1,505.6800,1089.7600,3.300000
FILLER_275_898,VDD,Metal1,504.3800,1090.1925,3.300000
FILLER_275_890,VDD,Metal1,501.1465,1090.3365,3.300000
FILLER_275_874,VDD,Metal1,494.5280,1090.4520,3.300000
FILLER_275_842,VDD,Metal1,481.1555,1090.5285,3.300000
FILLER_275_836,VDD,Metal1,469.6600,1090.1925,3.300000
FILLER_275_772,VDD,Metal1,450.9550,1090.5740,3.300000
FILLER_275_766,VDD,Metal1,430.4600,1090.1925,3.300000
FILLER_275_702,VDD,Metal1,411.7550,1090.5740,3.300000
FILLER_275_696,VDD,Metal1,391.2600,1090.1925,3.300000
FILLER_275_632,VDD,Metal1,372.5550,1090.5740,3.300000
FILLER_275_626,VDD,Metal1,352.0600,1090.1925,3.300000
FILLER_275_562,VDD,Metal1,333.3550,1090.5740,3.300000
FILLER_275_556,VDD,Metal1,312.8600,1090.1925,3.300000
FILLER_275_492,VDD,Metal1,294.1550,1090.5740,3.300000
FILLER_275_486,VDD,Metal1,273.6600,1090.1925,3.300000
FILLER_275_422,VDD,Metal1,254.9550,1090.5740,3.300000
FILLER_275_416,VDD,Metal1,234.4600,1090.1925,3.300000
FILLER_275_352,VDD,Metal1,215.7550,1090.5740,3.300000
FILLER_275_346,VDD,Metal1,195.2600,1090.1925,3.300000
FILLER_275_282,VDD,Metal1,176.5550,1090.5740,3.300000
FILLER_275_276,VDD,Metal1,156.0600,1090.1925,3.300000
FILLER_275_212,VDD,Metal1,137.3550,1090.5740,3.300000
FILLER_275_206,VDD,Metal1,116.8600,1090.1925,3.300000
FILLER_275_142,VDD,Metal1,98.1550,1090.5740,3.300000
FILLER_275_136,VDD,Metal1,77.6600,1090.1925,3.300000
FILLER_275_72,VDD,Metal1,58.9550,1090.5740,3.300000
FILLER_275_66,VDD,Metal1,38.4600,1090.1925,3.300000
