Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_225_1472,VDD,Metal1,849.6750,898.4940,3.299993
FILLER_225_1466,VDD,Metal1,829.1800,898.1125,3.299993
FILLER_225_1402,VDD,Metal1,810.4750,898.4940,3.299993
FILLER_225_1396,VDD,Metal1,789.9800,898.1125,3.299993
FILLER_225_1332,VDD,Metal1,771.2750,898.4940,3.299993
FILLER_225_1326,VDD,Metal1,750.7800,898.1125,3.299993
FILLER_225_1262,VDD,Metal1,732.0750,898.4940,3.299993
FILLER_225_1256,VDD,Metal1,711.5800,898.1125,3.299993
FILLER_225_1192,VDD,Metal1,692.8750,898.4940,3.299993
FILLER_225_1186,VDD,Metal1,672.3800,898.1125,3.299993
FILLER_225_1122,VDD,Metal1,653.6750,898.4940,3.299993
FILLER_225_1116,VDD,Metal1,633.1800,898.1125,3.299993
FILLER_225_1052,VDD,Metal1,614.4750,898.4940,3.299993
FILLER_225_1046,VDD,Metal1,593.9800,898.1125,3.299993
FILLER_225_982,VDD,Metal1,575.2750,898.4940,3.299993
FILLER_225_976,VDD,Metal1,554.7800,898.1125,3.299993
FILLER_225_912,VDD,Metal1,536.0750,898.4940,3.299993
FILLER_225_909,VDD,Metal1,516.0400,897.6800,3.299993
FILLER_225_907,VDD,Metal1,515.2000,897.6800,3.299993
FILLER_225_899,VDD,Metal1,512.9065,898.2565,3.299993
FILLER_225_890,VDD,Metal1,505.6800,897.6800,3.299992
FILLER_225_855,VDD,Metal1,485.8000,897.6800,3.299992
FILLER_225_853,VDD,Metal1,484.9600,897.6800,3.299992
FILLER_225_849,VDD,Metal1,483.6600,898.1125,3.299992
FILLER_225_842,VDD,Metal1,478.5200,897.6800,3.299992
FILLER_225_839,VDD,Metal1,476.8400,897.6800,3.299992
FILLER_225_835,VDD,Metal1,475.8200,898.1125,3.299992
FILLER_225_800,VDD,Metal1,455.0000,897.6800,3.299992
FILLER_225_796,VDD,Metal1,453.9800,898.1125,3.299992
FILLER_225_788,VDD,Metal1,450.7465,898.2565,3.299992
FILLER_225_772,VDD,Metal1,444.1280,898.3720,3.299992
FILLER_225_762,VDD,Metal1,436.1865,898.2565,3.299992
FILLER_225_726,VDD,Metal1,413.8400,897.6800,3.299992
FILLER_225_718,VDD,Metal1,411.5465,898.2565,3.299992
FILLER_225_702,VDD,Metal1,404.9280,898.3720,3.299992
FILLER_225_696,VDD,Metal1,397.9800,898.1125,3.299992
FILLER_225_632,VDD,Metal1,379.2750,898.4940,3.299992
FILLER_225_626,VDD,Metal1,358.7800,898.1125,3.299992
FILLER_225_562,VDD,Metal1,340.0750,898.4940,3.299992
FILLER_225_556,VDD,Metal1,319.5800,898.1125,3.299992
FILLER_225_492,VDD,Metal1,300.8750,898.4940,3.299992
FILLER_225_486,VDD,Metal1,280.3800,898.1125,3.299992
FILLER_225_422,VDD,Metal1,261.6750,898.4940,3.299992
FILLER_225_419,VDD,Metal1,241.6400,897.6800,3.299992
FILLER_225_403,VDD,Metal1,237.4880,898.3720,3.299992
FILLER_225_398,VDD,Metal1,229.8800,897.6800,3.299992
FILLER_225_396,VDD,Metal1,229.0400,897.6800,3.299992
FILLER_225_392,VDD,Metal1,227.7400,898.1125,3.299992
FILLER_225_361,VDD,Metal1,209.4400,897.6800,3.299993
FILLER_225_352,VDD,Metal1,205.3400,898.1125,3.299995
FILLER_225_346,VDD,Metal1,201.9800,898.1125,3.299995
FILLER_225_282,VDD,Metal1,183.2750,898.4940,3.299995
FILLER_225_276,VDD,Metal1,162.7800,898.1125,3.299995
FILLER_225_212,VDD,Metal1,144.0750,898.4940,3.299995
FILLER_225_206,VDD,Metal1,123.5800,898.1125,3.299995
FILLER_225_142,VDD,Metal1,104.8750,898.4940,3.299995
FILLER_225_136,VDD,Metal1,84.3800,898.1125,3.299995
FILLER_225_72,VDD,Metal1,65.6750,898.4940,3.299995
FILLER_225_66,VDD,Metal1,45.1800,898.1125,3.299995
FILLER_225_2,VDD,Metal1,26.4750,898.4940,3.299995
FILLER_224_1609,VDD,Metal1,908.3200,897.6800,3.299993
FILLER_224_1577,VDD,Metal1,899.4755,896.9110,3.299993
