net,length_um
_00622_,28.05µm
_01144_,28.05µm
_01837_,28.05µm
_02019_,28.05µm
_02047_,28.05µm
_03009_,28.05µm
_03154_,28.05µm
_03866_,28.05µm
_04548_,28.05µm
raw_edge2_y\[15\],28.05µm
_00377_,28µm
_01547_,28µm
_02251_,28µm
_02307_,28µm
net3,28µm
wave_controller_y_inst.capture_step\[0\],28µm
net120,28µm
_02154_,27.59µm
_03398_,27.59µm
_04133_,27.59µm
cfg_phase0_offset_y\[14\],27.54µm
_00708_,27.49µm
_03692_,27.49µm
wave_controller_x_inst.phase_acc\[18\],27.49µm
_01126_,27.44µm
_01065_,27.08µm
_02126_,27.08µm
_00731_,27.03µm
_01224_,27.03µm
_02277_,27.03µm
_00874_,26.98µm
_01272_,26.98µm
_01999_,26.98µm
_04004_,26.98µm
_00685_,26.93µm
_03758_,26.93µm
_04221_,26.93µm
_04500_,26.93µm
spi_regs_inst.tx_shift\[1\],26.93µm
_01222_,26.88µm
_02131_,26.88µm
_02586_,26.88µm
_03634_,26.88µm
_04214_,26.88µm
_04223_,26.88µm
_04520_,26.88µm
_01404_,26.7µm
_00760_,26.42µm
_00805_,26.42µm
_01414_,26.42µm
_04644_,26.42µm
wave_controller_y_inst.wave_cycle_cnt\[7\],26.42µm
_00933_,26.37µm
_01437_,26.37µm
_01996_,26.37µm
_02009_,26.37µm
_02912_,26.37µm
_02997_,26.37µm
_03931_,26.37µm
_04078_,26.37µm
_01213_,26.32µm
_02351_,26.32µm
_02394_,26.32µm
_03488_,26.32µm
_04485_,26.32µm
_02466_,26.09µm
_01738_,25.96µm
_02211_,25.91µm
net647,25.9µm
net668,25.9µm
net694,25.9µm
_00694_,25.86µm
_02398_,25.86µm
_02454_,25.86µm
_04122_,25.86µm
cfg_phase0_offset_x\[18\],25.86µm
_00287_,25.81µm
_00880_,25.81µm
_01451_,25.81µm
_02621_,25.81µm
_02864_,25.81µm
_03546_,25.81µm
cal_done_y,25.81µm
dir_y,25.81µm
wave_controller_y_inst.ds_acc\[7\],25.81µm
net617,25.81µm
_00588_,25.76µm
_01667_,25.76µm
_02769_,25.76µm
_03018_,25.76µm
_03364_,25.76µm
signal_processor_x_inst.cnt_in\[1\],25.76µm
bidir_in[0],25.62µm
bidir_out[10],25.62µm
_01325_,25.4µm
_02203_,25.35µm
_02217_,25.35µm
_00778_,25.3µm
_02410_,25.3µm
_03639_,25.3µm
_04141_,25.3µm
_00330_,25.25µm
_01093_,25.25µm
_01362_,25.25µm
_01585_,25.25µm
_01623_,25.25µm
_02567_,25.25µm
_02884_,25.25µm
_03240_,25.25µm
_03483_,25.25µm
_03547_,25.25µm
_03766_,25.25µm
_03896_,25.25µm
_04036_,25.25µm
_04068_,25.25µm
move_en_y,25.25µm
spi_regs_inst.rw_n,25.25µm
_00587_,25.2µm
_01239_,25.2µm
_01405_,25.2µm
_01742_,25.2µm
_01847_,25.2µm
_02321_,25.2µm
_03019_,25.2µm
_03397_,25.2µm
_03579_,25.2µm
_01669_,24.79µm
_02588_,24.79µm
_03560_,24.79µm
_04516_,24.79µm
_00918_,24.74µm
_01082_,24.74µm
_01418_,24.74µm
_01552_,24.74µm
_02319_,24.74µm
_02349_,24.74µm
_02649_,24.74µm
_02732_,24.74µm
_03377_,24.74µm
_03462_,24.74µm
_04096_,24.74µm
spi_regs_inst.tx_shift\[4\],24.74µm
net123,24.74µm
_00667_,24.69µm
_00682_,24.69µm
_00782_,24.69µm
_01258_,24.69µm
_01259_,24.69µm
_01316_,24.69µm
_02051_,24.69µm
_02553_,24.69µm
_03092_,24.69µm
_03365_,24.69µm
_03480_,24.69µm
cfg_phase0_offset_x\[16\],24.69µm
wave_controller_y_inst.ds_acc\[6\],24.69µm
net116,24.69µm
_00696_,24.64µm
_01936_,24.64µm
_02289_,24.64µm
_02495_,24.64µm
_03299_,24.64µm
_03400_,24.64µm
_04114_,24.64µm
raw_edge3_y\[19\],24.64µm
signal_processor_x_inst.cnt_out\[1\],24.51µm
_01561_,24.23µm
_02628_,24.23µm
net102,24.23µm
_01556_,24.18µm
_01884_,24.18µm
_02105_,24.18µm
_03288_,24.18µm
_03917_,24.18µm
_04146_,24.18µm
_04155_,24.18µm
count\[16\],24.18µm
_02979_,24.13µm
_03016_,24.13µm
_03457_,24.13µm
_03524_,24.13µm
_03545_,24.13µm
net10,24.13µm
cfg_phase270_offset_x\[13\],24.13µm
signal_processor_y_inst.cnt_in\[1\],24.13µm
signal_processor_y_inst.cycle_count\[2\],24.13µm
wave_controller_x_inst.capture_step\[2\],24.13µm
_01292_,24.08µm
_02231_,24.08µm
_03053_,24.08µm
_03411_,24.08µm
_04534_,24.08µm
_04643_,24.08µm
cal_done_x,24.08µm
bidir_in[2],23.94µm
_02214_,23.67µm
_02372_,23.67µm
_00723_,23.62µm
_01341_,23.62µm
_01497_,23.62µm
_02222_,23.62µm
_02488_,23.62µm
_03271_,23.62µm
_03320_,23.62µm
cfg_phase0_offset_y\[11\],23.62µm
signal_processor_y_inst.cnt_out\[1\],23.62µm
spi_regs_inst.tx_shift\[0\],23.62µm
net456,23.62µm
_00260_,23.57µm
_01123_,23.57µm
_01127_,23.57µm
_01398_,23.57µm
_01431_,23.57µm
_01532_,23.57µm
_01832_,23.57µm
_01914_,23.57µm
_02001_,23.57µm
_03035_,23.57µm
_04038_,23.57µm
_04542_,23.57µm
move_en_x,23.57µm
_00397_,23.52µm
_00841_,23.52µm
_00927_,23.52µm
_01333_,23.52µm
_01473_,23.52µm
_02476_,23.52µm
_02972_,23.52µm
_04584_,23.52µm
raw_edge1_x\[8\],23.11µm
_01216_,23.06µm
_01371_,23.06µm
_01438_,23.06µm
_01498_,23.06µm
_01659_,23.06µm
_01933_,23.06µm
_02036_,23.06µm
_02083_,23.06µm
_03330_,23.06µm
_03528_,23.06µm
_04143_,23.06µm
_04607_,23.06µm
cfg_f_MEMS_fcw_y\[5\],23.06µm
raw_edge3_y\[2\],23.06µm
_00625_,23.01µm
_00883_,23.01µm
_01311_,23.01µm
_01326_,23.01µm
_01462_,23.01µm
_01558_,23.01µm
_02373_,23.01µm
_02612_,23.01µm
_02734_,23.01µm
_02886_,23.01µm
_03885_,23.01µm
cfg_phase0_offset_y\[10\],23.01µm
count\[13\],23.01µm
_02670_,22.96µm
_04544_,22.96µm
_04572_,22.96µm
cfg_phase0_offset_x\[17\],22.96µm
net660,22.82µm
_00983_,22.5µm
_01712_,22.5µm
_02353_,22.5µm
_02579_,22.5µm
_03658_,22.5µm
_03887_,22.5µm
cfg_phase90_offset_y\[15\],22.5µm
spi_regs_inst.sclk_d,22.5µm
wave_controller_x_inst.ds_acc\[6\],22.5µm
_02098_,22.45µm
_02174_,22.45µm
_02463_,22.45µm
_02987_,22.45µm
_03987_,22.45µm
_00097_,22.4µm
_00655_,22.4µm
_01054_,22.4µm
_01332_,22.4µm
_02368_,22.4µm
_02525_,22.4µm
_02548_,22.4µm
_02750_,22.4µm
_03151_,22.4µm
_03256_,22.4µm
_03996_,22.4µm
_04279_,22.4µm
cfg_phase0_offset_x\[1\],22.4µm
bidir_out[19],22.26µm
_01034_,22.09µm
_02259_,22.09µm
_04504_,22.09µm
_01043_,21.99µm
_01287_,21.99µm
_02278_,21.99µm
_02560_,21.99µm
_02589_,21.99µm
_04486_,21.99µm
_01297_,21.94µm
_02358_,21.94µm
_02691_,21.94µm
net111,21.94µm
_00378_,21.89µm
_01265_,21.89µm
_01540_,21.89µm
_01689_,21.89µm
_01759_,21.89µm
_02099_,21.89µm
_03859_,21.89µm
_03883_,21.89µm
_04084_,21.89µm
signal_processor_y_inst.cycle_count\[3\],21.89µm
_00825_,21.84µm
_01163_,21.84µm
_01237_,21.84µm
_01303_,21.84µm
_01721_,21.84µm
_01740_,21.84µm
_02255_,21.84µm
_02447_,21.84µm
_04618_,21.84µm
net758,21.7µm
bidir_out[12],21.7µm
bidir_out[13],21.7µm
_01062_,21.43µm
_01463_,21.43µm
_03158_,21.43µm
_01320_,21.38µm
_01442_,21.38µm
_01455_,21.38µm
_01909_,21.38µm
_01948_,21.38µm
_01992_,21.38µm
_02428_,21.38µm
_03772_,21.38µm
_04112_,21.38µm
_04493_,21.38µm
net101,21.38µm
_00197_,21.33µm
_00700_,21.33µm
_01387_,21.33µm
_02626_,21.33µm
_02684_,21.33µm
_02845_,21.33µm
_02881_,21.33µm
_02967_,21.33µm
_02983_,21.33µm
_03051_,21.33µm
_04212_,21.33µm
cfg_f_MEMS_fcw_y\[10\],21.33µm
dir_x,21.33µm
signal_processor_y_inst.cnt_in\[3\],21.33µm
_00577_,21.28µm
_00982_,21.28µm
_01457_,21.28µm
_01917_,21.28µm
_02254_,21.28µm
_03028_,21.28µm
_03476_,21.28µm
_04619_,21.28µm
cfg_f_MEMS_fcw_x\[6\],21.28µm
net115,21.28µm
analog[0],21.14µm
net649,21.14µm
_02901_,21.1µm
_01965_,20.92µm
_00920_,20.87µm
_00964_,20.87µm
_02223_,20.87µm
_02617_,20.87µm
_03040_,20.87µm
spi_regs_inst.reg_wr_addr\[4\],20.87µm
_00848_,20.82µm
_01513_,20.82µm
_02457_,20.82µm
_02479_,20.82µm
_03990_,20.82µm
_04120_,20.82µm
_04213_,20.82µm
spi_regs_inst.tx_shift\[6\],20.82µm
_01038_,20.77µm
_01517_,20.77µm
_02326_,20.77µm
_02590_,20.77µm
_02593_,20.77µm
_02609_,20.77µm
_02752_,20.77µm
_02775_,20.77µm
_03012_,20.77µm
_03166_,20.77µm
_03334_,20.77µm
_03507_,20.77µm
_04039_,20.77µm
_04224_,20.77µm
_04573_,20.77µm
cfg_f_MEMS_fcw_y\[7\],20.77µm
signal_processor_y_inst.s90_pipe\[0\],20.77µm
spi_regs_inst.reg_wr_data\[4\],20.77µm
wave_controller_x_inst.comp_sync4,20.77µm
_00020_,20.72µm
_01300_,20.72µm
_01638_,20.72µm
_01807_,20.72µm
_04177_,20.72µm
net2,20.72µm
signal_processor_x_inst.cycle_count\[3\],20.72µm
bidir_out[17],20.58µm
_00994_,20.36µm
_00739_,20.31µm
_01443_,20.31µm
_01470_,20.31µm
_02216_,20.31µm
_04372_,20.31µm
_04468_,20.31µm
_01313_,20.26µm
_01483_,20.26µm
_02018_,20.26µm
_02393_,20.26µm
_03446_,20.26µm
_03706_,20.26µm
_03782_,20.26µm
_03892_,20.26µm
_04553_,20.26µm
_04611_,20.26µm
cfg_phase90_offset_y\[3\],20.26µm
_00734_,20.21µm
_00772_,20.21µm
_00857_,20.21µm
_00926_,20.21µm
_00958_,20.21µm
_01064_,20.21µm
_01167_,20.21µm
_02035_,20.21µm
_02050_,20.21µm
_02315_,20.21µm
_02681_,20.21µm
_02788_,20.21µm
_03415_,20.21µm
_03484_,20.21µm
_04060_,20.21µm
signal_processor_x_inst.cycle_count\[2\],20.21µm
_00053_,20.16µm
_01844_,20.16µm
_02260_,20.16µm
_02863_,20.16µm
_02870_,20.16µm
_03141_,20.16µm
_03616_,20.16µm
_04578_,20.16µm
wave_controller_x_inst.capture_step\[0\],20.16µm
net642,20.02µm
bidir_out[14],20.02µm
_04591_,19.8µm
_01695_,19.75µm
_02003_,19.75µm
_02270_,19.75µm
_02515_,19.75µm
_02899_,19.75µm
_03548_,19.75µm
_00623_,19.7µm
_00717_,19.7µm
_00972_,19.7µm
_01228_,19.7µm
_01250_,19.7µm
_01347_,19.7µm
_02536_,19.7µm
_02640_,19.7µm
_04583_,19.7µm
net613,19.7µm
_00085_,19.65µm
_00715_,19.65µm
_00779_,19.65µm
_00888_,19.65µm
_01166_,19.65µm
_01234_,19.65µm
_01327_,19.65µm
_01586_,19.65µm
_01668_,19.65µm
_01798_,19.65µm
_02017_,19.65µm
_02104_,19.65µm
_02132_,19.65µm
_02224_,19.65µm
_02489_,19.65µm
_02790_,19.65µm
_03057_,19.65µm
_03260_,19.65µm
_03868_,19.65µm
_04153_,19.65µm
_04164_,19.65µm
_04171_,19.65µm
_04577_,19.65µm
_00196_,19.6µm
_00936_,19.6µm
_00999_,19.6µm
_01016_,19.6µm
_01104_,19.6µm
_01501_,19.6µm
_01682_,19.6µm
_02256_,19.6µm
_02287_,19.6µm
_02300_,19.6µm
_02440_,19.6µm
_02814_,19.6µm
_03557_,19.6µm
_04111_,19.6µm
analog[2],19.46µm
_01020_,19.24µm
_02518_,19.24µm
wave_controller_x_inst.cal_burst_armed,19.24µm
_00677_,19.19µm
_01427_,19.19µm
_02056_,19.19µm
_04506_,19.19µm
_04512_,19.19µm
count\[17\],19.19µm
signal_processor_x_inst.s90_valid,19.19µm
wave_controller_x_inst.cal_burst_count\[0\],19.19µm
net94,19.19µm
net655,19.18µm
net640,19.18µm
net665,19.18µm
net666,19.18µm
net673,19.18µm
net750,19.18µm
net675,19.18µm
net691,19.18µm
net684,19.18µm
net706,19.18µm
net712,19.18µm
net715,19.18µm
net702,19.18µm
net727,19.18µm
net728,19.18µm
net730,19.18µm
net733,19.18µm
net734,19.18µm
net719,19.18µm
net722,19.18µm
_00680_,19.14µm
_01481_,19.14µm
_01905_,19.14µm
_01918_,19.14µm
_01953_,19.14µm
_01989_,19.14µm
_02249_,19.14µm
_02303_,19.14µm
_02818_,19.14µm
_03436_,19.14µm
_03589_,19.14µm
_03935_,19.14µm
_03985_,19.14µm
_04196_,19.14µm
cfg_phase0_offset_x\[4\],19.14µm
spi_regs_inst.reg_wr_en,19.14µm
spi_regs_inst.tx_shift\[2\],19.14µm
_01394_,19.09µm
_01454_,19.09µm
_01499_,19.09µm
_01857_,19.09µm
_02033_,19.09µm
_02109_,19.09µm
_02209_,19.09µm
_02310_,19.09µm
_02419_,19.09µm
_02827_,19.09µm
_03255_,19.09µm
_03309_,19.09µm
_03402_,19.09µm
_03556_,19.09µm
_04199_,19.09µm
_04484_,19.09µm
_04595_,19.09µm
spi_regs_inst.reg_wr_data\[7\],19.09µm
_01254_,19.04µm
_01472_,19.04µm
_01676_,19.04µm
_01981_,19.04µm
_02134_,19.04µm
_02324_,19.04µm
_02595_,19.04µm
_03298_,19.04µm
_04047_,19.04µm
_04238_,19.04µm
_04288_,19.04µm
net165,19.04µm
net648,18.9µm
net757,18.9µm
bidir_oe[3],18.9µm
bidir_out[11],18.9µm
bidir_out[18],18.9µm
_01385_,18.63µm
_01458_,18.63µm
_01713_,18.63µm
_02661_,18.63µm
wave_controller_y_inst.cal_burst_count\[0\],18.63µm
net652,18.62µm
net643,18.62µm
_01310_,18.58µm
_01366_,18.58µm
_01488_,18.58µm
_02087_,18.58µm
_02181_,18.58µm
_02514_,18.58µm
_02895_,18.58µm
spi_regs_inst.bit_cnt\[2\],18.58µm
_00003_,18.53µm
_00794_,18.53µm
_00863_,18.53µm
_00904_,18.53µm
_00930_,18.53µm
_00970_,18.53µm
_01008_,18.53µm
_01235_,18.53µm
_01535_,18.53µm
_02133_,18.53µm
_02140_,18.53µm
_02198_,18.53µm
_02243_,18.53µm
_03090_,18.53µm
_03672_,18.53µm
_04312_,18.53µm
raw_edge2_y\[0\],18.53µm
_00892_,18.48µm
_03101_,18.48µm
_03366_,18.48µm
_03538_,18.48µm
_03918_,18.48µm
_04021_,18.48µm
_04080_,18.48µm
_04116_,18.48µm
_04675_,18.48µm
net680,18.34µm
net701,18.34µm
bidir_in[1],18.34µm
bidir_out[15],18.34µm
_02517_,18.12µm
_04630_,18.12µm
_00205_,18.07µm
_01506_,18.07µm
cfg_phase0_offset_x\[10\],18.07µm
spi_regs_inst.reg_wr_addr\[6\],18.07µm
net672,18.06µm
net677,18.06µm
net693,18.06µm
net721,18.06µm
_00558_,18.02µm
_00835_,18.02µm
_00935_,18.02µm
_01565_,18.02µm
_01670_,18.02µm
_01852_,18.02µm
_02143_,18.02µm
_02577_,18.02µm
_02648_,18.02µm
_03940_,18.02µm
_04566_,18.02µm
count\[15\],18.02µm
count\[8\],18.02µm
wave_controller_y_inst.ds_acc\[1\],18.02µm
_00193_,17.97µm
_00257_,17.97µm
_00283_,17.97µm
_00733_,17.97µm
_00993_,17.97µm
_01652_,17.97µm
_01867_,17.97µm
_02072_,17.97µm
_02359_,17.97µm
_02668_,17.97µm
_02791_,17.97µm
_02820_,17.97µm
_02906_,17.97µm
_02938_,17.97µm
_03048_,17.97µm
_03345_,17.97µm
_03815_,17.97µm
_03957_,17.97µm
_04180_,17.97µm
wave_controller_y_inst.ds_acc\[0\],17.97µm
_00702_,17.92µm
_00908_,17.92µm
_01511_,17.92µm
_01569_,17.92µm
_02557_,17.92µm
_02597_,17.92µm
_03770_,17.92µm
net687,17.78µm
bidir_out[16],17.78µm
_03901_,17.64µm
_02797_,17.51µm
signal_processor_x_inst.s270_pipe\[3\],17.51µm
net755,17.5µm
net747,17.5µm
net759,17.5µm
net736,17.5µm
_01531_,17.46µm
_02189_,17.46µm
_02528_,17.46µm
_03588_,17.46µm
_04518_,17.46µm
cfg_phase0_offset_x\[20\],17.46µm
cfg_phase0_offset_y\[18\],17.46µm
wave_controller_y_inst.comp_sync4,17.46µm
_00084_,17.41µm
_01685_,17.41µm
_01970_,17.41µm
_02459_,17.41µm
_02652_,17.41µm
_02911_,17.41µm
_02994_,17.41µm
_03085_,17.41µm
_03541_,17.41µm
_03603_,17.41µm
_03959_,17.41µm
_04020_,17.41µm
_04125_,17.41µm
_04172_,17.41µm
_04347_,17.41µm
cfg_phase0_offset_x\[13\],17.41µm
count\[18\],17.41µm
signal_processor_x_inst.cnt_out\[3\],17.41µm
signal_processor_y_inst.s270_pipe\[0\],17.41µm
net91,17.41µm
net624,17.41µm
_00333_,17.36µm
_00792_,17.36µm
_00934_,17.36µm
_01068_,17.36µm
_01240_,17.36µm
_01285_,17.36µm
_01882_,17.36µm
_02067_,17.36µm
_02407_,17.36µm
_02524_,17.36µm
_03011_,17.36µm
_03036_,17.36µm
_03122_,17.36µm
_03180_,17.36µm
_03383_,17.36µm
_03776_,17.36µm
_04183_,17.36µm
count\[12\],17.36µm
net650,17.22µm
net644,17.22µm
net664,17.22µm
net659,17.22µm
net661,17.22µm
net688,17.22µm
net689,17.22µm
net679,17.22µm
net708,17.22µm
net698,17.22µm
net704,17.22µm
net705,17.22µm
net725,17.22µm
net731,17.22µm
net717,17.22µm
net723,17.22µm
input_in,17.22µm
_02688_,17.13µm
_00984_,16.95µm
_02998_,16.95µm
net711,16.94µm
_00688_,16.9µm
_01251_,16.9µm
_01278_,16.9µm
_01692_,16.9µm
_02062_,16.9µm
_02444_,16.9µm
_02499_,16.9µm
cfg_phase0_offset_x\[14\],16.9µm
_00430_,16.85µm
_00653_,16.85µm
_00718_,16.85µm
_00797_,16.85µm
_01089_,16.85µm
_01389_,16.85µm
_01520_,16.85µm
_01600_,16.85µm
_01603_,16.85µm
_01608_,16.85µm
_01730_,16.85µm
_01893_,16.85µm
_01904_,16.85µm
_01926_,16.85µm
_02041_,16.85µm
_02097_,16.85µm
_02148_,16.85µm
_02167_,16.85µm
_02332_,16.85µm
_02377_,16.85µm
_02575_,16.85µm
_02591_,16.85µm
_02731_,16.85µm
_02739_,16.85µm
_02907_,16.85µm
_03173_,16.85µm
_03637_,16.85µm
_04094_,16.85µm
net9,16.85µm
cfg_phase90_offset_y\[1\],16.85µm
_00036_,16.8µm
_00450_,16.8µm
_00929_,16.8µm
_01155_,16.8µm
_01465_,16.8µm
_01529_,16.8µm
_01671_,16.8µm
_01952_,16.8µm
_01974_,16.8µm
_02054_,16.8µm
_02283_,16.8µm
_02634_,16.8µm
_02819_,16.8µm
_02823_,16.8µm
_03371_,16.8µm
_03495_,16.8µm
_03693_,16.8µm
_03794_,16.8µm
net7,16.8µm
net11,16.8µm
net696,16.66µm
_01459_,16.62µm
_00771_,16.49µm
_00629_,16.39µm
_00842_,16.39µm
_01379_,16.39µm
_01456_,16.39µm
_03379_,16.39µm
_00211_,16.34µm
_00220_,16.34µm
_01145_,16.34µm
_01351_,16.34µm
_01367_,16.34µm
_01737_,16.34µm
_02298_,16.34µm
_02374_,16.34µm
_02430_,16.34µm
_03522_,16.34µm
_03574_,16.34µm
_03756_,16.34µm
_04126_,16.34µm
_04147_,16.34µm
_04245_,16.34µm
cfg_phase0_offset_x\[5\],16.34µm
signal_processor_x_inst.cnt_out\[0\],16.34µm
signal_processor_x_inst.cnt_out\[2\],16.34µm
spi_regs_inst.tx_shift\[3\],16.34µm
_00851_,16.29µm
_01098_,16.29µm
_01119_,16.29µm
_01149_,16.29µm
_01200_,16.29µm
_01210_,16.29µm
_01526_,16.29µm
_01527_,16.29µm
_01559_,16.29µm
_02382_,16.29µm
_02399_,16.29µm
_02464_,16.29µm
_02551_,16.29µm
_02571_,16.29µm
_03277_,16.29µm
_03449_,16.29µm
_03510_,16.29µm
_03700_,16.29µm
_03933_,16.29µm
_03948_,16.29µm
_04464_,16.29µm
_04674_,16.29µm
net8,16.29µm
count\[7\],16.29µm
wave_controller_x_inst.cal_burst_active,16.29µm
wave_controller_y_inst.phase_acc\[20\],16.29µm
_00503_,16.24µm
_00692_,16.24µm
_01088_,16.24µm
_01450_,16.24µm
_01583_,16.24µm
_01962_,16.24µm
_02347_,16.24µm
_02761_,16.24µm
_02859_,16.24µm
_02888_,16.24µm
_03006_,16.24µm
_03022_,16.24µm
_03536_,16.24µm
_04415_,16.24µm
net670,16.1µm
_00560_,15.93µm
_04622_,15.88µm
_00616_,15.83µm
_01284_,15.83µm
_01647_,15.83µm
_01931_,15.83µm
_02206_,15.83µm
_02572_,15.83µm
_03367_,15.83µm
_03385_,15.83µm
_04524_,15.83µm
_01044_,15.78µm
_01329_,15.78µm
_01746_,15.78µm
_02089_,15.78µm
_02264_,15.78µm
_02477_,15.78µm
_02616_,15.78µm
_02988_,15.78µm
_03000_,15.78µm
_03659_,15.78µm
cfg_phase0_offset_x\[3\],15.78µm
cfg_phase0_offset_y\[15\],15.78µm
_00143_,15.73µm
_00210_,15.73µm
_00393_,15.73µm
_01024_,15.73µm
_01051_,15.73µm
_01229_,15.73µm
_01391_,15.73µm
_02021_,15.73µm
_02153_,15.73µm
_02190_,15.73µm
_02414_,15.73µm
_02417_,15.73µm
_02671_,15.73µm
_03001_,15.73µm
_03326_,15.73µm
_03374_,15.73µm
_03578_,15.73µm
_03593_,15.73µm
_03617_,15.73µm
_03952_,15.73µm
_03973_,15.73µm
_04044_,15.73µm
_04058_,15.73µm
_04173_,15.73µm
_04531_,15.73µm
cfg_phase0_offset_x\[7\],15.73µm
comp_y,15.73µm
signal_processor_y_inst.s270_pipe\[2\],15.73µm
_00030_,15.68µm
_00420_,15.68µm
_00940_,15.68µm
_01543_,15.68µm
_01697_,15.68µm
_01916_,15.68µm
_02161_,15.68µm
_02360_,15.68µm
_02594_,15.68µm
_03287_,15.68µm
_03301_,15.68µm
_03521_,15.68µm
_03666_,15.68µm
_03823_,15.68µm
_03951_,15.68µm
_04008_,15.68µm
_04208_,15.68µm
_04249_,15.68µm
_04317_,15.68µm
_04421_,15.68µm
count\[11\],15.68µm
net571,15.68µm
_01538_,15.27µm
_02012_,15.27µm
signal_processor_x_inst.cnt_in\[3\],15.27µm
_00911_,15.22µm
_00912_,15.22µm
_01432_,15.22µm
_01877_,15.22µm
_01910_,15.22µm
_01941_,15.22µm
_02202_,15.22µm
_02312_,15.22µm
_03225_,15.22µm
_03494_,15.22µm
_03566_,15.22µm
_03656_,15.22µm
_03867_,15.22µm
_04131_,15.22µm
_00107_,15.17µm
_00184_,15.17µm
_00399_,15.17µm
_00423_,15.17µm
_00885_,15.17µm
_00903_,15.17µm
_01290_,15.17µm
_01687_,15.17µm
_01706_,15.17µm
_01777_,15.17µm
_01930_,15.17µm
_01971_,15.17µm
_02228_,15.17µm
_02362_,15.17µm
_02497_,15.17µm
_02532_,15.17µm
_02555_,15.17µm
_02618_,15.17µm
_02744_,15.17µm
_02796_,15.17µm
_03029_,15.17µm
_03037_,15.17µm
_03485_,15.17µm
_03811_,15.17µm
_03824_,15.17µm
_04007_,15.17µm
_04026_,15.17µm
_04119_,15.17µm
_04194_,15.17µm
cfg_phase0_offset_y\[17\],15.17µm
cfg_phase0_offset_y\[2\],15.17µm
cfg_phase0_offset_y\[6\],15.17µm
spi_regs_inst.bit_cnt\[1\],15.17µm
_00064_,15.12µm
_00817_,15.12µm
_01378_,15.12µm
_01597_,15.12µm
_01619_,15.12µm
_01794_,15.12µm
_01954_,15.12µm
_02085_,15.12µm
_02778_,15.12µm
_02809_,15.12µm
_03026_,15.12µm
_03392_,15.12µm
_04016_,15.12µm
_04056_,15.12µm
_04139_,15.12µm
wave_controller_y_inst.phase_acc\[19\],15.12µm
net740,14.98µm
net741,14.98µm
_04110_,14.84µm
_03969_,14.76µm
_01633_,14.71µm
_01688_,14.71µm
_03650_,14.71µm
_00557_,14.66µm
_00662_,14.66µm
_00820_,14.66µm
_00923_,14.66µm
_01541_,14.66µm
_01922_,14.66µm
_02077_,14.66µm
_02101_,14.66µm
_02533_,14.66µm
_03503_,14.66µm
cfg_phase0_offset_x\[12\],14.66µm
cfg_phase0_offset_x\[15\],14.66µm
cfg_phase0_offset_x\[6\],14.66µm
cfg_phase0_offset_x\[9\],14.66µm
count\[4\],14.66µm
_00038_,14.61µm
_00352_,14.61µm
_00978_,14.61µm
_01201_,14.61µm
_01257_,14.61µm
_01276_,14.61µm
_01315_,14.61µm
_01321_,14.61µm
_01634_,14.61µm
_01672_,14.61µm
_01848_,14.61µm
_01964_,14.61µm
_02031_,14.61µm
_02057_,14.61µm
_02194_,14.61µm
_02261_,14.61µm
_02434_,14.61µm
_03268_,14.61µm
_03454_,14.61µm
_03482_,14.61µm
_03620_,14.61µm
_03663_,14.61µm
_03872_,14.61µm
_03968_,14.61µm
_04272_,14.61µm
_04314_,14.61µm
_04599_,14.61µm
cfg_phase0_offset_y\[5\],14.61µm
cfg_phase0_offset_y\[8\],14.61µm
net630,14.61µm
_00711_,14.56µm
_01042_,14.56µm
_01468_,14.56µm
_01478_,14.56µm
_02508_,14.56µm
_02645_,14.56µm
_03512_,14.56µm
_04281_,14.56µm
_04483_,14.56µm
_04498_,14.56µm
signal_processor_y_inst.s90_valid,14.56µm
_00240_,14.5µm
_00945_,14.15µm
_02168_,14.15µm
net745,14.14µm
net,14.14µm
_01048_,14.1µm
_01099_,14.1µm
_01164_,14.1µm
_01168_,14.1µm
_02117_,14.1µm
_02355_,14.1µm
_02437_,14.1µm
_02608_,14.1µm
_03442_,14.1µm
_03778_,14.1µm
_03926_,14.1µm
count\[3\],14.1µm
wave_controller_y_inst.ds_acc\[4\],14.1µm
_00080_,14.05µm
_00092_,14.05µm
_00206_,14.05µm
_00230_,14.05µm
_00282_,14.05µm
_00563_,14.05µm
_00618_,14.05µm
_01076_,14.05µm
_01139_,14.05µm
_01215_,14.05µm
_01525_,14.05µm
_01542_,14.05µm
_02152_,14.05µm
_02241_,14.05µm
_02340_,14.05µm
_02418_,14.05µm
_02561_,14.05µm
_03013_,14.05µm
_03108_,14.05µm
_03825_,14.05µm
_03912_,14.05µm
_04081_,14.05µm
_04237_,14.05µm
_04482_,14.05µm
_04492_,14.05µm
_04496_,14.05µm
_04513_,14.05µm
cfg_phase0_offset_x\[0\],14.05µm
wave_controller_y_inst.comp_sync0,14.05µm
wave_controller_y_inst.ds_acc\[8\],14.05µm
net119,14.05µm
_00252_,14µm
_00861_,14µm
_00914_,14µm
_01345_,14µm
_01691_,14µm
_01818_,14µm
_02026_,14µm
_02433_,14µm
_02894_,14µm
_02985_,14µm
_03664_,14µm
_03719_,14µm
_03960_,14µm
_03961_,14µm
_04085_,14µm
_04437_,14µm
_04440_,14µm
_04502_,14µm
signal_processor_x_inst.cnt_in\[0\],14µm
wave_controller_y_inst.ds_acc\[2\],14µm
_02314_,13.69µm
_00561_,13.59µm
_01402_,13.59µm
