net,length_um
_03148_,58.24µm
_01735_,57.83µm
i_chip_core.signal_processor_x_inst.soft_rst_n,57.83µm
_01898_,57.78µm
_03006_,57.78µm
_02291_,57.73µm
_02735_,57.73µm
_03849_,57.73µm
i_chip_core.signal_processor_y_inst.cycle_count\[1\],57.73µm
_00966_,57.68µm
_02681_,57.68µm
_04470_,57.68µm
_00682_,57.22µm
_00947_,57.22µm
_01146_,57.22µm
_01276_,57.22µm
_01688_,57.17µm
_03097_,57.17µm
net615,57.17µm
_01065_,57.12µm
_01175_,57.12µm
net768,56.76µm
_01708_,56.71µm
_03375_,56.71µm
_00729_,56.61µm
_01481_,56.61µm
_01488_,56.61µm
_01944_,56.61µm
_03442_,56.61µm
_00852_,56.15µm
_00741_,56.1µm
_04636_,56.1µm
_02406_,56.05µm
_03356_,56.05µm
_02741_,56µm
_03161_,56µm
_04054_,55.59µm
_04165_,55.59µm
_00837_,55.54µm
_01635_,55.49µm
_02152_,55.49µm
_02628_,55.49µm
_03868_,55.49µm
_02996_,55.44µm
_03526_,55.44µm
_02188_,55.03µm
_02199_,54.98µm
_02279_,54.98µm
_03137_,54.98µm
_03450_,54.98µm
i_chip_core.delay_wave_cycle_y\[6\],54.98µm
_02245_,54.93µm
_03599_,54.93µm
_02750_,54.88µm
_04129_,54.88µm
_00721_,54.62µm
_04035_,54.52µm
net647,54.47µm
_00961_,54.42µm
_02191_,54.37µm
i_chip_core.cfg_f_MEMS_fcw_x\[3\],54.37µm
_04658_,53.96µm
_00686_,53.91µm
_01356_,53.91µm
_00707_,53.81µm
_02256_,53.81µm
net655,53.81µm
_01057_,53.76µm
_01722_,53.76µm
_02766_,53.76µm
_04045_,53.4µm
_01674_,53.35µm
_02798_,53.35µm
_03354_,53.3µm
i_chip_core.spi_regs_inst.reg_wr_addr\[4\],53.3µm
_01229_,53.25µm
_02378_,53.25µm
_02836_,53.25µm
_02842_,53.25µm
_00743_,53.2µm
_01821_,53.2µm
_03438_,52.84µm
_01476_,52.79µm
i_chip_core.spi_regs_inst.rx_shift\[6\],52.79µm
_01569_,52.74µm
_01776_,52.74µm
_01641_,52.69µm
_03093_,52.64µm
_04126_,52.64µm
_00712_,52.28µm
_01557_,52.18µm
_04042_,52.18µm
_03957_,52.13µm
net354,52.13µm
_03366_,52.08µm
_04561_,52.08µm
net707,52.08µm
_00965_,51.62µm
_02033_,51.62µm
_04161_,51.62µm
_00607_,51.57µm
i_chip_core.raw_edge2_x\[2\],51.57µm
net54,51.57µm
_02112_,51.52µm
_02963_,51.52µm
i_chip_core.cfg_f_MEMS_fcw_x\[4\],51.52µm
i_chip_core.wave_controller_x_inst.wave_cycle_cnt\[6\],51.11µm
_01137_,51.06µm
_01202_,51.06µm
_02354_,51.06µm
_02461_,51.06µm
_04646_,51.06µm
i_chip_core.cfg_phase90_offset_x\[16\],51.06µm
i_chip_core.signal_processor_y_inst.cycle_count\[0\],51.06µm
_02654_,51.01µm
_03953_,51.01µm
_00958_,50.96µm
_02503_,50.96µm
i_chip_core.raw_edge1_y\[12\],50.6µm
_01454_,50.5µm
_02011_,50.5µm
_02763_,50.45µm
_03530_,50.45µm
_01224_,50.4µm
i_chip_core.signal_processor_x_inst.s90,50.4µm
_01378_,49.99µm
_00709_,49.94µm
_00753_,49.94µm
_03360_,49.94µm
_03407_,49.94µm
net116,49.94µm
net222,49.94µm
_00701_,49.89µm
_04179_,49.89µm
_04290_,49.89µm
i_chip_core.spi_regs_inst.bit_cnt\[1\],49.89µm
i_chip_core.spi_regs_inst.reg_wr_addr\[6\],49.89µm
net225,49.89µm
_04278_,49.84µm
_00720_,49.38µm
_00724_,49.38µm
_03443_,49.38µm
_04648_,49.38µm
_04206_,49.33µm
_04277_,49.33µm
net364,49.33µm
_00847_,49.28µm
_02138_,49.28µm
i_chip_core.spi_regs_inst.reg_wr_en,48.92µm
_00630_,48.87µm
_04647_,48.87µm
_03451_,48.82µm
_04032_,48.82µm
_01952_,48.77µm
_01970_,48.77µm
_03072_,48.77µm
_03224_,48.77µm
_01298_,48.72µm
_03029_,48.72µm
_01961_,48.36µm
_01169_,48.31µm
_03870_,48.26µm
_04260_,48.21µm
i_chip_core.cfg_f_MEMS_fcw_x\[13\],48.21µm
net115,48.21µm
net676,48.21µm
_01334_,48.16µm
_01595_,48.16µm
_02623_,47.8µm
_01368_,47.7µm
_04093_,47.7µm
_03159_,47.65µm
_04041_,47.65µm
_03176_,47.6µm
_02875_,47.19µm
_04669_,47.14µm
_02230_,47.09µm
_03059_,47.09µm
i_chip_core.raw_edge1_y\[7\],46.78µm
_03846_,46.63µm
i_chip_core.raw_edge2_x\[8\],46.63µm
_01264_,46.58µm
_01972_,46.58µm
_02133_,46.58µm
i_chip_core.cfg_phase270_offset_y\[3\],46.58µm
net82,46.58µm
_03040_,46.53µm
_01248_,46.48µm
_03671_,46.48µm
_04039_,46.48µm
_03883_,46.07µm
_00781_,46.02µm
_00914_,46.02µm
_02050_,46.02µm
i_chip_core.spi_regs_inst.rx_shift\[1\],46.02µm
_00975_,45.97µm
_04567_,45.97µm
net621,45.97µm
net804,45.97µm
_01922_,45.92µm
_03377_,45.92µm
_04187_,45.92µm
_04616_,45.92µm
_04642_,45.92µm
net757,45.46µm
_01384_,45.41µm
_01660_,45.41µm
_03440_,45.41µm
_04512_,45.41µm
i_chip_core.cfg_f_MEMS_fcw_x\[12\],45.41µm
net68,45.41µm
_00680_,45.36µm
_02767_,45.36µm
_01711_,44.9µm
i_chip_core.latch_phase270_y,44.9µm
_00581_,44.85µm
_01902_,44.85µm
_02870_,44.85µm
i_chip_core.delay_wave_cycle_y\[3\],44.85µm
net344,44.85µm
_02882_,44.8µm
_03216_,44.8µm
net13,44.8µm
_01052_,44.39µm
_01130_,44.34µm
_02107_,44.34µm
_02238_,44.34µm
i_chip_core.spi_regs_inst.spi_state,44.34µm
net359,44.34µm
_01806_,44.29µm
_04252_,44.29µm
net717,44.29µm
_02787_,44.24µm
i_chip_core.raw_edge2_y\[8\],44.24µm
i_chip_core.spi_regs_inst.bit_cnt\[0\],43.88µm
i_chip_core.cfg_phase90_offset_x\[19\],43.83µm
_01263_,43.78µm
_01744_,43.78µm
_04245_,43.78µm
_01909_,43.73µm
_02234_,43.73µm
_03368_,43.73µm
_04030_,43.73µm
i_chip_core.wave_controller_y_inst.wave_cycle_cnt\[5\],43.73µm
_00839_,43.68µm
_01278_,43.68µm
_02873_,43.68µm
_04118_,43.68µm
_00950_,43.22µm
_01763_,43.22µm
_01519_,43.17µm
_04037_,43.17µm
_02190_,43.12µm
_02453_,43.12µm
_03169_,43.12µm
net736,43.12µm
_01556_,42.66µm
_02698_,42.66µm
i_chip_core.latch_phase90_y,42.66µm
_01656_,42.61µm
_02277_,42.61µm
_03345_,42.61µm
_03882_,42.61µm
_03362_,42.56µm
net637,42.56µm
_01450_,42.15µm
_01824_,42.15µm
_01716_,42.1µm
_02226_,42.1µm
i_chip_core.raw_edge2_y\[1\],42.1µm
_04123_,42.05µm
i_chip_core.spi_regs_inst.sclk_sync\[1\],42.05µm
_01365_,42µm
_02900_,42µm
net255,41.59µm
_01389_,41.54µm
_01586_,41.54µm
_02273_,41.54µm
_04212_,41.54µm
_00663_,41.49µm
_02825_,41.49µm
_00846_,41.44µm
_01894_,41.44µm
_03056_,41.44µm
_03142_,41.44µm
_03296_,41.44µm
_03320_,41.44µm
_02823_,41.03µm
_01742_,40.98µm
i_chip_core.cfg_f_MEMS_fcw_y\[8\],40.98µm
i_chip_core.latch_phase90_x,40.98µm
_00702_,40.93µm
_01100_,40.93µm
_01897_,40.93µm
_01980_,40.93µm
_02189_,40.93µm
_04510_,40.93µm
i_chip_core.cfg_f_MEMS_fcw_x\[8\],40.93µm
net660,40.93µm
_01713_,40.88µm
net610,40.88µm
i_chip_core.raw_edge1_y\[2\],40.52µm
_01118_,40.47µm
_00762_,40.42µm
_01496_,40.42µm
_02499_,40.42µm
_03092_,40.42µm
_04096_,40.42µm
_00940_,40.37µm
_01927_,40.37µm
_03433_,40.37µm
_04181_,40.37µm
i_chip_core.signal_processor_y_inst.cycle_count\[2\],40.37µm
net724,40.37µm
_01173_,40.32µm
_02295_,40.32µm
_03066_,40.32µm
_03103_,40.32µm
_04251_,40.32µm
_04569_,40.24µm
_01670_,39.96µm
_01695_,39.96µm
_00673_,39.91µm
_00829_,39.91µm
_01844_,39.91µm
_01930_,39.91µm
_02290_,39.91µm
_00626_,39.86µm
_00703_,39.86µm
_01028_,39.86µm
_01723_,39.86µm
i_chip_core.delay_wave_cycle_x\[0\],39.86µm
i_chip_core.raw_edge3_y\[9\],39.86µm
_01080_,39.81µm
_01400_,39.81µm
_02815_,39.81µm
_03589_,39.81µm
_01273_,39.76µm
_02017_,39.76µm
_03587_,39.76µm
_04182_,39.76µm
_04639_,39.76µm
_01700_,39.35µm
_03949_,39.35µm
_04582_,39.35µm
i_chip_core.wave_controller_y_inst.cal_burst_count\[0\],39.35µm
_00754_,39.3µm
_03695_,39.3µm
_04574_,39.3µm
i_chip_core.signal_processor_x_inst.cnt_out\[3\],39.3µm
i_chip_core.wave_controller_y_inst.comp_sync4,39.3µm
_01644_,39.25µm
_02015_,39.25µm
_02167_,39.25µm
_02437_,39.25µm
i_chip_core.latch_phase270_x,39.25µm
_02479_,39.2µm
i_chip_core.signal_processor_x_inst.cycle_count\[3\],39.2µm
net227,39.2µm
_00892_,38.74µm
_00946_,38.74µm
_02725_,38.74µm
_03598_,38.74µm
_04038_,38.74µm
_04200_,38.74µm
_00982_,38.69µm
_02269_,38.69µm
_03582_,38.69µm
_03591_,38.69µm
_03969_,38.69µm
_04031_,38.69µm
net752,38.69µm
_03884_,38.64µm
_00584_,38.23µm
_00727_,38.23µm
_01508_,38.23µm
_02034_,38.23µm
_03197_,38.23µm
_04154_,38.23µm
_02246_,38.18µm
i_chip_core.wave_controller_x_inst.wave_cycle_cnt\[7\],38.18µm
_00758_,38.13µm
_02195_,38.13µm
_02476_,38.13µm
_03335_,38.13µm
_00867_,38.08µm
_02829_,38.08µm
_03595_,37.67µm
i_chip_core.spi_regs_inst.reg_wr_addr\[3\],37.67µm
net618,37.67µm
_02672_,37.62µm
_02699_,37.62µm
_03885_,37.62µm
i_chip_core.cfg_f_MEMS_fcw_x\[5\],37.62µm
i_chip_core.cfg_f_MEMS_fcw_y\[1\],37.62µm
_00953_,37.57µm
_03226_,37.57µm
i_chip_core.signal_processor_y_inst.cycle_count\[3\],37.57µm
_02577_,37.52µm
net342,37.16µm
_03583_,37.11µm
_04040_,37.06µm
_04081_,37.06µm
i_chip_core.wave_controller_x_inst.cal_burst_armed,37.06µm
_02197_,37.01µm
_03292_,37.01µm
_03436_,37.01µm
_03665_,37.01µm
i_chip_core.spi_regs_inst.reg_wr_addr\[5\],37.01µm
net659,37.01µm
_02383_,36.96µm
_02865_,36.96µm
_02913_,36.96µm
_03359_,36.96µm
_03372_,36.96µm
_00825_,36.55µm
_01605_,36.55µm
_01115_,36.45µm
_01817_,36.45µm
_03580_,36.45µm
_03874_,36.45µm
_04116_,36.45µm
_04247_,36.45µm
i_chip_core.signal_processor_x_inst.cycle_count\[2\],36.45µm
_00760_,36.17µm
_01728_,35.94µm
_02834_,35.94µm
_03039_,35.94µm
i_chip_core.signal_processor_y_inst.cnt_in\[3\],35.94µm
_00836_,35.89µm
_01018_,35.89µm
_01884_,35.89µm
_03441_,35.89µm
_03661_,35.89µm
i_chip_core.raw_edge3_x\[4\],35.89µm
net646,35.89µm
_01758_,35.84µm
_02262_,35.84µm
i_chip_core.cfg_f_MEMS_fcw_x\[0\],35.84µm
_02016_,35.43µm
_02409_,35.43µm
_02684_,35.43µm
_00627_,35.38µm
_00750_,35.38µm
_01693_,35.38µm
_04202_,35.38µm
_01055_,35.33µm
_01098_,35.33µm
_02642_,35.33µm
_04113_,35.33µm
i_chip_core.cfg_phase90_offset_x\[3\],35.33µm
i_chip_core.raw_edge2_x\[0\],35.33µm
i_chip_core.spi_regs_inst.tx_shift\[2\],35.33µm
_00000_,35.28µm
_02614_,35.28µm
_02936_,35.28µm
_03413_,35.28µm
_03534_,35.28µm
i_chip_core.cfg_f_MEMS_fcw_y\[12\],35.05µm
net373,34.92µm
_01892_,34.87µm
_01540_,34.82µm
_01863_,34.82µm
_03278_,34.82µm
_00815_,34.77µm
_01779_,34.77µm
_01903_,34.77µm
_02206_,34.77µm
_03525_,34.77µm
i_chip_core.spi_regs_inst.rw_n,34.77µm
_03184_,34.72µm
net706,34.72µm
_01950_,34.31µm
_02185_,34.31µm
_02616_,34.31µm
_03603_,34.31µm
_03958_,34.31µm
_01104_,34.26µm
_01193_,34.26µm
i_chip_core.raw_edge2_y\[15\],34.26µm
_02110_,34.21µm
_02336_,34.21µm
_02473_,34.21µm
_02581_,34.21µm
_03175_,34.21µm
_03593_,34.21µm
_04076_,34.21µm
_04190_,34.21µm
_04204_,34.21µm
net644,34.21µm
_01843_,34.16µm
_02181_,34.16µm
_02542_,34.16µm
_03448_,34.16µm
_03943_,34.16µm
_00636_,33.8µm
_00664_,33.75µm
net71,33.75µm
_01468_,33.7µm
_01497_,33.7µm
_01956_,33.7µm
_03353_,33.7µm
_03516_,33.7µm
i_chip_core.wave_controller_x_inst.comp_sync4,33.7µm
_00936_,33.65µm
_00992_,33.65µm
_01060_,33.65µm
_01659_,33.65µm
_01773_,33.65µm
_02460_,33.65µm
_03541_,33.65µm
_04073_,33.65µm
_01686_,33.6µm
_03194_,33.6µm
_02549_,33.24µm
_01409_,33.19µm
_02005_,33.19µm
_02413_,33.19µm
_04578_,33.19µm
_00738_,33.14µm
_00941_,33.14µm
_01601_,33.14µm
_02799_,33.14µm
_02835_,33.14µm
_03523_,33.14µm
_04046_,33.14µm
_04282_,33.14µm
_00929_,33.09µm
_00976_,33.09µm
_01542_,33.09µm
_02730_,33.09µm
_03672_,33.09µm
net228,33.09µm
_01072_,33.04µm
_02758_,33.04µm
_03131_,33.04µm
_04105_,33.04µm
_04255_,33.04µm
net761,33.04µm
_01184_,32.68µm
_00985_,32.63µm
_01013_,32.63µm
_01559_,32.63µm
_03430_,32.63µm
_01315_,32.58µm
_03381_,32.58µm
i_chip_core.raw_edge3_y\[2\],32.58µm
_01600_,32.53µm
_02089_,32.53µm
_02635_,32.53µm
_03531_,32.53µm
_01478_,32.48µm
_02729_,32.48µm
_04012_,32.48µm
_04272_,32.48µm
_04675_,32.48µm
net233,32.48µm
_00820_,32.07µm
_02456_,32.07µm
_03401_,32.07µm
net145,32.07µm
_01712_,32.02µm
_02523_,32.02µm
i_chip_core.cfg_phase0_offset_x\[5\],32.02µm
i_chip_core.raw_edge1_y\[0\],32.02µm
_00959_,31.97µm
_01181_,31.97µm
_01265_,31.97µm
_01710_,31.97µm
_02296_,31.97µm
_02504_,31.97µm
_02519_,31.97µm
_02691_,31.97µm
_03439_,31.97µm
net759,31.97µm
_02917_,31.92µm
_03615_,31.92µm
i_chip_core.cfg_f_MEMS_fcw_x\[2\],31.92µm
net668,31.92µm
_00699_,31.61µm
clknet_leaf_1_clk_PAD2CORE,31.56µm
_02103_,31.51µm
_02153_,31.51µm
_01025_,31.46µm
_01345_,31.41µm
_01747_,31.41µm
_03852_,31.41µm
_03856_,31.41µm
_04199_,31.41µm
_02689_,31.36µm
_03166_,31.36µm
net150,30.95µm
_00782_,30.9µm
_01655_,30.9µm
_02036_,30.9µm
_02237_,30.9µm
_02568_,30.9µm
_03749_,30.9µm
_00834_,30.85µm
_01385_,30.85µm
_01859_,30.85µm
_02128_,30.85µm
_02445_,30.85µm
_03522_,30.85µm
_04271_,30.85µm
i_chip_core.signal_processor_x_inst.cnt_in\[3\],30.85µm
net34,30.85µm
net35,30.85µm
_01957_,30.8µm
_02863_,30.8µm
_04286_,30.8µm
_00602_,30.39µm
_00688_,30.39µm
_00774_,30.39µm
_00922_,30.39µm
_01623_,30.39µm
_01407_,30.34µm
_01587_,30.34µm
_01615_,30.34µm
_02012_,30.34µm
_02826_,30.34µm
_02856_,30.34µm
_03947_,30.34µm
i_chip_core.cfg_phase0_offset_x\[13\],30.34µm
_00612_,30.29µm
_01258_,30.29µm
_01376_,30.29µm
_01456_,30.29µm
_02254_,30.29µm
_04127_,30.29µm
_00002_,30.24µm
_02812_,30.24µm
_02839_,30.24µm
_03100_,30.24µm
_03581_,30.24µm
_03660_,30.24µm
i_chip_core.signal_processor_x_inst.cycle_count\[0\],30.24µm
_00730_,29.93µm
_00578_,29.83µm
_01031_,29.83µm
_02536_,29.83µm
_04468_,29.83µm
i_chip_core.wave_controller_y_inst.ds_acc\[7\],29.83µm
net224,29.83µm
_01318_,29.78µm
_01766_,29.78µm
_03058_,29.78µm
_03403_,29.78µm
_03566_,29.78µm
_03848_,29.78µm
_04006_,29.78µm
_04676_,29.78µm
_00678_,29.73µm
_01525_,29.73µm
_02022_,29.73µm
_02500_,29.73µm
_02580_,29.73µm
_02721_,29.73µm
_04049_,29.73µm
i_chip_core.cfg_phase0_offset_y\[7\],29.73µm
net778,29.73µm
_01036_,29.68µm
_02862_,29.68µm
_03297_,29.68µm
i_chip_core.cfg_phase270_offset_y\[4\],29.32µm
_02606_,29.27µm
i_chip_core.cal_done_y,29.27µm
_00666_,29.22µm
i_chip_core.wave_controller_x_inst.capture_step\[1\],29.22µm
_00599_,29.17µm
_00971_,29.17µm
_02637_,29.17µm
_03000_,29.17µm
_03622_,29.17µm
i_chip_core.wave_controller_y_inst.ds_acc\[1\],29.17µm
_00859_,29.12µm
_04180_,28.83µm
_00866_,28.71µm
_02030_,28.71µm
_01509_,28.66µm
_02075_,28.66µm
_02565_,28.66µm
_03456_,28.66µm
_03964_,28.66µm
_00647_,28.61µm
_01901_,28.61µm
_02676_,28.61µm
_02912_,28.61µm
_03069_,28.61µm
_03191_,28.61µm
_04649_,28.61µm
i_chip_core.count\[5\],28.61µm
_00598_,28.56µm
_00887_,28.56µm
_03691_,28.56µm
_02421_,28.25µm
_02225_,28.2µm
_03982_,28.2µm
_00902_,28.15µm
_01949_,28.15µm
net151,28.15µm
_00862_,28.1µm
_02039_,28.1µm
_02446_,28.1µm
_02495_,28.1µm
_03328_,28.1µm
_03607_,28.1µm
_03922_,28.1µm
_00629_,28.05µm
_01179_,28.05µm
_01594_,28.05µm
_01617_,28.05µm
_02076_,28.05µm
_02084_,28.05µm
_02106_,28.05µm
_03113_,28.05µm
_04033_,28.05µm
_04050_,28.05µm
_04061_,28.05µm
_04622_,28.05µm
net72,28.05µm
_00964_,28µm
_01339_,28µm
_02175_,28µm
_03219_,28µm
_03464_,28µm
_03533_,28µm
_03946_,28µm
i_chip_core.raw_edge1_y\[17\],27.69µm
_00793_,27.64µm
_00931_,27.59µm
_04193_,27.59µm
i_chip_core.spi_regs_inst.bit_cnt\[2\],27.59µm
_01535_,27.54µm
_01786_,27.54µm
_01787_,27.54µm
_02000_,27.54µm
_02035_,27.54µm
_02554_,27.54µm
_02601_,27.54µm
_02714_,27.54µm
_02969_,27.54µm
_03446_,27.54µm
_04004_,27.54µm
_01075_,27.49µm
_01141_,27.49µm
_01176_,27.49µm
_01194_,27.49µm
_02566_,27.49µm
_03601_,27.49µm
_03886_,27.49µm
_04003_,27.49µm
_04010_,27.49µm
_00535_,27.44µm
_01918_,27.44µm
_02808_,27.44µm
_03942_,27.44µm
_01637_,27.08µm
_01706_,27.03µm
_02077_,27.03µm
_03363_,27.03µm
_02174_,26.98µm
_04198_,26.98µm
_04256_,26.98µm
_00120_,26.93µm
_01045_,26.93µm
_01784_,26.93µm
_02599_,26.93µm
_02795_,26.93µm
_02804_,26.93µm
_02838_,26.93µm
_03966_,26.93µm
_04459_,26.93µm
i_chip_core.wave_controller_x_inst.ds_acc\[7\],26.93µm
i_chip_core.wave_controller_y_inst.ds_acc\[3\],26.93µm
_00705_,26.88µm
_00891_,26.88µm
_03341_,26.88µm
_03878_,26.88µm
net14,26.88µm
net250,26.88µm
_01555_,26.47µm
_01752_,26.47µm
_02570_,26.47µm
_04019_,26.47µm
_01580_,26.42µm
_01862_,26.42µm
_02062_,26.42µm
_02590_,26.42µm
_02772_,26.42µm
_03309_,26.42µm
_03466_,26.42µm
_03627_,26.42µm
_04151_,26.42µm
_04688_,26.42µm
i_chip_core.cfg_phase0_offset_x\[7\],26.42µm
_00330_,26.37µm
_00938_,26.37µm
_00994_,26.37µm
_01850_,26.37µm
_02744_,26.37µm
_02801_,26.37µm
_04317_,26.37µm
_00672_,26.32µm
_00871_,26.32µm
_01632_,26.32µm
_02266_,26.32µm
_03548_,26.32µm
_01534_,25.96µm
_01959_,25.91µm
_02417_,25.91µm
_03437_,25.91µm
_03956_,25.91µm
_00564_,25.86µm
_01320_,25.86µm
_01835_,25.86µm
_02202_,25.86µm
_02440_,25.86µm
_02843_,25.86µm
_04139_,25.86µm
_04288_,25.86µm
i_chip_core.cfg_f_MEMS_fcw_x\[7\],25.86µm
_01415_,25.81µm
_01967_,25.81µm
_02736_,25.81µm
_04120_,25.81µm
_04156_,25.81µm
i_chip_core.wave_controller_x_inst.phase_acc\[19\],25.81µm
_01195_,25.76µm
_01653_,25.76µm
_03347_,25.76µm
_04210_,25.76µm
i_chip_core.cfg_phase0_offset_x\[4\],25.76µm
i_chip_core.delay_wave_cycle_x\[1\],25.76µm
_01479_,25.4µm
_01625_,25.4µm
_02025_,25.4µm
_00785_,25.35µm
_02447_,25.35µm
_02667_,25.35µm
_00875_,25.3µm
_01002_,25.3µm
_01190_,25.3µm
_01251_,25.3µm
_01520_,25.3µm
_01657_,25.3µm
_01943_,25.3µm
_02819_,25.3µm
_02978_,25.3µm
_04517_,25.3µm
i_chip_core.cfg_phase0_offset_y\[11\],25.3µm
_00683_,25.25µm
_01208_,25.25µm
_01445_,25.25µm
_01469_,25.25µm
_01511_,25.25µm
_02180_,25.25µm
_02327_,25.25µm
_02540_,25.25µm
_03202_,25.25µm
_03243_,25.25µm
_03588_,25.25µm
_04347_,25.25µm
i_chip_core.cfg_phase0_offset_x\[6\],25.25µm
i_chip_core.signal_processor_x_inst.cnt_out\[1\],25.25µm
net643,25.25µm
_01938_,25.2µm
_02598_,25.2µm
_03119_,25.2µm
_03326_,25.2µm
_00560_,24.79µm
_01375_,24.79µm
_02468_,24.79µm
_03586_,24.79µm
_00689_,24.74µm
_01222_,24.74µm
_01514_,24.74µm
_02250_,24.74µm
_02811_,24.74µm
_03875_,24.74µm
_04564_,24.74µm
i_chip_core.cfg_phase0_offset_x\[2\],24.74µm
net55,24.74µm
_00563_,24.69µm
_00942_,24.69µm
_01426_,24.69µm
_01558_,24.69µm
_01851_,24.69µm
_01921_,24.69µm
_02083_,24.69µm
_02796_,24.69µm
_03163_,24.69µm
_03658_,24.69µm
_03879_,24.69µm
_04024_,24.69µm
_04619_,24.69µm
_04678_,24.69µm
_00471_,24.64µm
_01088_,24.64µm
_01354_,24.64µm
_02059_,24.64µm
_02884_,24.64µm
_03057_,24.64µm
_03203_,24.64µm
_03775_,24.64µm
_04480_,24.64µm
_04587_,24.64µm
_02522_,24.28µm
_00562_,24.23µm
_00605_,24.23µm
_01522_,24.23µm
_01768_,24.23µm
_02244_,24.23µm
_00671_,24.18µm
_00999_,24.18µm
_01172_,24.18µm
_01261_,24.18µm
_01614_,24.18µm
_01621_,24.18µm
_02501_,24.18µm
_02604_,24.18µm
_02605_,24.18µm
_03961_,24.18µm
_04638_,24.18µm
i_chip_core.cfg_phase0_offset_y\[14\],24.18µm
net152,24.18µm
_00213_,24.13µm
_00695_,24.13µm
_00732_,24.13µm
_00909_,24.13µm
_00962_,24.13µm
_01048_,24.13µm
_01267_,24.13µm
_01343_,24.13µm
_01924_,24.13µm
_02548_,24.13µm
_02613_,24.13µm
_02902_,24.13µm
_02945_,24.13µm
_03239_,24.13µm
_03415_,24.13µm
_03468_,24.13µm
_04196_,24.13µm
_04289_,24.13µm
_04478_,24.13µm
_04576_,24.13µm
i_chip_core.cfg_phase0_offset_x\[9\],24.13µm
net765,24.13µm
net957,24.13µm
_00091_,24.08µm
_00550_,24.08µm
_00693_,24.08µm
_01466_,24.08µm
_01796_,24.08µm
_01800_,24.08µm
_01910_,24.08µm
_01942_,24.08µm
_02127_,24.08µm
_03528_,24.08µm
_01472_,23.72µm
_01547_,23.67µm
_02552_,23.67µm
_02567_,23.67µm
_04009_,23.67µm
_00223_,23.62µm
_00594_,23.62µm
_00786_,23.62µm
_00897_,23.62µm
_01227_,23.62µm
_01630_,23.62µm
_01840_,23.62µm
_01854_,23.62µm
_01931_,23.62µm
_01973_,23.62µm
_02024_,23.62µm
_02046_,23.62µm
_02410_,23.62µm
_02432_,23.62µm
_03978_,23.62µm
_04633_,23.62µm
i_chip_core.signal_processor_y_inst.cnt_in\[1\],23.62µm
i_chip_core.wave_controller_y_inst.cal_burst_armed,23.62µm
_00237_,23.57µm
_01140_,23.57µm
_01684_,23.57µm
_01795_,23.57µm
_01856_,23.57µm
_02459_,23.57µm
_02466_,23.57µm
_02858_,23.57µm
_03400_,23.57µm
_03547_,23.57µm
_03569_,23.57µm
_03605_,23.57µm
_03649_,23.57µm
_03926_,23.57µm
_04053_,23.57µm
i_chip_core.signal_processor_y_inst.s90_pipe\[0\],23.57µm
_00692_,23.52µm
_02395_,23.52µm
_02467_,23.52µm
_02478_,23.52µm
_03536_,23.52µm
_03584_,23.52µm
_03876_,23.52µm
_04298_,23.52µm
_04566_,23.52µm
_04672_,23.52µm
_00810_,23.16µm
i_chip_core.signal_processor_x_inst.cycle_count\[1\],23.16µm
_00944_,23.11µm
_01441_,23.11µm
_00633_,23.06µm
_01170_,23.06µm
_01302_,23.06µm
_01521_,23.06µm
_01988_,23.06µm
_02126_,23.06µm
_02527_,23.06µm
_02618_,23.06µm
_03154_,23.06µm
_03727_,23.06µm
_04158_,23.06µm
_04643_,23.06µm
_04696_,23.06µm
_00576_,23.01µm
_00631_,23.01µm
_01122_,23.01µm
_01885_,23.01µm
_02247_,23.01µm
_02249_,23.01µm
_02439_,23.01µm
_02487_,23.01µm
_03060_,23.01µm
_03453_,23.01µm
_03662_,23.01µm
_03664_,23.01µm
_03968_,23.01µm
_04011_,23.01µm
i_chip_core.cfg_phase0_offset_x\[17\],23.01µm
i_chip_core.spi_regs_inst.cs_sync\[0\],23.01µm
i_chip_core.wave_controller_x_inst.ds_acc\[4\],23.01µm
net754,23.01µm
_02090_,22.96µm
_03009_,22.96µm
i_chip_core.cal_done_x,22.96µm
i_chip_core.wave_controller_x_inst.ds_acc\[0\],22.96µm
net18,22.96µm
_03314_,22.65µm
_01697_,22.6µm
_00791_,22.55µm
_02958_,22.55µm
i_chip_core.count\[8\],22.55µm
_00804_,22.5µm
_00827_,22.5µm
_00906_,22.5µm
_01627_,22.5µm
_01807_,22.5µm
_01932_,22.5µm
_02952_,22.5µm
_03872_,22.5µm
_03940_,22.5µm
i_chip_core.count\[4\],22.5µm
_00853_,22.45µm
_01204_,22.45µm
_01482_,22.45µm
_01590_,22.45µm
_01842_,22.45µm
_01845_,22.45µm
_01978_,22.45µm
_02129_,22.45µm
_02509_,22.45µm
_02821_,22.45µm
_02976_,22.45µm
_03110_,22.45µm
_03303_,22.45µm
_03338_,22.45µm
_03343_,22.45µm
_03962_,22.45µm
_04573_,22.45µm
_04603_,22.45µm
i_chip_core.cfg_phase0_offset_y\[1\],22.45µm
i_chip_core.spi_regs_inst.tx_shift\[4\],22.45µm
_00733_,22.4µm
_01008_,22.4µm
_01327_,22.4µm
_02261_,22.4µm
_02641_,22.4µm
_03283_,22.4µm
_04065_,22.4µm
_04259_,22.4µm
i_chip_core.latch_phase90_ack_x,22.4µm
_00725_,21.99µm
_01039_,21.99µm
_01858_,21.99µm
_03645_,21.99µm
