net,length_um
wave_controller_y_inst/_1569_,15.68µm
wave_controller_y_inst/ds_acc\[1\],15.68µm
wave_controller_y_inst/_1559_,15.32µm
wave_controller_x_inst/_0590_,15.27µm
wave_controller_y_inst/_0375_,15.27µm
wave_controller_y_inst/_1008_,15.27µm
wave_controller_y_inst/_1111_,15.27µm
move_en_x,15.22µm
raw_edge2_x\[11\],15.22µm
signal_processor_y_inst/cnt_out\[1\],15.22µm
wave_controller_x_inst/_0130_,15.22µm
wave_controller_x_inst/_0266_,15.22µm
wave_controller_x_inst/_0445_,15.22µm
wave_controller_x_inst/_0660_,15.22µm
wave_controller_x_inst/_0986_,15.22µm
wave_controller_x_inst/_1524_,15.22µm
wave_controller_y_inst/_0830_,15.22µm
wave_controller_y_inst/_1102_,15.22µm
wave_controller_y_inst/_1422_,15.22µm
wave_controller_y_inst/_1566_,15.22µm
signal_processor_x_inst/_026_,15.17µm
signal_processor_y_inst/_037_,15.17µm
spi_regs_inst/_0140_,15.17µm
spi_regs_inst/_0184_,15.17µm
spi_regs_inst/_0520_,15.17µm
wave_controller_x_inst/_0121_,15.17µm
wave_controller_x_inst/_0339_,15.17µm
wave_controller_x_inst/_0878_,15.17µm
wave_controller_x_inst/_1271_,15.17µm
wave_controller_x_inst/_1325_,15.17µm
wave_controller_x_inst/_1496_,15.17µm
wave_controller_y_inst/_0044_,15.17µm
wave_controller_y_inst/_0242_,15.17µm
wave_controller_y_inst/_0286_,15.17µm
wave_controller_y_inst/_0449_,15.17µm
wave_controller_y_inst/_0520_,15.17µm
wave_controller_y_inst/_0551_,15.17µm
wave_controller_y_inst/_0740_,15.17µm
wave_controller_y_inst/_0798_,15.17µm
wave_controller_y_inst/_1189_,15.17µm
spi_regs_inst/net486,15.17µm
signal_processor_x_inst/_024_,15.12µm
signal_processor_x_inst/_028_,15.12µm
signal_processor_y_inst/_000_,15.12µm
signal_processor_y_inst/_020_,15.12µm
signal_processor_y_inst/_035_,15.12µm
signal_processor_y_inst/_075_,15.12µm
spi_regs_inst/_0054_,15.12µm
spi_regs_inst/_0072_,15.12µm
spi_regs_inst/_0395_,15.12µm
wave_controller_x_inst/_0068_,15.12µm
wave_controller_x_inst/_0134_,15.12µm
wave_controller_x_inst/_0222_,15.12µm
wave_controller_x_inst/_0564_,15.12µm
wave_controller_x_inst/_0599_,15.12µm
wave_controller_x_inst/_0857_,15.12µm
wave_controller_x_inst/_1005_,15.12µm
wave_controller_x_inst/_1316_,15.12µm
wave_controller_x_inst/_1612_,15.12µm
wave_controller_x_inst/_1635_,15.12µm
wave_controller_y_inst/_0026_,15.12µm
wave_controller_y_inst/_0117_,15.12µm
wave_controller_y_inst/_0200_,15.12µm
wave_controller_y_inst/_0379_,15.12µm
wave_controller_y_inst/_0590_,15.12µm
wave_controller_y_inst/_1253_,15.12µm
wave_controller_y_inst/_1508_,15.12µm
wave_controller_y_inst/_1589_,15.12µm
wave_controller_y_inst/_1658_,15.12µm
wave_controller_y_inst/_1768_,15.12µm
signal_processor_y_inst/_080_,14.71µm
wave_controller_x_inst/net87,14.71µm
wave_controller_x_inst/_0530_,14.66µm
wave_controller_x_inst/_0791_,14.66µm
wave_controller_y_inst/_0276_,14.66µm
wave_controller_y_inst/_0705_,14.66µm
wave_controller_y_inst/_1040_,14.66µm
wave_controller_y_inst/_1767_,14.66µm
wave_controller_y_inst/net79,14.66µm
signal_processor_x_inst/_027_,14.61µm
signal_processor_x_inst/_029_,14.61µm
signal_processor_x_inst/_068_,14.61µm
signal_processor_y_inst/_058_,14.61µm
spi_regs_inst/_0644_,14.61µm
wave_controller_x_inst/_0051_,14.61µm
wave_controller_x_inst/_0204_,14.61µm
wave_controller_x_inst/_0254_,14.61µm
wave_controller_x_inst/_0285_,14.61µm
wave_controller_x_inst/_0463_,14.61µm
wave_controller_x_inst/_1116_,14.61µm
wave_controller_x_inst/_1118_,14.61µm
wave_controller_x_inst/_1136_,14.61µm
wave_controller_x_inst/_1256_,14.61µm
wave_controller_x_inst/_1399_,14.61µm
wave_controller_x_inst/_1622_,14.61µm
wave_controller_y_inst/_0033_,14.61µm
wave_controller_y_inst/_0112_,14.61µm
wave_controller_y_inst/_0157_,14.61µm
wave_controller_y_inst/_0233_,14.61µm
wave_controller_y_inst/_0314_,14.61µm
wave_controller_y_inst/_0505_,14.61µm
wave_controller_y_inst/_0601_,14.61µm
wave_controller_y_inst/_0908_,14.61µm
wave_controller_y_inst/_0938_,14.61µm
wave_controller_y_inst/_0956_,14.61µm
wave_controller_y_inst/_1029_,14.61µm
wave_controller_y_inst/_1043_,14.61µm
wave_controller_y_inst/_1048_,14.61µm
wave_controller_y_inst/_1334_,14.61µm
wave_controller_y_inst/_1339_,14.61µm
wave_controller_y_inst/_1444_,14.61µm
wave_controller_y_inst/_1446_,14.61µm
signal_processor_x_inst/_085_,14.56µm
spi_regs_inst/_0340_,14.56µm
wave_controller_x_inst/_0079_,14.56µm
wave_controller_x_inst/_0170_,14.56µm
wave_controller_x_inst/_0272_,14.56µm
wave_controller_x_inst/_0776_,14.56µm
wave_controller_x_inst/_1406_,14.56µm
wave_controller_y_inst/_0864_,14.56µm
wave_controller_y_inst/_1000_,14.56µm
wave_controller_y_inst/_1212_,14.56µm
wave_controller_y_inst/_1280_,14.56µm
wave_controller_y_inst/_1719_,14.56µm
wave_controller_y_inst/ds_acc\[7\],14.56µm
net664,14.42µm
net630,14.225µm
net638,14.225µm
wave_controller_x_inst/_0625_,14.15µm
wave_controller_y_inst/_0643_,14.15µm
wave_controller_y_inst/_0888_,14.15µm
wave_controller_y_inst/net155,14.15µm
dir_x,14.1µm
signal_processor_y_inst/cycle_count\[2\],14.1µm
wave_controller_x_inst/_0450_,14.1µm
wave_controller_x_inst/_1648_,14.1µm
wave_controller_y_inst/_0194_,14.1µm
wave_controller_y_inst/_0519_,14.1µm
wave_controller_y_inst/_0652_,14.1µm
wave_controller_y_inst/_0844_,14.1µm
wave_controller_y_inst/_0898_,14.1µm
wave_controller_y_inst/_0902_,14.1µm
wave_controller_y_inst/_1060_,14.1µm
wave_controller_y_inst/_1645_,14.1µm
wave_controller_y_inst/_1739_,14.1µm
wave_controller_y_inst/_1746_,14.1µm
wave_controller_y_inst/_1747_,14.1µm
cal_phase0_offset_x\[3\],14.05µm
cal_phase90_offset_x\[0\],14.05µm
cfg_f_MEMS_fcw_y\[7\],14.05µm
signal_processor_y_inst/_096_,14.05µm
spi_regs_inst/_0051_,14.05µm
wave_controller_x_inst/_0035_,14.05µm
wave_controller_x_inst/_0113_,14.05µm
wave_controller_x_inst/_0146_,14.05µm
wave_controller_x_inst/_0376_,14.05µm
wave_controller_x_inst/_0395_,14.05µm
wave_controller_x_inst/_0967_,14.05µm
wave_controller_x_inst/_1400_,14.05µm
wave_controller_y_inst/_0011_,14.05µm
wave_controller_y_inst/_1089_,14.05µm
wave_controller_y_inst/_1228_,14.05µm
wave_controller_y_inst/_1654_,14.05µm
wave_controller_y_inst/_1708_,14.05µm
wave_controller_y_inst/cal_burst_count\[1\],14.05µm
cal_phase270_offset_y\[13\],14µm
spi_regs_inst/_0057_,14µm
spi_regs_inst/_0389_,14µm
spi_regs_inst/_0514_,14µm
wave_controller_x_inst/_0471_,14µm
wave_controller_x_inst/_0579_,14µm
wave_controller_x_inst/_0592_,14µm
wave_controller_x_inst/_0870_,14µm
wave_controller_x_inst/_1228_,14µm
wave_controller_x_inst/_1397_,14µm
wave_controller_x_inst/_1666_,14µm
wave_controller_x_inst/_1770_,14µm
wave_controller_y_inst/_0178_,14µm
wave_controller_y_inst/_0219_,14µm
wave_controller_y_inst/_0413_,14µm
wave_controller_y_inst/_0903_,14µm
wave_controller_y_inst/_1090_,14µm
net676,13.86µm
net679,13.86µm
net682,13.86µm
net639,13.665µm
net656,13.665µm
wave_controller_x_inst/_1757_,13.64µm
wave_controller_x_inst/_0601_,13.59µm
wave_controller_x_inst/_0915_,13.59µm
wave_controller_x_inst/_1016_,13.59µm
wave_controller_x_inst/_1209_,13.59µm
wave_controller_x_inst/_1738_,13.59µm
wave_controller_y_inst/_0636_,13.59µm
wave_controller_y_inst/_1296_,13.59µm
wave_controller_y_inst/_1522_,13.59µm
signal_processor_y_inst/_107_,13.54µm
spi_regs_inst/_0382_,13.54µm
spi_regs_inst/_0673_,13.54µm
wave_controller_x_inst/_0464_,13.54µm
wave_controller_x_inst/_0513_,13.54µm
wave_controller_x_inst/_0763_,13.54µm
wave_controller_x_inst/_0888_,13.54µm
wave_controller_x_inst/_0988_,13.54µm
wave_controller_x_inst/_1323_,13.54µm
wave_controller_x_inst/_1430_,13.54µm
wave_controller_y_inst/_0700_,13.54µm
wave_controller_y_inst/_0737_,13.54µm
wave_controller_y_inst/_0819_,13.54µm
wave_controller_y_inst/_0959_,13.54µm
cal_phase0_offset_y\[19\],13.49µm
signal_processor_x_inst/_022_,13.49µm
signal_processor_x_inst/s90_pipe\[1\],13.49µm
spi_regs_inst/_0279_,13.49µm
spi_regs_inst/_0480_,13.49µm
wave_controller_x_inst/_0058_,13.49µm
wave_controller_x_inst/_0072_,13.49µm
wave_controller_x_inst/_0346_,13.49µm
wave_controller_x_inst/_0468_,13.49µm
wave_controller_x_inst/_0597_,13.49µm
wave_controller_x_inst/_0619_,13.49µm
wave_controller_x_inst/_0777_,13.49µm
wave_controller_x_inst/_0887_,13.49µm
wave_controller_x_inst/_0898_,13.49µm
wave_controller_x_inst/_1127_,13.49µm
wave_controller_x_inst/_1389_,13.49µm
wave_controller_x_inst/_1503_,13.49µm
wave_controller_y_inst/_0146_,13.49µm
wave_controller_y_inst/_0283_,13.49µm
wave_controller_y_inst/_0406_,13.49µm
wave_controller_y_inst/_0530_,13.49µm
wave_controller_y_inst/_0592_,13.49µm
wave_controller_y_inst/_0612_,13.49µm
wave_controller_y_inst/_0709_,13.49µm
wave_controller_y_inst/_0868_,13.49µm
wave_controller_y_inst/_0879_,13.49µm
wave_controller_y_inst/_0905_,13.49µm
wave_controller_y_inst/_0930_,13.49µm
wave_controller_y_inst/_0986_,13.49µm
wave_controller_y_inst/_1096_,13.49µm
wave_controller_y_inst/_1131_,13.49µm
wave_controller_y_inst/_1576_,13.49µm
wave_controller_y_inst/_1714_,13.49µm
signal_processor_y_inst/net347,13.49µm
signal_processor_x_inst/_011_,13.44µm
signal_processor_x_inst/s270_pipe\[1\],13.44µm
spi_regs_inst/_0157_,13.44µm
spi_regs_inst/_0267_,13.44µm
wave_controller_x_inst/_0048_,13.44µm
wave_controller_x_inst/_0123_,13.44µm
wave_controller_x_inst/_0333_,13.44µm
wave_controller_x_inst/_0381_,13.44µm
wave_controller_x_inst/_0542_,13.44µm
wave_controller_x_inst/_0548_,13.44µm
wave_controller_x_inst/_0901_,13.44µm
wave_controller_x_inst/_0913_,13.44µm
wave_controller_x_inst/_1393_,13.44µm
wave_controller_x_inst/_1464_,13.44µm
wave_controller_x_inst/_1507_,13.44µm
wave_controller_x_inst/_1548_,13.44µm
wave_controller_x_inst/_1716_,13.44µm
wave_controller_y_inst/_0288_,13.44µm
wave_controller_y_inst/_0954_,13.44µm
wave_controller_y_inst/_1156_,13.44µm
wave_controller_y_inst/_1573_,13.44µm
wave_controller_y_inst/cal_burst_armed,13.44µm
wave_controller_y_inst/ds_acc\[0\],13.44µm
wave_controller_x_inst/_0669_,13.26µm
spi_regs_inst/_0075_,13.03µm
wave_controller_x_inst/_0308_,13.03µm
wave_controller_x_inst/cal_burst_count\[1\],13.03µm
spi_regs_inst/_0618_,12.98µm
wave_controller_x_inst/_0412_,12.98µm
wave_controller_x_inst/_0712_,12.98µm
wave_controller_x_inst/_0799_,12.98µm
wave_controller_x_inst/_1034_,12.98µm
wave_controller_x_inst/_1701_,12.98µm
wave_controller_y_inst/_0164_,12.98µm
wave_controller_y_inst/_0231_,12.98µm
wave_controller_y_inst/_1044_,12.98µm
wave_controller_y_inst/_1127_,12.98µm
wave_controller_y_inst/_1229_,12.98µm
wave_controller_y_inst/_1259_,12.98µm
wave_controller_y_inst/_1434_,12.98µm
wave_controller_y_inst/_1439_,12.98µm
wave_controller_y_inst/_1655_,12.98µm
wave_controller_x_inst/net36,12.98µm
spi_regs_inst/_0158_,12.93µm
spi_regs_inst/_0165_,12.93µm
spi_regs_inst/_0421_,12.93µm
spi_regs_inst/_0716_,12.93µm
wave_controller_x_inst/_0061_,12.93µm
wave_controller_x_inst/_0295_,12.93µm
wave_controller_x_inst/_0600_,12.93µm
wave_controller_x_inst/_0634_,12.93µm
wave_controller_x_inst/_0727_,12.93µm
wave_controller_x_inst/_0824_,12.93µm
wave_controller_x_inst/_0894_,12.93µm
wave_controller_x_inst/_1017_,12.93µm
wave_controller_x_inst/_1117_,12.93µm
wave_controller_x_inst/_1153_,12.93µm
wave_controller_x_inst/_1195_,12.93µm
wave_controller_x_inst/_1207_,12.93µm
wave_controller_x_inst/_1481_,12.93µm
wave_controller_y_inst/_0012_,12.93µm
wave_controller_y_inst/_0058_,12.93µm
wave_controller_y_inst/_0066_,12.93µm
wave_controller_y_inst/_0083_,12.93µm
wave_controller_y_inst/_0216_,12.93µm
wave_controller_y_inst/_0344_,12.93µm
wave_controller_y_inst/_0598_,12.93µm
wave_controller_y_inst/_0671_,12.93µm
wave_controller_y_inst/_0807_,12.93µm
wave_controller_y_inst/_0808_,12.93µm
wave_controller_y_inst/_0850_,12.93µm
wave_controller_y_inst/_0967_,12.93µm
wave_controller_y_inst/_1231_,12.93µm
wave_controller_y_inst/_1416_,12.93µm
signal_processor_y_inst/net348,12.93µm
signal_processor_x_inst/_072_,12.88µm
signal_processor_y_inst/_049_,12.88µm
spi_regs_inst/_0030_,12.88µm
spi_regs_inst/_0183_,12.88µm
spi_regs_inst/_0401_,12.88µm
wave_controller_x_inst/_0169_,12.88µm
wave_controller_x_inst/_0238_,12.88µm
wave_controller_x_inst/_0337_,12.88µm
wave_controller_x_inst/_0356_,12.88µm
wave_controller_x_inst/_0725_,12.88µm
wave_controller_x_inst/_0861_,12.88µm
wave_controller_x_inst/_0895_,12.88µm
wave_controller_x_inst/_0978_,12.88µm
wave_controller_x_inst/_1576_,12.88µm
wave_controller_y_inst/_0271_,12.88µm
wave_controller_y_inst/_0412_,12.88µm
wave_controller_y_inst/_0682_,12.88µm
wave_controller_y_inst/_1165_,12.88µm
wave_controller_y_inst/_1562_,12.88µm
wave_controller_y_inst/_1644_,12.88µm
wave_controller_y_inst/_1685_,12.88µm
wave_controller_y_inst/_1744_,12.88µm
wave_controller_y_inst/net52,12.88µm
wave_controller_y_inst/_1411_,12.6µm
net640,12.545µm
net641,12.545µm
net673,12.545µm
wave_controller_x_inst/_0193_,12.52µm
wave_controller_x_inst/_0675_,12.47µm
wave_controller_x_inst/_1714_,12.47µm
wave_controller_y_inst/_0625_,12.47µm
wave_controller_y_inst/_1548_,12.47µm
spi_regs_inst/_0654_,12.42µm
wave_controller_x_inst/_0365_,12.42µm
wave_controller_x_inst/_0830_,12.42µm
wave_controller_y_inst/_0254_,12.42µm
wave_controller_y_inst/_0394_,12.42µm
wave_controller_y_inst/_0722_,12.42µm
wave_controller_y_inst/_0769_,12.42µm
wave_controller_y_inst/_1218_,12.42µm
wave_controller_y_inst/_1233_,12.42µm
wave_controller_y_inst/_1540_,12.42µm
wave_controller_y_inst/_1574_,12.42µm
wave_controller_y_inst/_1653_,12.42µm
wave_controller_y_inst/_1771_,12.42µm
cal_phase270_offset_x\[18\],12.37µm
cfg_f_MEMS_fcw_y\[5\],12.37µm
signal_processor_x_inst/_104_,12.37µm
signal_processor_x_inst/cnt_out\[1\],12.37µm
signal_processor_y_inst/_025_,12.37µm
spi_regs_inst/_0041_,12.37µm
spi_regs_inst/_0085_,12.37µm
spi_regs_inst/_0319_,12.37µm
spi_regs_inst/_0495_,12.37µm
spi_regs_inst/_0629_,12.37µm
spi_regs_inst/_0653_,12.37µm
state_machine_inst/_07_,12.37µm
wave_controller_x_inst/_0010_,12.37µm
wave_controller_x_inst/_0014_,12.37µm
wave_controller_x_inst/_0469_,12.37µm
wave_controller_x_inst/_0480_,12.37µm
wave_controller_x_inst/_0536_,12.37µm
wave_controller_x_inst/_0611_,12.37µm
wave_controller_x_inst/_0693_,12.37µm
wave_controller_x_inst/_1050_,12.37µm
wave_controller_x_inst/_1200_,12.37µm
wave_controller_x_inst/_1662_,12.37µm
wave_controller_y_inst/_0155_,12.37µm
wave_controller_y_inst/_0389_,12.37µm
wave_controller_y_inst/_0857_,12.37µm
wave_controller_y_inst/_0941_,12.37µm
wave_controller_y_inst/_1055_,12.37µm
wave_controller_y_inst/_1433_,12.37µm
wave_controller_y_inst/_1648_,12.37µm
wave_controller_x_inst/net605,12.37µm
cal_phase270_offset_y\[18\],12.32µm
signal_processor_x_inst/_052_,12.32µm
spi_regs_inst/_0079_,12.32µm
spi_regs_inst/_0102_,12.32µm
spi_regs_inst/_0139_,12.32µm
spi_regs_inst/_0372_,12.32µm
wave_controller_x_inst/_0055_,12.32µm
wave_controller_x_inst/_0094_,12.32µm
wave_controller_x_inst/_0168_,12.32µm
wave_controller_x_inst/_0187_,12.32µm
wave_controller_x_inst/_0598_,12.32µm
wave_controller_x_inst/_0699_,12.32µm
wave_controller_x_inst/_0737_,12.32µm
wave_controller_x_inst/_0744_,12.32µm
wave_controller_x_inst/_0804_,12.32µm
wave_controller_x_inst/_0820_,12.32µm
wave_controller_x_inst/_0823_,12.32µm
wave_controller_x_inst/_0981_,12.32µm
wave_controller_x_inst/_1015_,12.32µm
wave_controller_x_inst/_1068_,12.32µm
wave_controller_x_inst/_1229_,12.32µm
wave_controller_x_inst/_1236_,12.32µm
wave_controller_x_inst/_1528_,12.32µm
wave_controller_x_inst/_1654_,12.32µm
wave_controller_x_inst/_1772_,12.32µm
wave_controller_y_inst/_0188_,12.32µm
wave_controller_y_inst/_0293_,12.32µm
wave_controller_y_inst/_0334_,12.32µm
wave_controller_y_inst/_0416_,12.32µm
wave_controller_y_inst/_0558_,12.32µm
wave_controller_y_inst/_0610_,12.32µm
wave_controller_y_inst/_0637_,12.32µm
wave_controller_y_inst/_0672_,12.32µm
wave_controller_y_inst/_0789_,12.32µm
wave_controller_y_inst/_0833_,12.32µm
wave_controller_y_inst/_0978_,12.32µm
wave_controller_y_inst/_1056_,12.32µm
wave_controller_y_inst/_1191_,12.32µm
wave_controller_y_inst/_1214_,12.32µm
wave_controller_y_inst/_1641_,12.32µm
wave_controller_y_inst/ds_acc\[2\],12.32µm
net653,12.18µm
net658,12.18µm
net667,12.18µm
bidir_oe[3],12.18µm
bidir_out[6],12.18µm
net678,11.985µm
net686,11.985µm
wave_controller_x_inst/_0258_,11.96µm
wave_controller_x_inst/_1040_,11.96µm
signal_processor_x_inst/_057_,11.91µm
wave_controller_x_inst/_1479_,11.91µm
wave_controller_x_inst/_1765_,11.91µm
wave_controller_y_inst/_0583_,11.91µm
wave_controller_x_inst/_0306_,11.86µm
wave_controller_x_inst/_0623_,11.86µm
wave_controller_x_inst/_1591_,11.86µm
wave_controller_x_inst/_1614_,11.86µm
wave_controller_y_inst/_0341_,11.86µm
wave_controller_y_inst/_1116_,11.86µm
wave_controller_y_inst/_1247_,11.86µm
wave_controller_y_inst/_1379_,11.86µm
wave_controller_y_inst/_1396_,11.86µm
wave_controller_y_inst/_1409_,11.86µm
wave_controller_y_inst/_1647_,11.86µm
cal_phase90_offset_x\[4\],11.81µm
signal_processor_x_inst/_030_,11.81µm
signal_processor_y_inst/_074_,11.81µm
spi_regs_inst/_0042_,11.81µm
spi_regs_inst/_0243_,11.81µm
spi_regs_inst/_0253_,11.81µm
spi_regs_inst/_0430_,11.81µm
spi_regs_inst/_0585_,11.81µm
spi_regs_inst/mosi_sync\[0\],11.81µm
state_machine_inst/_00_,11.81µm
wave_controller_x_inst/_0185_,11.81µm
wave_controller_x_inst/_0250_,11.81µm
wave_controller_x_inst/_0369_,11.81µm
wave_controller_x_inst/_0603_,11.81µm
wave_controller_x_inst/_0719_,11.81µm
wave_controller_x_inst/_0976_,11.81µm
wave_controller_x_inst/_0980_,11.81µm
wave_controller_x_inst/_1142_,11.81µm
wave_controller_x_inst/_1257_,11.81µm
wave_controller_x_inst/_1368_,11.81µm
wave_controller_x_inst/_1434_,11.81µm
wave_controller_x_inst/_1485_,11.81µm
wave_controller_x_inst/_1542_,11.81µm
wave_controller_x_inst/_1627_,11.81µm
wave_controller_x_inst/_1697_,11.81µm
wave_controller_x_inst/_1709_,11.81µm
wave_controller_x_inst/_1724_,11.81µm
wave_controller_x_inst/_1741_,11.81µm
wave_controller_y_inst/_0018_,11.81µm
wave_controller_y_inst/_0036_,11.81µm
wave_controller_y_inst/_0088_,11.81µm
wave_controller_y_inst/_0099_,11.81µm
wave_controller_y_inst/_0232_,11.81µm
wave_controller_y_inst/_0251_,11.81µm
wave_controller_y_inst/_0359_,11.81µm
wave_controller_y_inst/_0494_,11.81µm
wave_controller_y_inst/_0517_,11.81µm
wave_controller_y_inst/_0550_,11.81µm
wave_controller_y_inst/_0621_,11.81µm
wave_controller_y_inst/_0824_,11.81µm
wave_controller_y_inst/_1033_,11.81µm
wave_controller_y_inst/_1213_,11.81µm
wave_controller_y_inst/_1388_,11.81µm
wave_controller_y_inst/_1761_,11.81µm
signal_processor_x_inst/net349,11.81µm
cfg_f_MEMS_fcw_y\[2\],11.76µm
latch_phase90_ack_x,11.76µm
signal_processor_x_inst/_007_,11.76µm
signal_processor_y_inst/_047_,11.76µm
spi_regs_inst/_0451_,11.76µm
spi_regs_inst/_0641_,11.76µm
spi_regs_inst/_0643_,11.76µm
spi_regs_inst/_0656_,11.76µm
state_machine_inst/_16_,11.76µm
wave_controller_x_inst/_0095_,11.76µm
wave_controller_x_inst/_0136_,11.76µm
wave_controller_x_inst/_0379_,11.76µm
wave_controller_x_inst/_0434_,11.76µm
wave_controller_x_inst/_0508_,11.76µm
wave_controller_x_inst/_0723_,11.76µm
wave_controller_x_inst/_0778_,11.76µm
wave_controller_x_inst/_0793_,11.76µm
wave_controller_x_inst/_0841_,11.76µm
wave_controller_x_inst/_0959_,11.76µm
wave_controller_x_inst/_1089_,11.76µm
wave_controller_x_inst/_1126_,11.76µm
wave_controller_x_inst/_1133_,11.76µm
wave_controller_x_inst/_1174_,11.76µm
wave_controller_x_inst/_1184_,11.76µm
wave_controller_x_inst/_1222_,11.76µm
wave_controller_x_inst/_1223_,11.76µm
wave_controller_x_inst/_1484_,11.76µm
wave_controller_x_inst/ds_acc\[3\],11.76µm
wave_controller_y_inst/_0055_,11.76µm
wave_controller_y_inst/_0186_,11.76µm
wave_controller_y_inst/_0211_,11.76µm
wave_controller_y_inst/_0225_,11.76µm
wave_controller_y_inst/_0248_,11.76µm
wave_controller_y_inst/_0255_,11.76µm
wave_controller_y_inst/_0370_,11.76µm
wave_controller_y_inst/_0381_,11.76µm
wave_controller_y_inst/_0407_,11.76µm
wave_controller_y_inst/_0701_,11.76µm
wave_controller_y_inst/_0704_,11.76µm
wave_controller_y_inst/_0784_,11.76µm
wave_controller_y_inst/_0818_,11.76µm
wave_controller_y_inst/_0984_,11.76µm
wave_controller_y_inst/_1083_,11.76µm
wave_controller_y_inst/_1325_,11.76µm
net645,11.62µm
bidir_out[9],11.62µm
wave_controller_x_inst/_0155_,11.53µm
net631,11.425µm
net657,11.425µm
net665,11.425µm
wave_controller_y_inst/_0524_,11.35µm
wave_controller_y_inst/_0664_,11.35µm
signal_processor_y_inst/_048_,11.3µm
signal_processor_y_inst/_051_,11.3µm
spi_regs_inst/_0238_,11.3µm
wave_controller_x_inst/_0406_,11.3µm
wave_controller_x_inst/_0440_,11.3µm
wave_controller_x_inst/_0853_,11.3µm
wave_controller_x_inst/_0864_,11.3µm
wave_controller_x_inst/_1043_,11.3µm
wave_controller_x_inst/_1510_,11.3µm
wave_controller_x_inst/ds_acc\[5\],11.3µm
wave_controller_y_inst/_0175_,11.3µm
wave_controller_y_inst/_0552_,11.3µm
wave_controller_y_inst/_0660_,11.3µm
wave_controller_y_inst/_0866_,11.3µm
wave_controller_y_inst/_0882_,11.3µm
wave_controller_y_inst/_1050_,11.3µm
wave_controller_y_inst/_1109_,11.3µm
wave_controller_y_inst/_1264_,11.3µm
wave_controller_y_inst/_1675_,11.3µm
wave_controller_y_inst/_1773_,11.3µm
cal_phase0_offset_x\[20\],11.25µm
signal_processor_y_inst/s90_pipe\[0\],11.25µm
spi_regs_inst/_0311_,11.25µm
spi_regs_inst/_0479_,11.25µm
spi_regs_inst/_0582_,11.25µm
state_machine_inst/_13_,11.25µm
wave_controller_x_inst/_0006_,11.25µm
wave_controller_x_inst/_0011_,11.25µm
wave_controller_x_inst/_0196_,11.25µm
wave_controller_x_inst/_0268_,11.25µm
wave_controller_x_inst/_0347_,11.25µm
wave_controller_x_inst/_0355_,11.25µm
wave_controller_x_inst/_0476_,11.25µm
wave_controller_x_inst/_0551_,11.25µm
wave_controller_x_inst/_0575_,11.25µm
wave_controller_x_inst/_0596_,11.25µm
wave_controller_x_inst/_0621_,11.25µm
wave_controller_x_inst/_0631_,11.25µm
wave_controller_x_inst/_0671_,11.25µm
wave_controller_x_inst/_1082_,11.25µm
wave_controller_x_inst/_1176_,11.25µm
wave_controller_x_inst/_1231_,11.25µm
wave_controller_x_inst/_1372_,11.25µm
wave_controller_x_inst/_1402_,11.25µm
wave_controller_x_inst/_1526_,11.25µm
wave_controller_x_inst/_1539_,11.25µm
wave_controller_x_inst/_1564_,11.25µm
wave_controller_x_inst/_1658_,11.25µm
wave_controller_y_inst/_0043_,11.25µm
wave_controller_y_inst/_0056_,11.25µm
wave_controller_y_inst/_0093_,11.25µm
wave_controller_y_inst/_0327_,11.25µm
wave_controller_y_inst/_0385_,11.25µm
wave_controller_y_inst/_0785_,11.25µm
wave_controller_y_inst/_0867_,11.25µm
wave_controller_y_inst/_1358_,11.25µm
wave_controller_y_inst/_1593_,11.25µm
wave_controller_y_inst/_1605_,11.25µm
_04_,11.2µm
spi_regs_inst/_0020_,11.2µm
spi_regs_inst/_0137_,11.2µm
spi_regs_inst/_0393_,11.2µm
spi_regs_inst/_0494_,11.2µm
spi_regs_inst/_0547_,11.2µm
spi_regs_inst/_0714_,11.2µm
wave_controller_x_inst/_0063_,11.2µm
wave_controller_x_inst/_0386_,11.2µm
wave_controller_x_inst/_0526_,11.2µm
wave_controller_x_inst/_0667_,11.2µm
wave_controller_x_inst/_0677_,11.2µm
wave_controller_x_inst/_0741_,11.2µm
wave_controller_x_inst/_0908_,11.2µm
wave_controller_x_inst/_0953_,11.2µm
wave_controller_x_inst/_0974_,11.2µm
wave_controller_x_inst/_1196_,11.2µm
wave_controller_x_inst/_1212_,11.2µm
wave_controller_x_inst/_1418_,11.2µm
wave_controller_x_inst/_1432_,11.2µm
wave_controller_x_inst/_1532_,11.2µm
wave_controller_x_inst/_1628_,11.2µm
wave_controller_x_inst/_1744_,11.2µm
wave_controller_y_inst/_0126_,11.2µm
wave_controller_y_inst/_0174_,11.2µm
wave_controller_y_inst/_0190_,11.2µm
wave_controller_y_inst/_0204_,11.2µm
wave_controller_y_inst/_0262_,11.2µm
wave_controller_y_inst/_0282_,11.2µm
wave_controller_y_inst/_0386_,11.2µm
wave_controller_y_inst/_0593_,11.2µm
wave_controller_y_inst/_0599_,11.2µm
wave_controller_y_inst/_0768_,11.2µm
wave_controller_y_inst/_0914_,11.2µm
wave_controller_y_inst/_0928_,11.2µm
wave_controller_y_inst/_0970_,11.2µm
wave_controller_y_inst/_1005_,11.2µm
wave_controller_y_inst/_1221_,11.2µm
wave_controller_y_inst/_1369_,11.2µm
wave_controller_y_inst/_1386_,11.2µm
wave_controller_y_inst/_1511_,11.2µm
wave_controller_y_inst/_1539_,11.2µm
